EDA,time,values
E4_Gsr,"1649406318,265","1,841242"
E4_Gsr,"1649406318,515","1,839961"
E4_Gsr,"1649406318,765","1,833557"
E4_Gsr,"1649406319,015","1,832276"
E4_Gsr,"1649406319,265","1,822029"
E4_Gsr,"1649406319,515","1,825871"
E4_Gsr,"1649406319,765","1,822029"
E4_Gsr,"1649406320,015","1,825871"
E4_Gsr,"1649406320,265","1,818186"
E4_Gsr,"1649406320,515","1,82331"
E4_Gsr,"1649406320,765","1,822029"
E4_Gsr,"1649406321,015","1,822029"
E4_Gsr,"1649406321,265","1,824591"
E4_Gsr,"1649406321,515","1,820748"
E4_Gsr,"1649406321,765","1,833557"
E4_Gsr,"1649406322,015","1,847646"
E4_Gsr,"1649406322,265","1,855331"
E4_Gsr,"1649406322,515","1,861736"
E4_Gsr,"1649406322,765","1,857893"
E4_Gsr,"1649406323,015","1,847646"
E4_Gsr,"1649406323,265","1,847646"
E4_Gsr,"1649406323,515","1,866859"
E4_Gsr,"1649406323,765","1,886072"
E4_Gsr,"1649406324,015","1,924498"
E4_Gsr,"1649406324,265","1,944992"
E4_Gsr,"1649406324,515","1,968048"
E4_Gsr,"1649406324,765","1,983418"
E4_Gsr,"1649406325,015","2,002631"
E4_Gsr,"1649406325,265","2,016721"
E4_Gsr,"1649406325,515","2,014159"
E4_Gsr,"1649406325,765","2,019283"
E4_Gsr,"1649406326,015","2,005193"
E4_Gsr,"1649406326,265","1,996227"
E4_Gsr,"1649406326,515","1,983418"
E4_Gsr,"1649406326,765","1,977014"
E4_Gsr,"1649406327,015","1,97061"
E4_Gsr,"1649406327,265","1,959082"
E4_Gsr,"1649406327,515","1,95652"
E4_Gsr,"1649406327,765","1,950116"
E4_Gsr,"1649406328,015","1,944992"
E4_Gsr,"1649406328,265","1,937307"
E4_Gsr,"1649406328,515","1,937307"
E4_Gsr,"1649406328,765","1,928341"
E4_Gsr,"1649406329,015","1,925779"
E4_Gsr,"1649406329,265","1,932184"
E4_Gsr,"1649406329,515","1,920656"
E4_Gsr,"1649406329,765","1,920656"
E4_Gsr,"1649406330,015","1,915532"
E4_Gsr,"1649406330,265","1,914251"
E4_Gsr,"1649406330,515","1,91169"
E4_Gsr,"1649406330,765","1,915532"
E4_Gsr,"1649406331,015","1,909128"
E4_Gsr,"1649406331,265","1,910409"
E4_Gsr,"1649406331,515","1,91169"
E4_Gsr,"1649406331,765","1,906566"
E4_Gsr,"1649406332,015","1,906566"
E4_Gsr,"1649406332,265","1,900162"
E4_Gsr,"1649406332,515","1,901443"
E4_Gsr,"1649406332,765","1,8976"
E4_Gsr,"1649406333,015","1,898881"
E4_Gsr,"1649406333,265","1,900162"
E4_Gsr,"1649406333,515","1,895038"
E4_Gsr,"1649406333,765","1,900162"
E4_Gsr,"1649406334,015","1,892477"
E4_Gsr,"1649406334,265","1,8976"
E4_Gsr,"1649406334,515","1,892477"
E4_Gsr,"1649406334,765","1,892477"
E4_Gsr,"1649406335,015","1,893757"
E4_Gsr,"1649406335,265","1,893757"
E4_Gsr,"1649406335,515","1,892477"
E4_Gsr,"1649406335,765","1,884791"
E4_Gsr,"1649406336,015","1,888634"
E4_Gsr,"1649406336,265","1,887353"
E4_Gsr,"1649406336,515","1,887353"
E4_Gsr,"1649406336,765","1,884791"
E4_Gsr,"1649406337,015","1,886072"
E4_Gsr,"1649406337,265","1,887353"
E4_Gsr,"1649406337,515","1,880949"
E4_Gsr,"1649406337,765","1,88223"
E4_Gsr,"1649406338,015","1,88223"
E4_Gsr,"1649406338,265","1,887353"
E4_Gsr,"1649406338,515","1,879668"
E4_Gsr,"1649406338,765","1,880949"
E4_Gsr,"1649406339,015","1,880949"
E4_Gsr,"1649406339,265","1,887353"
E4_Gsr,"1649406339,515","1,880949"
E4_Gsr,"1649406339,765","1,874545"
E4_Gsr,"1649406340,015","1,875825"
E4_Gsr,"1649406340,265","1,871983"
E4_Gsr,"1649406340,515","1,871983"
