ACC,time,x,y,z
E4_Acc,"1649406320,07102",-21,53,27.0
E4_Acc,"1649406320,10227",-21,53,27.0
E4_Acc,"1649406320,13352",-21,53,27.0
E4_Acc,"1649406320,16477",-20,53,27.0
E4_Acc,"1649406320,19602",-21,53,27.0
E4_Acc,"1649406320,22727",-21,53,27.0
E4_Acc,"1649406320,25853",-20,53,27.0
E4_Acc,"1649406320,28978",-21,53,27.0
E4_Acc,"1649406320,32103",-22,53,27.0
E4_Acc,"1649406320,35228",-21,52,27.0
E4_Acc,"1649406320,38353",-21,53,27.0
E4_Acc,"1649406320,41478",-21,53,27.0
E4_Acc,"1649406320,44603",-21,52,28.0
E4_Acc,"1649406320,47729",-21,53,27.0
E4_Acc,"1649406320,50854",-21,53,27.0
E4_Acc,"1649406320,53979",-21,53,27.0
E4_Acc,"1649406320,57104",-21,52,27.0
E4_Acc,"1649406320,60229",-21,53,27.0
E4_Acc,"1649406320,63354",-21,52,27.0
E4_Acc,"1649406320,66479",-21,52,27.0
E4_Acc,"1649406320,69605",-21,53,27.0
E4_Acc,"1649406320,7273",-21,52,27.0
E4_Acc,"1649406320,75855",-21,53,27.0
E4_Acc,"1649406320,7898",-21,53,27.0
E4_Acc,"1649406320,82105",-21,53,27.0
E4_Acc,"1649406320,8523",-21,52,27.0
E4_Acc,"1649406320,88355",-21,53,27.0
E4_Acc,"1649406320,91481",-21,53,27.0
E4_Acc,"1649406320,94606",-21,52,27.0
E4_Acc,"1649406320,97731",-21,52,27.0
E4_Acc,"1649406321,00856",-21,53,27.0
E4_Acc,"1649406321,03981",-22,53,27.0
E4_Acc,"1649406321,07106",-21,52,27.0
E4_Acc,"1649406321,10231",-21,53,27.0
E4_Acc,"1649406321,13357",-21,53,27.0
E4_Acc,"1649406321,16482",-21,52,27.0
E4_Acc,"1649406321,19607",-21,52,27.0
E4_Acc,"1649406321,22732",-21,52,27.0
E4_Acc,"1649406321,25857",-21,53,27.0
E4_Acc,"1649406321,28982",-21,52,27.0
E4_Acc,"1649406321,32108",-21,52,27.0
E4_Acc,"1649406321,35233",-21,53,27.0
E4_Acc,"1649406321,38358",-21,53,27.0
