EDA,time,values
E4_Gsr,"1647611467,247","7,102928"
E4_Gsr,"1647611467,497","7,129831"
E4_Gsr,"1647611467,747","7,134955"
E4_Gsr,"1647611467,997","7,125988"
E4_Gsr,"1647611468,247","7,127269"
E4_Gsr,"1647611468,497","7,124707"
E4_Gsr,"1647611468,747","7,131112"
E4_Gsr,"1647611468,997","7,142642"
E4_Gsr,"1647611469,247","7,169545"
E4_Gsr,"1647611469,497","7,219508"
E4_Gsr,"1647611469,747","7,255379"
E4_Gsr,"1647611469,997","7,238725"
E4_Gsr,"1647611470,247","7,243849"
E4_Gsr,"1647611470,497","7,270752"
E4_Gsr,"1647611470,747","7,289968"
E4_Gsr,"1647611470,997","7,288688"
E4_Gsr,"1647611471,247","7,30278"
E4_Gsr,"1647611471,497","7,321996"
E4_Gsr,"1647611471,747","7,332245"
E4_Gsr,"1647611471,997","7,339931"
E4_Gsr,"1647611472,247","7,347618"
E4_Gsr,"1647611472,497","7,351461"
E4_Gsr,"1647611472,747","7,356586"
E4_Gsr,"1647611472,997","7,392457"
E4_Gsr,"1647611473,247","7,393738"
E4_Gsr,"1647611473,497","7,420641"
E4_Gsr,"1647611473,747","7,490106"
E4_Gsr,"1647611473,997","7,55288"
E4_Gsr,"1647611474,247","7,633589"
E4_Gsr,"1647611474,497","7,6464"
E4_Gsr,"1647611474,747","7,688677"
E4_Gsr,"1647611474,997","7,682271"
E4_Gsr,"1647611475,247","7,666898"
E4_Gsr,"1647611475,497","7,609249"
E4_Gsr,"1647611475,747","7,54135"
E4_Gsr,"1647611475,997","7,524696"
E4_Gsr,"1647611476,247","7,463203"
E4_Gsr,"1647611476,497","7,381213"
E4_Gsr,"1647611476,747","7,433738"
E4_Gsr,"1647611476,997","7,432457"
E4_Gsr,"1647611477,247","7,391462"
E4_Gsr,"1647611477,497","7,364559"
E4_Gsr,"1647611477,747","7,35431"
E4_Gsr,"1647611477,997","7,400429"
E4_Gsr,"1647611478,247","7,401711"
E4_Gsr,"1647611478,497","7,370964"
E4_Gsr,"1647611478,747","7,409397"
E4_Gsr,"1647611478,997","7,460641"
E4_Gsr,"1647611479,247","7,473452"
E4_Gsr,"1647611479,497","7,520853"
E4_Gsr,"1647611479,747","7,524696"
E4_Gsr,"1647611479,997","7,542632"
E4_Gsr,"1647611480,247","7,538788"
E4_Gsr,"1647611480,497","7,543912"
E4_Gsr,"1647611480,747","7,54135"
E4_Gsr,"1647611480,997","7,536226"
E4_Gsr,"1647611481,247","7,547756"
E4_Gsr,"1647611481,497","7,556724"
E4_Gsr,"1647611481,747","7,534945"
E4_Gsr,"1647611481,997","7,545194"
E4_Gsr,"1647611482,247","7,574659"
E4_Gsr,"1647611482,497","7,592594"
E4_Gsr,"1647611482,747","7,599"
E4_Gsr,"1647611482,997","7,595157"
E4_Gsr,"1647611483,247","7,601562"
E4_Gsr,"1647611483,497","7,623341"
E4_Gsr,"1647611483,747","7,606687"
E4_Gsr,"1647611483,997","7,701488"
E4_Gsr,"1647611484,247","7,725829"
E4_Gsr,"1647611484,497","7,723267"
E4_Gsr,"1647611484,747","7,72711"
E4_Gsr,"1647611484,997","7,72711"
E4_Gsr,"1647611485,247","7,732234"
E4_Gsr,"1647611485,497","7,719423"
E4_Gsr,"1647611485,747","7,734797"
E4_Gsr,"1647611485,997","7,743764"
E4_Gsr,"1647611486,247","7,759137"
E4_Gsr,"1647611486,497","7,806538"
E4_Gsr,"1647611486,747","7,838565"
E4_Gsr,"1647611486,997","7,865469"
E4_Gsr,"1647611487,247","7,883404"
E4_Gsr,"1647611487,497","7,912869"
E4_Gsr,"1647611487,747","7,961348"
E4_Gsr,"1647611487,997","7,97544"
E4_Gsr,"1647611488,247","8,013873"
E4_Gsr,"1647611488,497","7,974159"
E4_Gsr,"1647611488,747","8,013873"
E4_Gsr,"1647611488,997","7,999781"
E4_Gsr,"1647611489,247","8,039495"
E4_Gsr,"1647611489,497","8,030527"
E4_Gsr,"1647611489,747","8,029246"
E4_Gsr,"1647611489,997","8,029246"
E4_Gsr,"1647611490,247","8,018997"
E4_Gsr,"1647611490,497","8,001062"
E4_Gsr,"1647611490,747","7,993375"
E4_Gsr,"1647611490,997","7,97544"
E4_Gsr,"1647611491,247","7,976721"
E4_Gsr,"1647611491,497","7,961348"
E4_Gsr,"1647611491,747","7,960067"
E4_Gsr,"1647611491,997","7,970316"
E4_Gsr,"1647611492,247","7,956223"
E4_Gsr,"1647611492,497","7,948537"
E4_Gsr,"1647611492,747","7,961348"
E4_Gsr,"1647611492,997","7,976721"
E4_Gsr,"1647611493,247","7,972878"
E4_Gsr,"1647611493,497","8,001062"
E4_Gsr,"1647611493,747","8,058712"
E4_Gsr,"1647611493,997","8,139421"
E4_Gsr,"1647611494,247","8,184259"
E4_Gsr,"1647611494,497","8,207319"
E4_Gsr,"1647611494,747","8,22013"
E4_Gsr,"1647611494,997","8,236784"
E4_Gsr,"1647611495,247","8,294434"
E4_Gsr,"1647611495,497","8,354646"
E4_Gsr,"1647611495,747","8,403327"
E4_Gsr,"1647611495,997","8,470634"
E4_Gsr,"1647611496,247","8,479601"
E4_Gsr,"1647611496,497","8,46679"
E4_Gsr,"1647611496,747","8,479601"
E4_Gsr,"1647611496,997","8,44245"
E4_Gsr,"1647611497,247","8,421952"
E4_Gsr,"1647611497,497","8,416827"
E4_Gsr,"1647611497,747","8,402736"
E4_Gsr,"1647611497,997","8,40786"
E4_Gsr,"1647611498,247","8,460385"
E4_Gsr,"1647611498,497","8,592339"
E4_Gsr,"1647611498,747","8,728135"
E4_Gsr,"1647611498,997","8,840872"
E4_Gsr,"1647611499,247","8,903646"
E4_Gsr,"1647611499,497","8,991157"
E4_Gsr,"1647611499,747","8,992437"
E4_Gsr,"1647611499,997","8,989875"
E4_Gsr,"1647611500,247","8,969378"
E4_Gsr,"1647611500,497","8,96041"
E4_Gsr,"1647611500,747","8,936069"
E4_Gsr,"1647611500,997","8,936069"
E4_Gsr,"1647611501,247","8,936069"
E4_Gsr,"1647611501,497","8,933507"
E4_Gsr,"1647611501,747","8,933507"
E4_Gsr,"1647611501,997","8,919415"
E4_Gsr,"1647611502,247","8,923258"
E4_Gsr,"1647611502,497","8,907885"
E4_Gsr,"1647611502,747","8,907885"
E4_Gsr,"1647611502,997","8,88995"
E4_Gsr,"1647611503,247","8,880981"
E4_Gsr,"1647611503,497","8,880981"
E4_Gsr,"1647611503,747","8,880981"
E4_Gsr,"1647611503,997","8,887387"
E4_Gsr,"1647611504,247","8,888668"
E4_Gsr,"1647611504,497","8,891231"
E4_Gsr,"1647611504,747","8,887387"
E4_Gsr,"1647611504,997","8,884825"
E4_Gsr,"1647611505,247","8,915571"
E4_Gsr,"1647611505,497","8,96041"
E4_Gsr,"1647611505,747","8,997561"
E4_Gsr,"1647611505,997","9,023184"
E4_Gsr,"1647611506,247","9,032151"
E4_Gsr,"1647611506,497","9,033433"
E4_Gsr,"1647611506,747","9,034714"
E4_Gsr,"1647611506,997","9,016778"
E4_Gsr,"1647611507,247","9,023184"
E4_Gsr,"1647611507,497","9,024465"
E4_Gsr,"1647611507,747","9,060336"
E4_Gsr,"1647611507,997","9,069304"
E4_Gsr,"1647611508,247","9,091082"
E4_Gsr,"1647611508,497","9,085958"
E4_Gsr,"1647611508,747","9,103893"
E4_Gsr,"1647611508,997","9,109017"
E4_Gsr,"1647611509,247","9,120547"
E4_Gsr,"1647611509,497","9,129515"
E4_Gsr,"1647611509,747","9,17051"
E4_Gsr,"1647611509,997","9,17051"
