label_time_sec,window_start_sec,window_end_sec,n_samples,values_mean,values_std,values_min,values_max,values_median,time_sec,stress_label,reaction_label
10.0,-20.0,10.0,41,19.666393170731705,0.116538722458225,19.41694,19.83648,19.70323,10.0,No Stress,No Reaction
20.0,-10.0,20.0,81,19.421468024691357,0.2920263075239104,18.33634,19.83648,19.41694,20.0,No Stress,No Reaction
30.0,0.0,30.0,121,19.256290661157028,0.346547822454409,18.33634,19.83648,19.18453,30.0,No Stress,No Reaction
40.0,10.0,40.0,121,18.848803388429754,0.35035672507116167,18.15105,19.41694,18.93596,40.0,No Stress,No Reaction
50.0,20.0,50.0,121,18.42807512396694,0.4501284959155475,17.56891,19.18581,18.49009,50.0,No Stress,No Reaction
60.0,30.0,60.0,121,17.93119909090909,0.4482019589240249,17.24671,18.6605,17.89691,60.0,No Stress,No Reaction
70.0,40.0,70.0,121,17.447406942148763,0.41336445332346233,16.72381,18.18949,17.42096,70.0,No Stress,No Reaction
80.0,50.0,80.0,121,16.98802876033058,0.39788158943453306,16.24192,17.66372,17.04299,80.0,No Stress,No Reaction
90.0,60.0,90.0,121,16.629853719008267,0.31504261164465824,16.18042,17.33384,16.61363,90.0,No Stress,No Reaction
100.0,70.0,100.0,121,16.434381074380166,0.18127695733693255,16.10739,16.7698,16.41745,100.0,No Stress,No Reaction
110.0,80.0,110.0,121,16.341443223140498,0.20087481176184854,15.93889,16.7698,16.3252,110.0,No Stress,No Reaction
120.0,90.0,120.0,121,16.498816198347107,0.3331425396589679,15.93889,17.39775,16.49817,120.0,No Stress,No Reaction
130.0,100.0,130.0,121,16.777436280991733,0.48677164523715516,15.93889,17.79509,16.69805,130.0,No Stress,No Reaction
140.0,110.0,140.0,121,17.377220743801654,0.6524875120492923,16.49433,19.22937,17.27106,140.0,No Stress,No Reaction
150.0,120.0,150.0,121,17.8708473553719,0.6276046066616685,16.81863,19.22937,17.8226,150.0,No Stress,No Reaction
160.0,130.0,160.0,121,18.306974628099166,0.5282608369184068,17.08912,19.43565,18.24842,160.0,No Stress,No Reaction
170.0,140.0,170.0,121,18.669647355371897,0.6237473151709335,17.8085,20.32207,18.56953,170.0,No Stress,No Reaction
180.0,150.0,180.0,121,18.834272396694214,0.5420021291394601,18.06008,20.32207,18.79759,180.0,No Stress,No Reaction
190.0,160.0,190.0,121,19.023948016528923,0.5424443265651322,18.06008,20.32207,19.00054,190.0,No Stress,No Reaction
200.0,170.0,200.0,121,19.099101652892564,0.4523217745336226,18.22408,20.09657,19.10637,200.0,No Stress,No Reaction
210.0,180.0,210.0,121,19.392131652892566,0.4740572656148679,18.57337,20.33873,19.31701,210.0,No Stress,No Reaction
220.0,190.0,220.0,121,19.1123479338843,0.7845895453472445,17.53175,20.33873,19.23244,220.0,No Stress,No Reaction
230.0,200.0,230.0,121,18.72529958677686,0.852852753494018,17.53175,20.33873,18.3005,230.0,No Stress,No Reaction
240.0,210.0,240.0,121,18.098730000000003,0.5310940000273022,17.42737,19.99407,17.98833,240.0,No Stress,No Reaction
250.0,220.0,250.0,121,17.95987479338843,0.2843669811736798,17.42737,18.68917,17.95969,250.0,No Stress,No Reaction
260.0,230.0,260.0,121,17.893916942148756,0.23517084968465993,17.42737,18.40428,17.88794,260.0,No Stress,No Reaction
270.0,240.0,270.0,121,17.944683801652893,0.20710283572924262,17.58684,18.38507,17.95713,270.0,Stress,No Reaction
280.0,250.0,280.0,121,18.045332975206616,0.2660098257666579,17.58684,19.13761,18.02503,280.0,No Stress,No Reaction
290.0,260.0,290.0,121,18.504245702479338,0.6690256696455754,17.58684,20.21957,18.20486,290.0,No Stress,No Reaction
300.0,270.0,300.0,121,18.973201239669425,0.593570515735873,17.92125,20.21957,19.13584,300.0,No Stress,No Reaction
310.0,280.0,310.0,121,19.382432314049588,0.3237760242275524,18.91675,20.21957,19.27037,310.0,No Stress,No Reaction
320.0,290.0,320.0,121,18.87395561983471,0.8249825044972091,17.46897,19.97429,19.13328,320.0,No Stress,No Reaction
330.0,300.0,330.0,121,18.39929396694215,0.8967196735393205,17.19802,19.97429,17.9924,330.0,No Stress,No Reaction
340.0,310.0,340.0,121,18.008412314049586,0.4750598779448058,17.19802,18.97568,17.9924,340.0,No Stress,No Reaction
350.0,320.0,350.0,121,18.099249504132228,0.4018439174290833,17.19802,18.91596,18.1613,350.0,No Stress,No Reaction
360.0,330.0,360.0,120,18.101502,0.2228399376256608,17.72778,18.7763,18.12606,360.0,No Stress,No Reaction
