label_time_sec,window_start_sec,window_end_sec,n_samples,x_mean,x_std,x_min,x_max,x_median,y_mean,y_std,y_min,y_max,y_median,z_mean,z_std,z_min,z_max,z_median,time_sec,stress_label,reaction_label
10.0,-20.0,10.0,320,-55.8125,0.40664542486962535,-57.0,-54.0,-56.0,21.465625,0.5754155510814183,20.0,24.0,21.0,26.278125,0.49526559481190363,25.0,28.0,26.0,10.0,No Stress,No Reaction
20.0,-10.0,20.0,640,-55.446875,1.210409823378876,-61.0,-42.0,-56.0,21.7359375,0.6717801981193622,20.0,25.0,22.0,26.5828125,1.475735374098689,17.0,38.0,27.0,20.0,No Stress,No Reaction
30.0,0.0,30.0,960,-55.53125,1.0358850673622775,-61.0,-42.0,-56.0,21.763541666666665,0.6104101753769218,20.0,25.0,22.0,26.4875,1.2514225482068733,17.0,38.0,26.0,30.0,No Stress,No Reaction
40.0,10.0,40.0,960,-56.41770833333333,1.996216169962393,-62.0,-42.0,-56.0,20.675,2.1210991307383975,14.0,25.0,22.0,25.403125,2.427894599147018,17.0,38.0,26.0,40.0,No Stress,No Reaction
50.0,20.0,50.0,960,-58.172916666666666,2.2249171542808686,-63.0,-54.0,-59.0,18.714583333333334,2.6725725897494375,14.0,23.0,18.0,23.20625,2.950965713867457,17.0,28.0,23.0,50.0,No Stress,No Reaction
60.0,30.0,60.0,960,-59.454166666666666,1.4222950410769521,-63.0,-55.0,-60.0,16.998958333333334,1.5947642953751087,14.0,22.0,17.0,21.7625,2.123862634960028,17.0,27.0,22.0,60.0,No Stress,No Reaction
70.0,40.0,70.0,960,-60.05416666666667,1.0329217564189261,-63.0,-58.0,-60.0,16.309375,0.9916836806256251,14.0,19.0,16.0,20.9,1.8741421395198625,17.0,25.0,21.0,70.0,No Stress,No Reaction
80.0,50.0,80.0,960,-60.17395833333333,0.9889635817039673,-62.0,-58.0,-60.0,16.217708333333334,0.9630823378626329,13.0,18.0,16.0,20.670833333333334,1.855573385642011,17.0,25.0,21.0,80.0,No Stress,No Reaction
90.0,60.0,90.0,960,-60.391666666666666,0.8741051335495867,-62.0,-58.0,-60.0,16.301041666666666,1.0129500162833092,13.0,19.0,16.0,20.026041666666668,1.5270754038979635,17.0,25.0,20.0,90.0,No Stress,No Reaction
100.0,70.0,100.0,960,-60.438541666666666,0.6807144917846882,-63.0,-59.0,-60.0,16.773958333333333,1.039345345377867,13.0,19.0,17.0,19.414583333333333,1.3144721970283413,15.0,22.0,19.0,100.0,No Stress,No Reaction
110.0,80.0,110.0,960,-60.10104166666667,0.9013944465160304,-63.0,-57.0,-60.0,17.736458333333335,1.2407421331666568,15.0,22.0,18.0,19.4,1.5688575042409487,15.0,24.0,19.0,110.0,No Stress,No Reaction
