label_time_sec,window_start_sec,window_end_sec,n_samples,x_mean,x_std,x_min,x_max,x_median,y_mean,y_std,y_min,y_max,y_median,z_mean,z_std,z_min,z_max,z_median,time_sec,stress_label,reaction_label
10.0,-20.0,10.0,320,-35.665625,3.567188453663451,-44.0,-24.0,-35.0,24.203125,2.143589170009161,18.0,30.0,25.0,46.559375,2.441074763937966,39.0,54.0,46.0,10.0,Stress,No Reaction
20.0,-10.0,20.0,640,-39.1546875,4.998542187713076,-53.0,-24.0,-40.0,23.7078125,3.049503137522406,14.0,35.0,23.0,44.0109375,3.6542520171937123,36.0,54.0,44.0,20.0,No Stress,No Reaction
30.0,0.0,30.0,960,-41.134375,5.089159759157021,-53.0,-24.0,-42.0,22.866666666666667,2.9632671801497046,14.0,35.0,22.0,42.86875,3.513041767599237,35.0,54.0,42.0,30.0,No Stress,Reaction
40.0,10.0,40.0,960,-43.33125,3.694916963343866,-53.0,-23.0,-44.0,23.666666666666668,4.114793542211996,14.0,35.0,22.0,40.567708333333336,2.415970274095087,31.0,52.0,40.0,40.0,No Stress,Reaction
50.0,20.0,50.0,960,-41.48854166666667,4.570827608248958,-52.0,-23.0,-42.0,26.497916666666665,5.218279796918659,16.0,38.0,25.0,40.34583333333333,1.9656018278652811,31.0,52.0,40.0,50.0,No Stress,Reaction
60.0,30.0,60.0,960,-38.026041666666664,4.926609343440075,-57.0,-19.0,-37.0,30.870833333333334,4.649103575936387,17.0,45.0,32.0,40.328125,2.3596452219590294,31.0,52.0,40.0,60.0,No Stress,Reaction
70.0,40.0,70.0,960,-35.282291666666666,3.543635184597233,-57.0,-19.0,-35.0,34.223958333333336,3.4004307152707827,17.0,46.0,34.0,40.04895833333333,2.615167709026132,25.0,58.0,40.0,70.0,Stress,Reaction
80.0,50.0,80.0,960,-34.771875,3.448268161083235,-57.0,-19.0,-35.0,34.90833333333333,3.059018587180994,17.0,46.0,35.0,39.885416666666664,2.7986656721846184,25.0,58.0,40.0,80.0,No Stress,No Reaction
90.0,60.0,90.0,960,-34.782291666666666,2.9435953979572695,-48.0,-22.0,-35.0,34.75625,2.6972667005333473,24.0,46.0,35.0,40.00208333333333,2.6010336906685865,25.0,58.0,40.0,90.0,No Stress,No Reaction
100.0,70.0,100.0,960,-35.89791666666667,3.054253232540003,-49.0,-22.0,-36.0,33.153125,2.365129591010438,24.0,39.0,34.0,40.547916666666666,2.0645970132814315,30.0,54.0,41.0,100.0,No Stress,No Reaction
110.0,80.0,110.0,960,-35.90625,2.8024200959457497,-49.0,-25.0,-36.0,33.228125,2.1606589156893463,26.0,41.0,34.0,40.494791666666664,1.6766736641180857,32.0,47.0,40.0,110.0,No Stress,No Reaction
120.0,90.0,120.0,960,-36.958333333333336,2.827013541062127,-50.0,-26.0,-37.0,32.479166666666664,2.3244592660204333,22.0,43.0,33.0,40.25,1.7804405964294268,30.0,53.0,40.0,120.0,Stress,Reaction
130.0,100.0,130.0,960,-38.442708333333336,3.85298781161692,-56.0,-26.0,-38.0,31.084375,3.559733915991337,17.0,43.0,32.0,39.938541666666666,2.023679929503018,27.0,53.0,40.0,130.0,Stress,Reaction
140.0,110.0,140.0,960,-42.14270833333333,5.182734728725277,-80.0,-26.0,-41.0,25.965625,6.830883193125398,-1.0,43.0,28.0,39.9,3.0016332016012823,25.0,75.0,40.0,140.0,Stress,Reaction
150.0,120.0,150.0,960,-45.969791666666666,4.660096616801888,-80.0,-27.0,-47.0,19.296875,7.73710307200438,-1.0,42.0,20.0,39.869791666666664,2.862275569762813,25.0,75.0,40.0,150.0,No Stress,No Reaction
160.0,130.0,160.0,960,-48.384375,3.244497326870025,-80.0,-27.0,-49.0,14.9125,4.834772597426035,-1.0,42.0,14.0,39.854166666666664,2.75930189697276,25.0,75.0,40.0,160.0,No Stress,Reaction
170.0,140.0,170.0,960,-50.703125,3.279218641037025,-65.0,-39.0,-50.0,11.007291666666667,4.584162444362296,-3.0,24.0,12.0,38.510416666666664,2.8990480321179466,27.0,48.0,39.0,170.0,Stress,Reaction
180.0,150.0,180.0,960,-52.244791666666664,3.4042042886291193,-65.0,-39.0,-52.0,9.25,4.939466731886337,-3.0,24.0,8.0,37.172916666666666,2.8852390928432685,27.0,47.0,38.0,180.0,No Stress,No Reaction
190.0,160.0,190.0,960,-54.378125,2.6919996221376326,-66.0,-39.0,-55.0,6.204166666666667,3.399991310381666,-11.0,17.0,6.0,35.385416666666664,2.6454351722558376,24.0,46.0,35.0,190.0,Stress,Reaction
200.0,170.0,200.0,960,-54.80625,1.8249694670835672,-66.0,-46.0,-55.0,5.329166666666667,2.1125730505681433,-11.0,16.0,5.0,35.09166666666667,2.1179833142472964,24.0,44.0,35.0,200.0,No Stress,No Reaction
210.0,180.0,210.0,960,-55.286458333333336,1.6705209387531341,-66.0,-47.0,-55.0,5.044791666666667,2.0497142297660056,-11.0,16.0,5.0,34.48020833333333,2.0196180578042737,24.0,44.0,35.0,210.0,No Stress,No Reaction
220.0,190.0,220.0,960,-55.05,1.6596794795905416,-64.0,-46.0,-55.0,5.053125,1.8550977098348245,-2.0,15.0,5.0,34.853125,1.9408056079155303,25.0,44.0,35.0,220.0,No Stress,No Reaction
230.0,200.0,230.0,960,-54.90416666666667,1.8570338996405855,-61.0,-44.0,-55.0,7.230208333333334,3.6114930604222306,-5.0,19.0,6.0,34.496875,2.098708730817399,29.0,44.0,34.0,230.0,No Stress,No Reaction
240.0,210.0,240.0,960,-54.31458333333333,1.7392589582974913,-61.0,-44.0,-54.0,10.194791666666667,4.530118644194999,-5.0,19.0,11.0,34.38333333333333,1.9345207481059168,28.0,44.0,34.0,240.0,No Stress,No Reaction
250.0,220.0,250.0,960,-53.575,1.7582221563838756,-61.0,-44.0,-54.0,13.620833333333334,3.1361166540340015,-5.0,19.0,15.0,34.23854166666667,1.7191717694340227,28.0,43.0,34.0,250.0,No Stress,No Reaction
260.0,230.0,260.0,960,-53.15833333333333,1.5931073293436575,-63.0,-44.0,-53.0,14.575,1.786462825385942,7.0,19.0,15.0,34.41770833333333,1.5698870393444562,28.0,43.0,34.0,260.0,No Stress,No Reaction
270.0,240.0,270.0,960,-52.938541666666666,2.0421456029231626,-71.0,-39.0,-53.0,14.558333333333334,2.086935710655733,1.0,22.0,15.0,34.684375,2.1418335885309423,21.0,52.0,35.0,270.0,Stress,Reaction
280.0,250.0,280.0,960,-53.434375,2.427223430559309,-71.0,-39.0,-53.0,11.872916666666667,3.92320651469803,-3.0,22.0,13.0,34.9375,2.5142451295425774,21.0,52.0,35.0,280.0,No Stress,No Reaction
