EDA,time,values
E4_Gsr,"1641384264,741","0,2782152"
E4_Gsr,"1641384264,991","0,2730917"
E4_Gsr,"1641384265,241","0,2769344"
E4_Gsr,"1641384265,491","0,2730917"
E4_Gsr,"1641384265,741","0,2756535"
E4_Gsr,"1641384265,991","0,2730917"
E4_Gsr,"1641384266,241","0,2794961"
E4_Gsr,"1641384266,491","0,2743726"
E4_Gsr,"1641384266,741","0,2769344"
E4_Gsr,"1641384266,991","0,2730917"
E4_Gsr,"1641384267,241","0,2743726"
E4_Gsr,"1641384267,491","0,2718109"
E4_Gsr,"1641384267,741","0,2743726"
E4_Gsr,"1641384267,991","0,2743726"
E4_Gsr,"1641384268,241","0,2769344"
E4_Gsr,"1641384268,491","0,2718109"
E4_Gsr,"1641384268,741","0,2756535"
E4_Gsr,"1641384268,991","0,2718109"
E4_Gsr,"1641384269,241","0,2782152"
E4_Gsr,"1641384269,491","0,2692491"
E4_Gsr,"1641384269,741","0,2743726"
E4_Gsr,"1641384269,991","0,2743726"
E4_Gsr,"1641384270,241","0,2743726"
E4_Gsr,"1641384270,491","0,2718109"
E4_Gsr,"1641384270,741","0,2756535"
E4_Gsr,"1641384270,991","0,2743726"
E4_Gsr,"1641384271,241","0,27053"
E4_Gsr,"1641384271,491","0,2769344"
E4_Gsr,"1641384271,741","0,27053"
E4_Gsr,"1641384271,991","0,2730917"
E4_Gsr,"1641384272,241","0,27053"
E4_Gsr,"1641384272,491","0,2730917"
E4_Gsr,"1641384272,741","0,27053"
E4_Gsr,"1641384272,991","0,2718109"
E4_Gsr,"1641384273,241","0,2692491"
E4_Gsr,"1641384273,491","0,2769344"
E4_Gsr,"1641384273,741","0,2692491"
E4_Gsr,"1641384273,991","0,2730917"
E4_Gsr,"1641384274,241","0,27053"
E4_Gsr,"1641384274,491","0,2730917"
E4_Gsr,"1641384274,741","0,2666874"
E4_Gsr,"1641384274,991","0,2692491"
E4_Gsr,"1641384275,241","0,27053"
E4_Gsr,"1641384275,491","0,27053"
E4_Gsr,"1641384275,741","0,2679683"
E4_Gsr,"1641384275,991","0,2718109"
E4_Gsr,"1641384276,241","0,2743726"
E4_Gsr,"1641384276,491","0,2718109"
E4_Gsr,"1641384276,741","0,2730917"
E4_Gsr,"1641384276,991","0,2666874"
E4_Gsr,"1641384277,241","0,2730917"
E4_Gsr,"1641384277,491","0,2679683"
E4_Gsr,"1641384277,741","0,2756535"
E4_Gsr,"1641384277,991","0,27053"
E4_Gsr,"1641384278,241","0,2756535"
E4_Gsr,"1641384278,491","0,2718109"
E4_Gsr,"1641384278,741","0,27053"
E4_Gsr,"1641384278,991","0,2666874"
E4_Gsr,"1641384279,241","0,2730917"
E4_Gsr,"1641384279,491","0,2679683"
E4_Gsr,"1641384279,741","0,2756535"
E4_Gsr,"1641384279,991","0,27053"
E4_Gsr,"1641384280,241","0,2743726"
E4_Gsr,"1641384280,491","0,2730917"
E4_Gsr,"1641384280,741","0,2730917"
E4_Gsr,"1641384280,991","0,2743726"
E4_Gsr,"1641384281,241","0,27053"
E4_Gsr,"1641384281,491","0,2743726"
E4_Gsr,"1641384281,741","0,2884622"
E4_Gsr,"1641384281,991","0,2923048"
E4_Gsr,"1641384282,241","0,2935856"
E4_Gsr,"1641384282,491","0,3025517"
E4_Gsr,"1641384282,741","0,3012708"
E4_Gsr,"1641384282,991","0,2974283"
E4_Gsr,"1641384283,241","0,2987091"
E4_Gsr,"1641384283,491","0,3038326"
E4_Gsr,"1641384283,741","0,3012708"
E4_Gsr,"1641384283,991","0,3051135"
E4_Gsr,"1641384284,241","0,3063943"
E4_Gsr,"1641384284,491","0,3127987"
E4_Gsr,"1641384284,741","0,3127987"
E4_Gsr,"1641384284,991","0,3153604"
E4_Gsr,"1641384285,241","0,3115178"
E4_Gsr,"1641384285,491","0,3153604"
E4_Gsr,"1641384285,741","0,3140795"
E4_Gsr,"1641384285,991","0,319203"
E4_Gsr,"1641384286,241","0,3153604"
E4_Gsr,"1641384286,491","0,319203"
E4_Gsr,"1641384286,741","0,3153604"
E4_Gsr,"1641384286,991","0,319203"
E4_Gsr,"1641384287,241","0,3153604"
E4_Gsr,"1641384287,491","0,3204839"
E4_Gsr,"1641384287,741","0,3179221"
E4_Gsr,"1641384287,991","0,3256074"
E4_Gsr,"1641384288,241","0,3243265"
E4_Gsr,"1641384288,491","0,32945"
E4_Gsr,"1641384288,741","0,3243265"
E4_Gsr,"1641384288,991","0,3307308"
E4_Gsr,"1641384289,241","0,3281691"
E4_Gsr,"1641384289,491","0,3281691"
E4_Gsr,"1641384289,741","0,3204839"
E4_Gsr,"1641384289,991","0,3281691"
E4_Gsr,"1641384290,241","0,3204839"
E4_Gsr,"1641384290,491","0,3230456"
E4_Gsr,"1641384290,741","0,3217647"
E4_Gsr,"1641384290,991","0,3230456"
E4_Gsr,"1641384291,241","0,3230456"
E4_Gsr,"1641384291,491","0,32945"
E4_Gsr,"1641384291,741","0,3268882"
E4_Gsr,"1641384291,991","0,3307308"
E4_Gsr,"1641384292,241","0,3256074"
E4_Gsr,"1641384292,491","0,3320117"
E4_Gsr,"1641384292,741","0,3281691"
E4_Gsr,"1641384292,991","0,3320117"
E4_Gsr,"1641384293,241","0,3268882"
E4_Gsr,"1641384293,491","0,3320117"
E4_Gsr,"1641384293,741","0,3281691"
E4_Gsr,"1641384293,991","0,3345734"
E4_Gsr,"1641384294,241","0,3307308"
E4_Gsr,"1641384294,491","0,338416"
E4_Gsr,"1641384294,741","0,3345734"
E4_Gsr,"1641384294,991","0,3396969"
E4_Gsr,"1641384295,241","0,3358543"
E4_Gsr,"1641384295,491","0,3409778"
E4_Gsr,"1641384295,741","0,3396969"
E4_Gsr,"1641384295,991","0,3422586"
E4_Gsr,"1641384296,241","0,3396969"
E4_Gsr,"1641384296,491","0,3435395"
E4_Gsr,"1641384296,741","0,3461013"
E4_Gsr,"1641384296,991","0,3448204"
E4_Gsr,"1641384297,241","0,348663"
E4_Gsr,"1641384297,491","0,3499438"
E4_Gsr,"1641384297,741","0,348663"
E4_Gsr,"1641384297,991","0,3499438"
E4_Gsr,"1641384298,241","0,3512247"
E4_Gsr,"1641384298,491","0,3499438"
E4_Gsr,"1641384298,741","0,3525056"
E4_Gsr,"1641384298,991","0,3525056"
E4_Gsr,"1641384299,241","0,3525056"
E4_Gsr,"1641384299,491","0,348663"
E4_Gsr,"1641384299,741","0,3512247"
E4_Gsr,"1641384299,991","0,3512247"
E4_Gsr,"1641384300,241","0,3512247"
E4_Gsr,"1641384300,491","0,3512247"
E4_Gsr,"1641384300,741","0,3563482"
E4_Gsr,"1641384300,991","0,3525056"
E4_Gsr,"1641384301,241","0,3563482"
E4_Gsr,"1641384301,491","0,3525056"
E4_Gsr,"1641384301,741","0,3589099"
E4_Gsr,"1641384301,991","0,3589099"
E4_Gsr,"1641384302,241","0,3601908"
E4_Gsr,"1641384302,491","0,3614717"
E4_Gsr,"1641384302,741","0,3640334"
E4_Gsr,"1641384302,991","0,3627525"
E4_Gsr,"1641384303,241","0,367876"
E4_Gsr,"1641384303,491","0,3627525"
E4_Gsr,"1641384303,741","0,3665951"
E4_Gsr,"1641384303,991","0,3665951"
E4_Gsr,"1641384304,241","0,3691569"
E4_Gsr,"1641384304,491","0,3653143"
E4_Gsr,"1641384304,741","0,3691569"
E4_Gsr,"1641384304,991","0,3665951"
E4_Gsr,"1641384305,241","0,3665951"
E4_Gsr,"1641384305,491","0,3665951"
E4_Gsr,"1641384305,741","0,387089"
E4_Gsr,"1641384305,991","0,367876"
E4_Gsr,"1641384306,241","0,3704377"
E4_Gsr,"1641384306,491","0,3729995"
E4_Gsr,"1641384306,741","0,3729995"
E4_Gsr,"1641384306,991","0,3742803"
E4_Gsr,"1641384307,241","0,3717186"
E4_Gsr,"1641384307,491","0,3742803"
E4_Gsr,"1641384307,741","0,3832464"
E4_Gsr,"1641384307,991","0,3832464"
E4_Gsr,"1641384308,241","0,3947742"
E4_Gsr,"1641384308,491","0,3960551"
E4_Gsr,"1641384308,741","0,4050212"
E4_Gsr,"1641384308,991","0,4024594"
E4_Gsr,"1641384309,241","0,4063021"
E4_Gsr,"1641384309,491","0,4011786"
E4_Gsr,"1641384309,741","0,4050212"
E4_Gsr,"1641384309,991","0,3998977"
E4_Gsr,"1641384310,241","0,4037403"
E4_Gsr,"1641384310,491","0,4024594"
E4_Gsr,"1641384310,741","0,4011786"
E4_Gsr,"1641384310,991","0,3960551"
E4_Gsr,"1641384311,241","0,4011786"
E4_Gsr,"1641384311,491","0,4011786"
E4_Gsr,"1641384311,741","0,4063021"
E4_Gsr,"1641384311,991","0,4011786"
E4_Gsr,"1641384312,241","0,4063021"
E4_Gsr,"1641384312,491","0,4050212"
E4_Gsr,"1641384312,741","0,4114255"
E4_Gsr,"1641384312,991","0,4063021"
E4_Gsr,"1641384313,241","0,4114255"
E4_Gsr,"1641384313,491","0,4127064"
E4_Gsr,"1641384313,741","0,4152681"
E4_Gsr,"1641384313,991","0,4306386"
E4_Gsr,"1641384314,241","0,416549"
E4_Gsr,"1641384314,491","0,4178299"
E4_Gsr,"1641384314,741","0,4178299"
E4_Gsr,"1641384314,991","0,4178299"
E4_Gsr,"1641384315,241","0,4114255"
E4_Gsr,"1641384315,491","0,4101447"
E4_Gsr,"1641384315,741","0,4101447"
E4_Gsr,"1641384315,991","0,4139872"
E4_Gsr,"1641384316,241","0,4127064"
E4_Gsr,"1641384316,491","0,4152681"
E4_Gsr,"1641384316,741","0,416549"
E4_Gsr,"1641384316,991","0,4191107"
E4_Gsr,"1641384317,241","0,4293577"
E4_Gsr,"1641384317,491","0,4332003"
E4_Gsr,"1641384317,741","0,4370429"
E4_Gsr,"1641384317,991","0,4498516"
E4_Gsr,"1641384318,241","0,4498516"
E4_Gsr,"1641384318,491","0,4562559"
E4_Gsr,"1641384318,741","0,4524133"
E4_Gsr,"1641384318,991","0,4562559"
E4_Gsr,"1641384319,241","0,4498516"
E4_Gsr,"1641384319,491","0,4562559"
E4_Gsr,"1641384319,741","0,4536942"
E4_Gsr,"1641384319,991","0,4498516"
E4_Gsr,"1641384320,241","0,4485707"
E4_Gsr,"1641384320,491","0,4511324"
E4_Gsr,"1641384320,741","0,446009"
E4_Gsr,"1641384320,991","0,446009"
E4_Gsr,"1641384321,241","0,446009"
E4_Gsr,"1641384321,491","0,446009"
E4_Gsr,"1641384321,741","0,4434472"
E4_Gsr,"1641384321,991","0,4485707"
E4_Gsr,"1641384322,241","0,4511324"
E4_Gsr,"1641384322,491","0,4472898"
E4_Gsr,"1641384322,741","0,4524133"
E4_Gsr,"1641384322,991","0,4472898"
E4_Gsr,"1641384323,241","0,4524133"
E4_Gsr,"1641384323,491","0,446009"
E4_Gsr,"1641384323,741","0,4524133"
E4_Gsr,"1641384323,991","0,4472898"
E4_Gsr,"1641384324,241","0,4524133"
E4_Gsr,"1641384324,491","0,446009"
E4_Gsr,"1641384324,741","0,4485707"
E4_Gsr,"1641384324,991","0,4447281"
E4_Gsr,"1641384325,241","0,4536942"
E4_Gsr,"1641384325,491","0,4447281"
E4_Gsr,"1641384325,741","0,4536942"
E4_Gsr,"1641384325,991","0,4511324"
E4_Gsr,"1641384326,241","0,4575368"
E4_Gsr,"1641384326,491","0,4562559"
E4_Gsr,"1641384326,741","0,4639411"
E4_Gsr,"1641384326,991","0,4600985"
E4_Gsr,"1641384327,241","0,4639411"
E4_Gsr,"1641384327,491","0,4600985"
E4_Gsr,"1641384327,741","0,4575368"
E4_Gsr,"1641384327,991","0,4562559"
E4_Gsr,"1641384328,241","0,4575368"
E4_Gsr,"1641384328,491","0,4536942"
E4_Gsr,"1641384328,741","0,4524133"
E4_Gsr,"1641384328,991","0,4524133"
E4_Gsr,"1641384329,241","0,454975"
E4_Gsr,"1641384329,491","0,4485707"
E4_Gsr,"1641384329,741","0,4524133"
E4_Gsr,"1641384329,991","0,4485707"
E4_Gsr,"1641384330,241","0,4536942"
E4_Gsr,"1641384330,491","0,4511324"
E4_Gsr,"1641384330,741","0,4524133"
E4_Gsr,"1641384330,991","0,446009"
E4_Gsr,"1641384331,241","0,4524133"
E4_Gsr,"1641384331,491","0,4472898"
E4_Gsr,"1641384331,741","0,4524133"
E4_Gsr,"1641384331,991","0,4562559"
E4_Gsr,"1641384332,241","0,4588177"
E4_Gsr,"1641384332,491","0,4536942"
E4_Gsr,"1641384332,741","0,454975"
E4_Gsr,"1641384332,991","0,4600985"
E4_Gsr,"1641384333,241","0,4524133"
E4_Gsr,"1641384333,491","0,4588177"
E4_Gsr,"1641384333,741","0,4536942"
E4_Gsr,"1641384333,991","0,4562559"
E4_Gsr,"1641384334,241","0,4511324"
E4_Gsr,"1641384334,491","0,4562559"
E4_Gsr,"1641384334,741","0,465222"
E4_Gsr,"1641384334,991","0,4690646"
E4_Gsr,"1641384335,241","0,4729072"
E4_Gsr,"1641384335,491","0,4767498"
E4_Gsr,"1641384335,741","0,4716263"
E4_Gsr,"1641384335,991","0,4754689"
E4_Gsr,"1641384336,241","0,4716263"
E4_Gsr,"1641384336,491","0,4741881"
E4_Gsr,"1641384336,741","0,4690646"
E4_Gsr,"1641384336,991","0,4665029"
E4_Gsr,"1641384337,241","0,4665029"
E4_Gsr,"1641384337,491","0,465222"
E4_Gsr,"1641384337,741","0,4626603"
E4_Gsr,"1641384337,991","0,4626603"
E4_Gsr,"1641384338,241","0,465222"
E4_Gsr,"1641384338,491","0,4639411"
E4_Gsr,"1641384338,741","0,4626603"
E4_Gsr,"1641384338,991","0,4639411"
E4_Gsr,"1641384339,241","0,4741881"
E4_Gsr,"1641384339,491","0,4716263"
E4_Gsr,"1641384339,741","0,4767498"
E4_Gsr,"1641384339,991","0,4729072"
E4_Gsr,"1641384340,241","0,4754689"
E4_Gsr,"1641384340,491","0,4767498"
E4_Gsr,"1641384340,741","0,4780307"
E4_Gsr,"1641384340,991","0,4690646"
E4_Gsr,"1641384341,241","0,4716263"
E4_Gsr,"1641384341,491","0,4665029"
E4_Gsr,"1641384341,741","0,4639411"
E4_Gsr,"1641384341,991","0,4665029"
E4_Gsr,"1641384342,241","0,4600985"
E4_Gsr,"1641384342,491","0,4600985"
E4_Gsr,"1641384342,741","0,4613794"
E4_Gsr,"1641384342,991","0,4639411"
E4_Gsr,"1641384343,241","0,4600985"
E4_Gsr,"1641384343,491","0,4716263"
E4_Gsr,"1641384343,741","0,4716263"
E4_Gsr,"1641384343,991","0,4818733"
E4_Gsr,"1641384344,241","0,4831541"
E4_Gsr,"1641384344,491","0,4921202"
E4_Gsr,"1641384344,741","0,484435"
E4_Gsr,"1641384344,991","0,4857159"
E4_Gsr,"1641384345,241","0,4818733"
E4_Gsr,"1641384345,491","0,4793116"
E4_Gsr,"1641384345,741","0,4831541"
E4_Gsr,"1641384345,991","0,4793116"
E4_Gsr,"1641384346,241","0,4831541"
E4_Gsr,"1641384346,491","0,4818733"
E4_Gsr,"1641384346,741","0,4831541"
E4_Gsr,"1641384346,991","0,4869967"
E4_Gsr,"1641384347,241","0,4921202"
E4_Gsr,"1641384347,491","0,4934011"
E4_Gsr,"1641384347,741","0,4985246"
E4_Gsr,"1641384347,991","0,4985246"
E4_Gsr,"1641384348,241","0,5049289"
