ACC,time,x,y,z
E4_Acc,"1641384266,37977",-23,0,59.0
E4_Acc,"1641384266,41102",-23,-1,59.0
E4_Acc,"1641384266,44227",-23,0,59.0
E4_Acc,"1641384266,47353",-23,0,59.0
E4_Acc,"1641384266,50478",-23,-1,59.0
E4_Acc,"1641384266,53603",-24,-1,59.0
E4_Acc,"1641384266,56728",-23,0,59.0
E4_Acc,"1641384266,59853",-22,0,59.0
E4_Acc,"1641384266,62978",-23,-1,59.0
E4_Acc,"1641384266,66103",-24,0,59.0
E4_Acc,"1641384266,69229",-24,0,59.0
E4_Acc,"1641384266,72354",-23,0,59.0
E4_Acc,"1641384266,75479",-23,-1,59.0
E4_Acc,"1641384266,78604",-23,-1,59.0
E4_Acc,"1641384266,81729",-23,0,59.0
E4_Acc,"1641384266,84854",-23,0,59.0
E4_Acc,"1641384266,87979",-24,0,59.0
E4_Acc,"1641384266,91105",-24,0,58.0
E4_Acc,"1641384266,9423",-23,0,59.0
E4_Acc,"1641384266,97355",-24,-1,59.0
E4_Acc,"1641384267,0048",-23,0,59.0
E4_Acc,"1641384267,03605",-24,0,59.0
E4_Acc,"1641384267,0673",-24,0,59.0
E4_Acc,"1641384267,09855",-24,0,58.0
E4_Acc,"1641384267,12981",-24,0,59.0
E4_Acc,"1641384267,16106",-24,0,59.0
E4_Acc,"1641384267,19231",-24,-1,59.0
E4_Acc,"1641384267,22356",-24,0,59.0
E4_Acc,"1641384267,25481",-25,0,58.0
E4_Acc,"1641384267,28606",-28,0,58.0
E4_Acc,"1641384267,31731",-23,0,59.0
E4_Acc,"1641384267,34857",-21,-1,59.0
E4_Acc,"1641384267,37982",-18,-1,60.0
E4_Acc,"1641384267,41107",-19,-2,59.0
E4_Acc,"1641384267,44232",-25,0,59.0
E4_Acc,"1641384267,47357",-26,0,58.0
E4_Acc,"1641384267,50482",-24,0,59.0
E4_Acc,"1641384267,53607",-23,-1,58.0
E4_Acc,"1641384267,56733",-23,-1,58.0
E4_Acc,"1641384267,59858",-24,-1,58.0
E4_Acc,"1641384267,62983",-24,-1,59.0
E4_Acc,"1641384267,66108",-24,-1,59.0
E4_Acc,"1641384267,69233",-23,-1,59.0
E4_Acc,"1641384267,72358",-23,-1,59.0
E4_Acc,"1641384267,75483",-23,-1,59.0
E4_Acc,"1641384267,78609",-22,-1,60.0
E4_Acc,"1641384267,81734",-26,0,58.0
E4_Acc,"1641384267,84859",-26,0,58.0
