label_time_sec,window_start_sec,window_end_sec,n_samples,x_mean,x_std,x_min,x_max,x_median,y_mean,y_std,y_min,y_max,y_median,z_mean,z_std,z_min,z_max,z_median,time_sec,stress_label,reaction_label
10.0,-20.0,10.0,320,-8.890625,4.494919415138534,-22.0,2.0,-9.0,-5.15625,1.7002558354424526,-8.0,1.0,-5.0,61.896875,0.7028755870771802,59.0,63.0,62.0,10.0,No Stress,No Reaction
20.0,-10.0,20.0,640,-11.8375,6.687888756927639,-35.0,2.0,-10.0,-6.628125,2.44293038008465,-14.0,1.0,-7.0,61.1453125,1.7049527125278814,54.0,63.0,62.0,20.0,No Stress,No Reaction
30.0,0.0,30.0,960,-14.352083333333333,7.1052709827716365,-35.0,2.0,-13.0,-7.820833333333334,2.8931589032313005,-14.0,1.0,-7.0,60.509375,1.841451694469799,54.0,63.0,61.0,30.0,Stress,No Reaction
40.0,10.0,40.0,960,-19.866666666666667,6.789777427228119,-35.0,-4.0,-22.0,-8.377083333333333,2.523197037123216,-14.0,0.0,-8.0,59.090625,1.90906831738909,54.0,62.0,59.0,40.0,Stress,No Reaction
50.0,20.0,50.0,960,-23.994791666666668,6.344882410515367,-49.0,11.0,-25.0,-5.3875,6.076832533418006,-14.0,15.0,-7.0,57.78125,2.3698801903869153,43.0,73.0,58.0,50.0,No Stress,Reaction
60.0,30.0,60.0,960,-27.382291666666667,9.123455142748545,-128.0,23.0,-27.0,-2.58125,10.285074402961436,-58.0,113.0,-3.0,55.47708333333333,8.059832034395164,-18.0,127.0,57.0,60.0,No Stress,Reaction
70.0,40.0,70.0,960,-27.776041666666668,9.545393931960152,-128.0,23.0,-28.0,-0.321875,9.996951601317393,-58.0,113.0,0.0,55.315625,8.143612274729573,-18.0,127.0,57.0,70.0,No Stress,No Reaction
80.0,50.0,80.0,960,-25.43125,9.80069705018206,-128.0,23.0,-25.0,-0.2791666666666667,9.68197013563531,-58.0,113.0,0.0,56.31041666666667,8.316691499054262,-18.0,127.0,58.0,80.0,No Stress,No Reaction
90.0,60.0,90.0,960,-22.517708333333335,6.133014554600191,-39.0,-5.0,-22.0,0.23645833333333333,3.607043850184907,-12.0,17.0,0.0,58.684375,2.553569058677448,47.0,64.0,59.0,90.0,No Stress,No Reaction
100.0,70.0,100.0,960,-20.858333333333334,5.614179624897898,-37.0,-5.0,-21.0,1.0208333333333333,3.5856252420995376,-11.0,17.0,1.0,59.28541666666667,2.2603708004922027,50.0,67.0,60.0,100.0,No Stress,No Reaction
110.0,80.0,110.0,960,-21.321875,6.331438401048957,-47.0,21.0,-22.0,0.10729166666666666,5.277092462473103,-56.0,20.0,0.0,58.93125,4.142591726782533,22.0,90.0,59.0,110.0,No Stress,No Reaction
120.0,90.0,120.0,960,-20.092708333333334,9.766766496546005,-60.0,31.0,-21.0,0.03854166666666667,12.890069168481245,-67.0,43.0,1.0,57.39479166666667,8.772609636329523,2.0,104.0,59.0,120.0,No Stress,No Reaction
130.0,100.0,130.0,960,-17.5625,13.500328270059745,-77.0,62.0,-19.0,2.0395833333333333,14.839653773668363,-67.0,56.0,2.0,56.74166666666667,10.982777936033038,-1.0,104.0,60.0,130.0,No Stress,No Reaction
140.0,110.0,140.0,960,-16.664583333333333,12.799406750839843,-77.0,62.0,-18.0,2.346875,14.360308038128842,-67.0,56.0,2.0,57.26875,10.509475465351734,-1.0,104.0,60.0,140.0,No Stress,Reaction
150.0,120.0,150.0,960,-16.920833333333334,10.600921878052926,-77.0,62.0,-17.0,2.9135416666666667,8.176100370362974,-23.0,56.0,1.0,59.110416666666666,7.174736687958403,-1.0,91.0,60.0,150.0,No Stress,No Reaction
160.0,130.0,160.0,960,-18.715625,4.344325656148905,-39.0,6.0,-18.0,0.1,4.335800479462351,-11.0,32.0,-1.0,60.057291666666664,2.0605659847759235,47.0,71.0,60.0,160.0,No Stress,Reaction
170.0,140.0,170.0,960,-18.11875,4.589335975104449,-39.0,6.0,-18.0,0.6229166666666667,4.365173556772265,-11.0,32.0,0.0,60.19375,1.9721635563018107,47.0,71.0,60.0,170.0,No Stress,No Reaction
180.0,150.0,180.0,960,-17.461458333333333,5.6284483308889195,-48.0,1.0,-18.0,0.6197916666666666,5.723761274417433,-11.0,36.0,-1.0,60.155208333333334,2.417755394015332,47.0,71.0,60.0,180.0,No Stress,Reaction
190.0,160.0,190.0,960,-15.636458333333334,7.7248109917000845,-48.0,31.0,-17.0,0.8625,10.956157295799581,-61.0,46.0,1.0,59.34166666666667,8.516066722534674,4.0,119.0,60.0,190.0,No Stress,No Reaction
200.0,170.0,200.0,960,-14.5625,8.23217890668177,-48.0,31.0,-16.0,3.1083333333333334,11.686856753872723,-61.0,46.0,3.0,59.253125,8.557813607966498,4.0,119.0,60.0,200.0,No Stress,No Reaction
210.0,180.0,210.0,960,-12.794791666666667,8.128438084385754,-44.0,31.0,-15.0,6.409375,12.165015722714438,-61.0,46.0,7.0,59.19479166666667,8.599571609376232,4.0,119.0,60.0,210.0,No Stress,No Reaction
220.0,190.0,220.0,960,-11.344791666666667,6.1137014244850985,-38.0,9.0,-11.0,10.513541666666667,7.464467372679933,-11.0,39.0,10.0,60.05625,3.032146587837659,41.0,71.0,60.0,220.0,No Stress,No Reaction
230.0,200.0,230.0,960,-11.267708333333333,9.613066737217387,-72.0,12.0,-11.0,10.282291666666667,8.599809571716976,-16.0,63.0,9.5,59.255208333333336,7.740342562221343,1.0,127.0,61.0,230.0,No Stress,No Reaction
240.0,210.0,240.0,960,-14.490625,10.020100529665806,-72.0,12.0,-13.0,5.082291666666666,10.13580871509533,-16.0,63.0,4.0,59.11354166666667,7.524352120030525,1.0,127.0,60.0,240.0,No Stress,No Reaction
250.0,220.0,250.0,960,-16.45,9.59664087911335,-72.0,12.0,-17.0,0.9510416666666667,7.685739605459817,-16.0,63.0,-1.0,59.396875,7.37706268321727,1.0,127.0,60.0,250.0,No Stress,No Reaction
260.0,230.0,260.0,960,-17.975,4.542396734298123,-42.0,-4.0,-18.0,-1.8583333333333334,3.4714286429479717,-15.0,15.0,-2.0,60.27708333333333,1.5487543628569844,53.0,67.0,60.0,260.0,No Stress,No Reaction
270.0,240.0,270.0,960,-15.846875,4.331961704057679,-33.0,-4.0,-16.0,-0.7927083333333333,3.319256697565119,-12.0,19.0,-2.0,60.8125,1.5222541049241056,54.0,67.0,61.0,270.0,No Stress,Reaction
280.0,250.0,280.0,960,-14.567708333333334,4.807189497382744,-33.0,2.0,-15.0,-0.8375,3.977864980347744,-12.0,31.0,-2.0,61.015625,1.9441539933192822,42.0,76.0,61.0,280.0,No Stress,Reaction
290.0,260.0,290.0,960,-14.186458333333333,5.135456494613108,-50.0,2.0,-14.0,0.3958333333333333,5.062238634541869,-12.0,31.0,-1.0,60.97604166666667,2.343862252554594,42.0,76.0,61.0,290.0,No Stress,No Reaction
300.0,270.0,300.0,960,-13.859375,6.280547091413782,-50.0,22.0,-14.0,0.035416666666666666,8.868450943717242,-56.0,40.0,0.0,60.24270833333333,7.944702588934651,-25.0,117.0,61.0,300.0,Stress,Reaction
310.0,280.0,310.0,960,-16.45625,6.250936321939176,-50.0,22.0,-16.0,1.1260416666666666,9.099596580816723,-56.0,40.0,1.0,59.60625,7.814931998940931,-25.0,117.0,61.0,310.0,No Stress,No Reaction
320.0,290.0,320.0,960,-17.25625,6.635997080102766,-43.0,22.0,-17.0,0.7541666666666667,9.366702909371186,-56.0,40.0,1.0,59.313541666666666,7.758114858037614,-25.0,117.0,60.0,320.0,No Stress,No Reaction
330.0,300.0,330.0,960,-18.1,5.140203231356272,-29.0,1.0,-18.0,1.8708333333333333,6.084732199262319,-11.0,28.0,1.0,59.890625,1.9459633428190295,45.0,70.0,60.0,330.0,No Stress,No Reaction
340.0,310.0,340.0,960,-17.391666666666666,4.909688378318247,-29.0,1.0,-17.0,1.178125,5.450367641693006,-11.0,28.0,0.0,60.21145833333333,1.9082374416775159,45.0,70.0,60.0,340.0,No Stress,No Reaction
