label_time_sec,window_start_sec,window_end_sec,n_samples,values_mean,values_std,values_min,values_max,values_median,time_sec,stress_label,reaction_label
10.0,-20.0,10.0,640,-0.1963237496718751,21.98304303905029,-52.1102,28.59554,7.63747,10.0,No Stress,No Reaction
20.0,-10.0,20.0,1280,0.14602122803124992,24.04652401771654,-65.46562,35.68733,9.3600385,20.0,No Stress,No Reaction
30.0,0.0,30.0,1920,0.05768590713541655,23.095706818463803,-65.46562,35.68733,8.2705765,30.0,No Stress,No Reaction
40.0,10.0,40.0,1920,0.12537753575000007,24.60343422430828,-106.1311,45.4762,7.1098405,40.0,No Stress,Reaction
50.0,20.0,50.0,1920,-0.12307444570833344,24.9885391696064,-108.3077,82.64476,5.7467655,50.0,No Stress,Reaction
60.0,30.0,60.0,1920,-0.012935729197916723,26.347098805027247,-108.3077,82.64476,6.0154285000000005,60.0,No Stress,No Reaction
70.0,40.0,70.0,1920,0.1550547777343748,27.62639457571017,-108.3077,82.64476,7.01413,70.0,No Stress,No Reaction
80.0,50.0,80.0,1920,0.5986547434270834,26.76980075863629,-102.9774,55.77005,7.485788,80.0,No Stress,No Reaction
90.0,60.0,90.0,1920,-0.06501947416145841,26.45729289954591,-102.9774,55.77005,5.2057115,90.0,No Stress,Reaction
100.0,70.0,100.0,1920,0.03569479963541677,25.08323283711985,-82.49547,52.11247,5.2057115,100.0,Stress,Reaction
110.0,80.0,110.0,1920,-0.2062043911458333,24.495212948600617,-82.49547,52.11247,5.117617,110.0,No Stress,No Reaction
120.0,90.0,120.0,1920,-0.07681991728124972,23.62086760031926,-82.49547,43.81075,6.1465565,120.0,No Stress,No Reaction
130.0,100.0,130.0,1920,-0.39459695592708327,22.771559872608197,-61.83395,40.73947,5.590073,130.0,No Stress,No Reaction
140.0,110.0,140.0,1920,-0.08531280181250016,26.692117475020964,-131.1161,71.62862,6.7203065,140.0,No Stress,No Reaction
150.0,120.0,150.0,1920,0.4015698185885415,29.2054247896965,-131.1161,71.62862,8.268753,150.0,No Stress,No Reaction
160.0,130.0,160.0,1920,0.4218403207239583,33.53008019505342,-131.1161,71.62862,8.7291035,160.0,No Stress,No Reaction
170.0,140.0,170.0,1920,-0.092040673975,34.8179963233806,-117.212,68.6416,7.048706,170.0,No Stress,No Reaction
180.0,150.0,180.0,1920,0.08344190123864574,38.394366879418484,-117.212,110.4504,8.061370499999999,180.0,No Stress,No Reaction
190.0,160.0,190.0,1920,-0.1080216126467708,40.18263534668512,-127.6272,110.4504,7.9628295,190.0,No Stress,No Reaction
200.0,170.0,200.0,1920,-0.09054816190614587,39.32259850671099,-127.6272,110.4504,6.745195,200.0,Stress,No Reaction
210.0,180.0,210.0,1920,-0.23444021404166632,36.16877668145123,-127.6272,92.66119,3.951004,210.0,No Stress,No Reaction
220.0,190.0,220.0,1919,0.3316091979416361,31.434057036632808,-123.6158,84.38406,4.262482,220.0,Stress,Reaction
230.0,200.0,230.0,1919,0.572237656701407,32.83190958189263,-164.5972,72.55838,5.102692,230.0,Stress,Reaction
240.0,210.0,240.0,1919,0.3514010350651381,30.85174181968941,-164.5972,72.55838,4.262482,240.0,No Stress,No Reaction
250.0,220.0,250.0,1920,-0.34632425996875,29.08987983244395,-164.5972,70.89034,2.9945375,250.0,No Stress,Reaction
260.0,230.0,260.0,1920,-0.13895186616666658,23.512911612378193,-74.75011,65.54902,1.7202264999999999,260.0,Stress,No Reaction
270.0,240.0,270.0,1920,-0.49045670815104153,26.74098930290705,-109.7138,81.46146,1.541573,270.0,Stress,Reaction
280.0,250.0,280.0,1920,-0.1027861658333333,26.242894325502814,-109.7138,81.46146,1.757412,280.0,Stress,Reaction
290.0,260.0,290.0,1920,-0.335181135175,26.647544081112077,-109.7138,81.46146,3.459885,290.0,No Stress,No Reaction
300.0,270.0,300.0,1920,0.3106120173458333,22.85605465817041,-70.2841,74.37793,5.6452504999999995,300.0,No Stress,No Reaction
310.0,280.0,310.0,1920,-0.4307595032375,26.283496726331975,-92.41419,64.61023,6.2350545,310.0,No Stress,No Reaction
320.0,290.0,320.0,1920,0.20527697747395837,27.017499266215726,-92.41419,64.61023,6.426277499999999,320.0,No Stress,No Reaction
330.0,300.0,330.0,1920,-0.08579227831250007,31.379056629063548,-92.41419,95.69742,5.209965,330.0,No Stress,No Reaction
340.0,310.0,340.0,1919,0.32656750519020344,34.77254079768053,-114.7767,95.69742,5.014862,340.0,Stress,Reaction
350.0,320.0,350.0,1919,-0.0966862207868681,40.05863301937293,-114.7767,96.78455,3.162949,350.0,No Stress,No Reaction
360.0,330.0,360.0,1919,-0.2645863224283476,42.911728310016,-114.7767,141.0413,4.827225,360.0,Stress,No Reaction
370.0,340.0,370.0,1920,0.24670456653124961,40.64296332273406,-112.862,141.0413,7.12973,370.0,No Stress,No Reaction
380.0,350.0,380.0,1920,-0.2783661873437503,35.919744520703134,-105.7012,141.0413,7.206035999999999,380.0,No Stress,No Reaction
390.0,360.0,390.0,1920,0.15078761303125016,29.575718342204198,-104.1413,63.69777,6.007465,390.0,No Stress,No Reaction
400.0,370.0,400.0,1920,0.05904355726041657,27.199142237297668,-92.45554,63.69777,3.4096225000000002,400.0,No Stress,No Reaction
410.0,380.0,410.0,1920,0.28827928098437494,25.73318095148385,-89.88453,59.24277,2.6035424999999996,410.0,No Stress,No Reaction
420.0,390.0,420.0,1920,-0.11269885412500018,25.587116365382105,-102.0205,57.1001,2.226738,420.0,No Stress,No Reaction
430.0,400.0,430.0,1920,0.21270591477239584,26.98080611221741,-102.0205,53.20229,4.618477,430.0,No Stress,No Reaction
440.0,410.0,440.0,1920,-0.48837770005000014,28.204031358010525,-102.0205,49.06819,6.5423124999999995,440.0,No Stress,No Reaction
450.0,420.0,450.0,1809,0.18468224891873963,27.624677061414445,-75.43498,60.61064,7.819244,450.0,No Stress,No Reaction
