window_start_sec,window_end_sec,n_samples,values_mean,values_median,values_std,values_min,values_max,values_mode
0.0,10.0,40,33.662,33.67,0.009922778767139425,33.65,33.67,33.67
10.0,20.0,40,33.674,33.67,0.015157294934899646,33.65,33.69,33.67
20.0,30.0,40,33.696,33.69,0.00928190961784506,33.69,33.71,33.69
30.0,40.0,40,33.702,33.71,0.00992277876713665,33.69,33.71,33.71
40.0,50.0,40,33.714,33.72,0.01765771422905015,33.69,33.73,33.73
50.0,60.0,40,33.721999999999994,33.73,0.009922778767136473,33.71,33.73,33.73
60.0,70.0,40,33.726,33.73,0.01215287240500411,33.71,33.75,33.73
70.0,80.0,40,33.724000000000004,33.73,0.012969391975150759,33.71,33.75,33.73
80.0,90.0,40,33.738,33.73,0.009922778767140148,33.73,33.75,33.73
90.0,100.0,40,33.736000000000004,33.73,0.012969391975151495,33.71,33.75,33.73
100.0,110.0,40,33.736,33.73,0.009281909617845228,33.73,33.75,33.73
110.0,120.0,40,33.739999999999995,33.739999999999995,0.01012739367083799,33.73,33.75,33.73
120.0,130.0,40,33.766000000000005,33.77,0.01215287240500407,33.75,33.79,33.77
130.0,140.0,40,33.768,33.77,0.010907536796837388,33.75,33.79,33.77
140.0,150.0,40,33.782,33.78,0.013435505964153651,33.77,33.81,33.77
150.0,160.0,40,33.79,33.79,0.009058216273154127,33.77,33.81,33.79
160.0,170.0,40,33.804,33.81,0.012969391975150702,33.79,33.83,33.81
170.0,180.0,40,33.824,33.83,0.012969391975151574,33.81,33.85,33.83
180.0,190.0,40,33.826,33.82,0.017657714229049708,33.81,33.85,33.81
190.0,200.0,40,33.838,33.83,0.009922778767140575,33.83,33.85,33.83
200.0,210.0,40,33.85,33.85,0.009058216273156462,33.83,33.87,33.85
210.0,220.0,40,33.86,33.86,0.010127393670835996,33.85,33.87,33.85
220.0,230.0,40,33.858,33.85,0.009922778767135435,33.85,33.87,33.85
230.0,240.0,40,33.87,33.87,0.015689290811054506,33.85,33.89,33.87
240.0,250.0,32,33.8775,33.87,0.014142135623730578,33.87,33.91,33.87
