window_start_sec,window_end_sec,n_samples,x_mean,x_median,x_std,x_min,x_max,x_mode,y_mean,y_median,y_std,y_min,y_max,y_mode,z_mean,z_median,z_std,z_min,z_max,z_mode
0.0,10.0,320,-61.496875,-65.0,10.009086291244575,-128,-23,-65,0.81875,9.0,16.338454696845652,-33,68,10,-10.1125,-6.0,15.472085289239205,-62.0,50.0,-6.0
10.0,20.0,320,-57.34375,-55.0,6.7735858684482055,-80,-44,-53,0.859375,0.0,4.0578388379139385,-8,12,0,26.68125,34.5,16.369890501986315,-8.0,45.0,38.0
20.0,30.0,320,-50.46875,-47.0,9.117430944182878,-70,-36,-63,5.234375,2.0,8.084472107894424,-4,21,-1,17.278125,34.0,35.4215211345131,-56.0,53.0,46.0
30.0,40.0,320,-64.615625,-65.0,1.076569896916455,-71,-60,-65,9.165625,8.0,3.708932653248412,0,20,7,-10.70625,-12.0,5.300496073075579,-18.0,1.0,-17.0
40.0,50.0,320,-64.7375,-65.0,0.5368840788350807,-66,-63,-65,9.2125,9.0,1.7289259535844952,6,12,7,-11.2875,-10.0,3.4393764470943857,-18.0,-7.0,-8.0
50.0,60.0,320,-65.36875,-65.0,0.6683332095570876,-68,-64,-65,7.30625,7.0,1.4897639248297456,5,10,7,-9.54375,-9.0,2.7115146896570015,-17.0,-4.0,-9.0
60.0,70.0,320,-65.15625,-65.0,0.7086290795711094,-67,-63,-65,10.271875,11.0,2.1271103295861233,6,14,12,-5.309375,-4.0,5.379740200402291,-18.0,2.0,-4.0
70.0,80.0,320,-65.0625,-65.0,0.9314262498631738,-68,-63,-64,9.915625,10.0,2.7076588662625443,5,14,12,-7.965625,-7.0,4.031467865488972,-14.0,0.0,-5.0
80.0,90.0,320,-56.1625,-65.0,21.87106346129287,-76,31,-65,10.003125,9.0,8.051752058210472,-25,48,10,-0.809375,-11.0,25.79332930427451,-25.0,89.0,-14.0
90.0,100.0,320,-49.03125,-58.0,21.652983280670085,-75,46,-58,4.659375,14.0,21.54530634067382,-60,18,15,28.4625,27.0,8.190435204561808,4.0,65.0,27.0
100.0,110.0,320,-60.5125,-60.0,1.784599741747295,-64,-55,-62,8.496875,8.0,1.0140036340694047,6,11,8,24.1375,25.0,3.5063533915712286,19.0,32.0,20.0
110.0,120.0,320,-57.996875,-58.0,3.9060265610077147,-74,-38,-58,11.359375,12.0,1.6605999170900547,-1,20,12,27.5875,28.0,5.6272818429894675,18.0,52.0,28.0
120.0,130.0,320,-7.909375,-5.0,11.87241103604391,-67,0,-4,13.246875,14.0,6.3417551625965345,-31,28,14,59.3125,61.0,5.40368793142129,28.0,67.0,61.0
130.0,140.0,320,-50.796875,-63.0,24.06650899917819,-98,9,-64,4.9375,5.0,8.335584857802722,-34,24,5,2.996875,-16.0,33.15003401346736,-25.0,83.0,61.0
140.0,150.0,320,-61.55625,-61.0,1.7083489435278332,-65,-58,-61,3.0125,3.0,0.8341271036708795,1,6,3,-24.521875,-25.0,4.139361813440633,-32.0,-17.0,-25.0
150.0,160.0,320,-10.575,-4.0,24.535062237476904,-85,38,6,6.44375,8.0,7.305039163391487,-18,24,13,47.76875,61.0,31.34082475363795,-32.0,81.0,61.0
160.0,170.0,320,-36.690625,-51.0,24.20953281730102,-72,19,1,10.278125,8.0,8.665183979654092,-16,49,6,44.228125,39.0,11.508800894999979,21.0,72.0,61.0
170.0,180.0,320,-63.43125,-63.0,2.5843072960905724,-74,-53,-66,5.465625,5.0,1.6126672108390379,-3,11,5,16.121875,19.0,7.672008086029386,3.0,33.0,23.0
180.0,190.0,320,-22.96875,-1.0,31.314747970227554,-90,10,0,11.21875,14.0,5.002409294138327,-6,23,14,42.915625,60.0,24.543143631056534,3.0,70.0,61.0
190.0,200.0,320,-15.05625,-20.0,22.592546521081026,-58,16,10,11.090625,8.0,9.796098621262052,-40,48,5,55.46875,56.0,4.701659648281208,38.0,71.0,59.0
200.0,210.0,320,-50.090625,-50.0,3.385554725502607,-55,-41,-54,2.990625,3.0,1.2304545570348788,0,7,2,41.03125,41.0,3.647340895952178,35.0,48.0,44.0
210.0,220.0,320,-51.571875,-53.0,4.318926371217729,-57,-30,-55,5.1625,6.0,2.2518191879394793,-6,13,6,38.878125,38.5,3.8556423154355026,33.0,52.0,36.0
220.0,230.0,320,-50.859375,-52.0,5.374580795783758,-57,-23,-54,5.40625,6.0,5.805409729869326,-36,15,6,39.459375,39.0,4.347547096047505,34.0,64.0,41.0
230.0,240.0,320,-58.65,-63.0,13.52355428044623,-75,5,-65,6.459375,7.0,7.207509118684816,-34,32,7,21.9875,20.0,12.856569500078349,10.0,75.0,11.0
240.0,250.0,320,-61.234375,-63.0,11.55325977897044,-122,-15,-65,1.60625,9.0,13.241474160041035,-32,19,10,7.228125,6.0,20.721647311923565,-30.0,57.0,-12.0
250.0,260.0,320,-62.94375,-64.0,2.3240513620706387,-69,-58,-64,9.70625,10.0,1.4388120971077842,3,15,9,-17.540625,-15.0,6.422304363587733,-30.0,-5.0,-13.0
