ACC,time,x,y,z
E4_Acc,"1641389032,95915",-41,-1,50.0
E4_Acc,"1641389032,9904",-41,-1,50.0
E4_Acc,"1641389033,02165",-42,-1,49.0
E4_Acc,"1641389033,0529",-41,-1,49.0
E4_Acc,"1641389033,08415",-41,-1,50.0
E4_Acc,"1641389033,11541",-42,-1,49.0
E4_Acc,"1641389033,14666",-41,-1,49.0
E4_Acc,"1641389033,17791",-40,-1,50.0
E4_Acc,"1641389033,20916",-41,-1,50.0
E4_Acc,"1641389033,24041",-41,-1,50.0
E4_Acc,"1641389033,27166",-41,-1,50.0
E4_Acc,"1641389033,30291",-41,-1,49.0
E4_Acc,"1641389033,33417",-41,-1,49.0
E4_Acc,"1641389033,36542",-41,-1,50.0
E4_Acc,"1641389033,39667",-41,-1,50.0
E4_Acc,"1641389033,42792",-41,-1,50.0
E4_Acc,"1641389033,45917",-41,-1,50.0
E4_Acc,"1641389033,49042",-41,-1,49.0
E4_Acc,"1641389033,52167",-41,-1,49.0
E4_Acc,"1641389033,55293",-41,-1,50.0
E4_Acc,"1641389033,58418",-41,-1,49.0
E4_Acc,"1641389033,61543",-41,-1,49.0
E4_Acc,"1641389033,64668",-41,-1,49.0
E4_Acc,"1641389033,67793",-41,-1,49.0
E4_Acc,"1641389033,70918",-41,-1,50.0
E4_Acc,"1641389033,74043",-41,-1,49.0
E4_Acc,"1641389033,77169",-41,-1,49.0
E4_Acc,"1641389033,80294",-41,-1,49.0
E4_Acc,"1641389033,83419",-41,-1,50.0
E4_Acc,"1641389033,86544",-41,-2,49.0
E4_Acc,"1641389033,89669",-41,-1,49.0
E4_Acc,"1641389033,92794",-41,-2,49.0
E4_Acc,"1641389033,95919",-41,-1,50.0
E4_Acc,"1641389033,99045",-41,-1,50.0
E4_Acc,"1641389034,0217",-41,-1,49.0
E4_Acc,"1641389034,05295",-41,-1,49.0
E4_Acc,"1641389034,0842",-41,-1,49.0
E4_Acc,"1641389034,11545",-41,-1,49.0
E4_Acc,"1641389034,1467",-41,-1,49.0
E4_Acc,"1641389034,17795",-41,-2,49.0
E4_Acc,"1641389034,20921",-41,-1,50.0
E4_Acc,"1641389034,24046",-41,-1,49.0
E4_Acc,"1641389034,27171",-41,-1,49.0
E4_Acc,"1641389034,30296",-41,-1,49.0
E4_Acc,"1641389034,33421",-41,-1,50.0
E4_Acc,"1641389034,36546",-41,-1,49.0
E4_Acc,"1641389034,39671",-41,-1,49.0
E4_Acc,"1641389034,42797",-41,-1,49.0
E4_Acc,"1641389034,45922",-41,-1,50.0
E4_Acc,"1641389034,49047",-41,-1,49.0
E4_Acc,"1641389034,52172",-41,-1,50.0
E4_Acc,"1641389034,55297",-41,-1,49.0
E4_Acc,"1641389034,58422",-41,-1,49.0
E4_Acc,"1641389034,61547",-41,-1,50.0
E4_Acc,"1641389034,64673",-41,-1,50.0
E4_Acc,"1641389034,67798",-41,-1,49.0
E4_Acc,"1641389034,70923",-41,-1,49.0
E4_Acc,"1641389034,74048",-41,-1,49.0
E4_Acc,"1641389034,77173",-41,-1,50.0
E4_Acc,"1641389034,80298",-41,-1,49.0
E4_Acc,"1641389034,83423",-41,-1,49.0
E4_Acc,"1641389034,86549",-41,-1,50.0
E4_Acc,"1641389034,89674",-41,-1,49.0
E4_Acc,"1641389034,92799",-41,-1,50.0
E4_Acc,"1641389034,95924",-41,-1,50.0
E4_Acc,"1641389034,99049",-41,-1,50.0
E4_Acc,"1641389035,02174",-41,-1,49.0
E4_Acc,"1641389035,05299",-41,-1,50.0
E4_Acc,"1641389035,08425",-41,-1,49.0
E4_Acc,"1641389035,1155",-41,-1,49.0
E4_Acc,"1641389035,14675",-41,-1,49.0
E4_Acc,"1641389035,178",-41,-1,50.0
E4_Acc,"1641389035,20925",-41,-1,49.0
E4_Acc,"1641389035,2405",-42,-1,49.0
E4_Acc,"1641389035,27175",-40,-1,50.0
E4_Acc,"1641389035,30301",-41,-1,50.0
E4_Acc,"1641389035,33426",-42,-1,49.0
E4_Acc,"1641389035,36551",-41,-1,50.0
E4_Acc,"1641389035,39676",-41,-1,49.0
E4_Acc,"1641389035,42801",-41,-1,50.0
E4_Acc,"1641389035,45926",-41,-1,49.0
E4_Acc,"1641389035,49051",-41,-1,49.0
E4_Acc,"1641389035,52177",-41,-1,49.0
E4_Acc,"1641389035,55302",-41,-1,49.0
E4_Acc,"1641389035,58427",-41,-1,49.0
E4_Acc,"1641389035,61552",-41,-1,50.0
E4_Acc,"1641389035,64677",-41,-2,50.0
E4_Acc,"1641389035,67802",-41,-1,49.0
E4_Acc,"1641389035,70928",-41,-1,49.0
E4_Acc,"1641389035,74053",-41,-1,49.0
E4_Acc,"1641389035,77178",-41,-1,49.0
E4_Acc,"1641389035,80303",-41,-1,50.0
E4_Acc,"1641389035,83428",-41,-1,50.0
E4_Acc,"1641389035,86553",-41,-1,50.0
E4_Acc,"1641389035,89678",-41,-1,49.0
E4_Acc,"1641389035,92804",-41,-1,49.0
E4_Acc,"1641389035,95929",-41,-1,50.0
E4_Acc,"1641389035,99054",-41,-1,49.0
E4_Acc,"1641389036,02179",-41,-1,50.0
E4_Acc,"1641389036,05304",-41,-1,50.0
E4_Acc,"1641389036,08429",-41,-1,49.0
E4_Acc,"1641389036,11554",-41,-1,50.0
E4_Acc,"1641389036,1468",-41,-1,50.0
E4_Acc,"1641389036,17805",-41,-1,50.0
E4_Acc,"1641389036,2093",-41,-1,50.0
E4_Acc,"1641389036,24055",-41,-2,49.0
E4_Acc,"1641389036,2718",-41,-1,50.0
E4_Acc,"1641389036,30305",-41,-1,49.0
E4_Acc,"1641389036,3343",-41,-1,49.0
E4_Acc,"1641389036,36556",-41,-1,50.0
E4_Acc,"1641389036,39681",-41,-1,49.0
E4_Acc,"1641389036,42806",-41,-1,49.0
E4_Acc,"1641389036,45931",-41,-1,50.0
E4_Acc,"1641389036,49056",-41,-1,49.0
E4_Acc,"1641389036,52181",-41,-1,49.0
E4_Acc,"1641389036,55306",-41,-1,50.0
E4_Acc,"1641389036,58432",-41,-1,50.0
E4_Acc,"1641389036,61557",-41,-1,49.0
E4_Acc,"1641389036,64682",-41,-1,49.0
E4_Acc,"1641389036,67807",-41,-1,50.0
E4_Acc,"1641389036,70932",-41,-1,50.0
E4_Acc,"1641389036,74057",-41,-1,49.0
E4_Acc,"1641389036,77182",-41,-1,49.0
E4_Acc,"1641389036,80308",-41,-1,50.0
E4_Acc,"1641389036,83433",-41,-1,50.0
E4_Acc,"1641389036,86558",-41,-1,50.0
E4_Acc,"1641389036,89683",-41,-1,50.0
E4_Acc,"1641389036,92808",-41,-1,49.0
E4_Acc,"1641389036,95933",-40,-1,50.0
E4_Acc,"1641389036,99058",-41,-1,50.0
E4_Acc,"1641389037,02184",-40,-1,50.0
E4_Acc,"1641389037,05309",-40,-1,50.0
E4_Acc,"1641389037,08434",-41,-1,49.0
E4_Acc,"1641389037,11559",-41,-1,50.0
E4_Acc,"1641389037,14684",-41,-1,50.0
E4_Acc,"1641389037,17809",-41,-1,50.0
E4_Acc,"1641389037,20934",-41,-1,50.0
E4_Acc,"1641389037,2406",-40,-1,50.0
E4_Acc,"1641389037,27185",-40,-1,50.0
E4_Acc,"1641389037,3031",-41,-2,50.0
E4_Acc,"1641389037,33435",-41,-1,49.0
E4_Acc,"1641389037,3656",-41,-1,50.0
E4_Acc,"1641389037,39685",-41,-1,50.0
E4_Acc,"1641389037,4281",-41,-1,49.0
E4_Acc,"1641389037,45936",-41,-1,50.0
E4_Acc,"1641389037,49061",-41,-1,50.0
E4_Acc,"1641389037,52186",-41,-1,50.0
E4_Acc,"1641389037,55311",-41,-1,49.0
E4_Acc,"1641389037,58436",-41,-1,50.0
E4_Acc,"1641389037,61561",-41,-1,50.0
E4_Acc,"1641389037,64686",-41,-1,49.0
E4_Acc,"1641389037,67812",-41,-1,49.0
E4_Acc,"1641389037,70937",-41,-1,49.0
E4_Acc,"1641389037,74062",-41,-1,50.0
E4_Acc,"1641389037,77187",-41,-1,49.0
E4_Acc,"1641389037,80312",-41,-1,50.0
E4_Acc,"1641389037,83437",-41,-1,50.0
E4_Acc,"1641389037,86562",-41,-1,50.0
E4_Acc,"1641389037,89688",-41,-1,50.0
E4_Acc,"1641389037,92813",-41,-1,50.0
E4_Acc,"1641389037,95938",-41,-1,50.0
E4_Acc,"1641389037,99063",-41,-1,50.0
E4_Acc,"1641389038,02188",-41,-1,49.0
E4_Acc,"1641389038,05313",-42,-1,49.0
E4_Acc,"1641389038,08439",-42,-1,49.0
E4_Acc,"1641389038,11564",-41,-1,50.0
E4_Acc,"1641389038,14689",-41,-1,50.0
E4_Acc,"1641389038,17814",-41,-1,50.0
E4_Acc,"1641389038,20939",-40,-1,50.0
E4_Acc,"1641389038,24064",-41,-1,50.0
E4_Acc,"1641389038,27189",-41,-1,50.0
E4_Acc,"1641389038,30315",-40,-1,50.0
E4_Acc,"1641389038,3344",-41,-1,49.0
E4_Acc,"1641389038,36565",-41,-1,50.0
E4_Acc,"1641389038,3969",-41,-1,49.0
E4_Acc,"1641389038,42815",-41,-1,50.0
E4_Acc,"1641389038,4594",-41,-1,50.0
E4_Acc,"1641389038,49065",-41,-1,49.0
E4_Acc,"1641389038,52191",-41,-1,50.0
E4_Acc,"1641389038,55316",-41,-1,50.0
E4_Acc,"1641389038,58441",-41,-1,50.0
E4_Acc,"1641389038,61566",-41,-1,49.0
E4_Acc,"1641389038,64691",-41,-1,50.0
E4_Acc,"1641389038,67816",-41,-1,50.0
E4_Acc,"1641389038,70941",-41,-1,49.0
E4_Acc,"1641389038,74067",-41,-1,50.0
E4_Acc,"1641389038,77192",-41,-1,50.0
E4_Acc,"1641389038,80317",-41,-1,49.0
E4_Acc,"1641389038,83442",-41,-1,50.0
E4_Acc,"1641389038,86567",-41,-1,50.0
E4_Acc,"1641389038,89692",-41,-1,49.0
E4_Acc,"1641389038,92817",-41,-1,49.0
E4_Acc,"1641389038,95943",-41,-1,50.0
E4_Acc,"1641389038,99068",-40,-1,50.0
E4_Acc,"1641389039,02193",-41,-1,49.0
E4_Acc,"1641389039,05318",-41,-1,49.0
E4_Acc,"1641389039,08443",-41,-1,49.0
E4_Acc,"1641389039,11568",-41,-1,50.0
E4_Acc,"1641389039,14693",-41,-1,50.0
E4_Acc,"1641389039,17819",-41,-1,50.0
E4_Acc,"1641389039,20944",-41,-1,50.0
E4_Acc,"1641389039,24069",-41,-1,50.0
E4_Acc,"1641389039,27194",-41,-1,50.0
E4_Acc,"1641389039,30319",-41,-1,50.0
E4_Acc,"1641389039,33444",-41,-1,49.0
E4_Acc,"1641389039,36569",-41,-1,49.0
E4_Acc,"1641389039,39695",-41,-1,50.0
E4_Acc,"1641389039,4282",-41,-1,50.0
E4_Acc,"1641389039,45945",-41,-1,50.0
E4_Acc,"1641389039,4907",-41,-1,50.0
E4_Acc,"1641389039,52195",-41,-1,50.0
E4_Acc,"1641389039,5532",-41,-1,50.0
E4_Acc,"1641389039,58445",-41,-1,49.0
E4_Acc,"1641389039,61571",-41,-1,49.0
E4_Acc,"1641389039,64696",-41,-1,50.0
E4_Acc,"1641389039,67821",-41,-1,50.0
E4_Acc,"1641389039,70946",-41,-1,50.0
E4_Acc,"1641389039,74071",-41,-1,49.0
E4_Acc,"1641389039,77196",-41,-1,49.0
E4_Acc,"1641389039,80321",-41,-1,49.0
E4_Acc,"1641389039,83447",-41,-1,50.0
E4_Acc,"1641389039,86572",-41,-1,49.0
E4_Acc,"1641389039,89697",-41,-1,49.0
E4_Acc,"1641389039,92822",-41,-1,50.0
E4_Acc,"1641389039,95947",-41,-1,50.0
E4_Acc,"1641389039,99072",-41,-1,49.0
E4_Acc,"1641389040,02197",-41,-1,50.0
E4_Acc,"1641389040,05323",-41,-1,50.0
E4_Acc,"1641389040,08448",-41,-1,50.0
E4_Acc,"1641389040,11573",-41,-1,49.0
E4_Acc,"1641389040,14698",-41,-1,50.0
