EDA,time,values
E4_Gsr,"1647608884,247","8,32587"
E4_Gsr,"1647608884,497","8,345086"
E4_Gsr,"1647608884,747","8,375833"
E4_Gsr,"1647608884,997","8,3848"
E4_Gsr,"1647608885,247","8,409141"
E4_Gsr,"1647608885,497","8,401454"
E4_Gsr,"1647608885,747","8,405297"
E4_Gsr,"1647608885,997","8,329713"
E4_Gsr,"1647608886,247","8,32587"
E4_Gsr,"1647608886,497","8,307934"
E4_Gsr,"1647608886,747","8,311777"
E4_Gsr,"1647608886,997","8,32587"
E4_Gsr,"1647608887,247","8,333556"
E4_Gsr,"1647608887,497","8,334837"
E4_Gsr,"1647608887,747","8,342524"
E4_Gsr,"1647608887,997","8,345086"
E4_Gsr,"1647608888,247","8,342524"
E4_Gsr,"1647608888,497","8,351491"
E4_Gsr,"1647608888,747","8,37327"
E4_Gsr,"1647608888,997","8,382237"
E4_Gsr,"1647608889,247","8,386081"
E4_Gsr,"1647608889,497","8,386081"
E4_Gsr,"1647608889,747","8,37327"
E4_Gsr,"1647608889,997","8,380957"
E4_Gsr,"1647608890,247","8,364303"
E4_Gsr,"1647608890,497","8,383519"
E4_Gsr,"1647608890,747","8,391206"
E4_Gsr,"1647608890,997","8,433482"
E4_Gsr,"1647608891,247","8,483444"
E4_Gsr,"1647608891,497","8,530846"
E4_Gsr,"1647608891,747","8,573122"
E4_Gsr,"1647608891,997","8,614117"
E4_Gsr,"1647608892,247","8,678172"
E4_Gsr,"1647608892,497","8,701232"
E4_Gsr,"1647608892,747","8,719167"
E4_Gsr,"1647608892,997","8,714043"
E4_Gsr,"1647608893,247","8,765286"
E4_Gsr,"1647608893,497","8,762724"
E4_Gsr,"1647608893,747","8,771692"
E4_Gsr,"1647608893,997","8,854963"
E4_Gsr,"1647608894,247","8,869056"
E4_Gsr,"1647608894,497","8,755037"
E4_Gsr,"1647608894,747","8,813969"
E4_Gsr,"1647608894,997","8,880586"
E4_Gsr,"1647608895,247","8,954889"
E4_Gsr,"1647608895,497","8,920696"
E4_Gsr,"1647608895,747","8,923258"
E4_Gsr,"1647608895,997","8,93735"
E4_Gsr,"1647608896,247","9,002687"
E4_Gsr,"1647608896,497","8,964253"
E4_Gsr,"1647608896,747","8,978345"
E4_Gsr,"1647608896,997","8,964253"
E4_Gsr,"1647608897,247","8,941194"
E4_Gsr,"1647608897,497","8,92582"
E4_Gsr,"1647608897,747","8,906604"
E4_Gsr,"1647608897,997","8,900198"
E4_Gsr,"1647608898,247","8,87842"
E4_Gsr,"1647608898,497","8,86689"
E4_Gsr,"1647608898,747","8,845111"
E4_Gsr,"1647608898,997","8,846392"
E4_Gsr,"1647608899,247","8,825894"
E4_Gsr,"1647608899,497","8,811802"
E4_Gsr,"1647608899,747","8,792585"
E4_Gsr,"1647608899,997","8,783618"
E4_Gsr,"1647608900,247","8,775931"
E4_Gsr,"1647608900,497","8,756715"
E4_Gsr,"1647608900,747","8,745185"
E4_Gsr,"1647608900,997","8,737498"
E4_Gsr,"1647608901,247","8,75031"
E4_Gsr,"1647608901,497","8,737498"
E4_Gsr,"1647608901,747","8,734937"
E4_Gsr,"1647608901,997","8,731093"
E4_Gsr,"1647608902,247","8,728531"
E4_Gsr,"1647608902,497","8,709314"
E4_Gsr,"1647608902,747","8,70419"
E4_Gsr,"1647608902,997","8,68113"
E4_Gsr,"1647608903,247","8,682411"
E4_Gsr,"1647608903,497","8,663195"
E4_Gsr,"1647608903,747","8,658071"
E4_Gsr,"1647608903,997","8,637573"
E4_Gsr,"1647608904,247","8,641417"
E4_Gsr,"1647608904,497","8,635011"
E4_Gsr,"1647608904,747","8,637573"
E4_Gsr,"1647608904,997","8,626043"
E4_Gsr,"1647608905,247","8,615794"
E4_Gsr,"1647608905,497","8,626043"
E4_Gsr,"1647608905,747","8,626043"
E4_Gsr,"1647608905,997","8,637573"
E4_Gsr,"1647608906,247","8,619637"
E4_Gsr,"1647608906,497","8,641417"
E4_Gsr,"1647608906,747","8,620918"
E4_Gsr,"1647608906,997","8,641417"
E4_Gsr,"1647608907,247","8,635011"
E4_Gsr,"1647608907,497","8,642697"
E4_Gsr,"1647608907,747","8,623481"
E4_Gsr,"1647608907,997","8,617075"
E4_Gsr,"1647608908,247","8,619637"
E4_Gsr,"1647608908,497","8,605545"
E4_Gsr,"1647608908,747","8,594015"
E4_Gsr,"1647608908,997","8,583767"
E4_Gsr,"1647608909,247","8,582485"
E4_Gsr,"1647608909,497","8,577361"
E4_Gsr,"1647608909,747","8,563269"
E4_Gsr,"1647608909,997","8,55302"
E4_Gsr,"1647608910,247","8,563269"
E4_Gsr,"1647608910,497","8,537647"
E4_Gsr,"1647608910,747","8,563269"
E4_Gsr,"1647608910,997","8,608108"
E4_Gsr,"1647608911,247","8,705471"
E4_Gsr,"1647608911,497","8,788743"
E4_Gsr,"1647608911,747","8,891231"
E4_Gsr,"1647608911,997","8,988594"
E4_Gsr,"1647608912,247","9,060336"
E4_Gsr,"1647608912,497","9,070584"
E4_Gsr,"1647608912,747","9,070584"
E4_Gsr,"1647608912,997","9,015497"
E4_Gsr,"1647608913,247","8,995"
E4_Gsr,"1647608913,497","9,003967"
E4_Gsr,"1647608913,747","9,062898"
E4_Gsr,"1647608913,997","9,143607"
E4_Gsr,"1647608914,247","9,206381"
E4_Gsr,"1647608914,497","9,248657"
E4_Gsr,"1647608914,747","9,258906"
E4_Gsr,"1647608914,997","9,252501"
E4_Gsr,"1647608915,247","9,223035"
E4_Gsr,"1647608915,497","9,191008"
E4_Gsr,"1647608915,747","9,14617"
E4_Gsr,"1647608915,997","9,115423"
E4_Gsr,"1647608916,247","9,094925"
E4_Gsr,"1647608916,497","9,066741"
E4_Gsr,"1647608916,747","9,057774"
E4_Gsr,"1647608916,997","9,027027"
E4_Gsr,"1647608917,247","9,003967"
E4_Gsr,"1647608917,497","8,975783"
E4_Gsr,"1647608917,747","8,954004"
E4_Gsr,"1647608917,997","8,939912"
E4_Gsr,"1647608918,247","8,934788"
E4_Gsr,"1647608918,497","8,923258"
E4_Gsr,"1647608918,747","8,920696"
E4_Gsr,"1647608918,997","8,941194"
E4_Gsr,"1647608919,247","8,880981"
E4_Gsr,"1647608919,497","8,93735"
E4_Gsr,"1647608919,747","8,955285"
E4_Gsr,"1647608919,997","9,037276"
E4_Gsr,"1647608920,247","9,130796"
E4_Gsr,"1647608920,497","9,317837"
E4_Gsr,"1647608920,747","9,340897"
E4_Gsr,"1647608920,997","9,407514"
E4_Gsr,"1647608921,247","9,435698"
E4_Gsr,"1647608921,497","9,542484"
E4_Gsr,"1647608921,747","9,660346"
E4_Gsr,"1647608921,997","9,838418"
E4_Gsr,"1647608922,247","9,965247"
E4_Gsr,"1647608922,497","10,11143"
