ACC,time,x,y,z
E4_Acc,"1647607557,04468",-40,24,46.0
E4_Acc,"1647607557,07593",-44,25,39.0
E4_Acc,"1647607557,10719",-42,23,41.0
E4_Acc,"1647607557,13844",-41,22,45.0
E4_Acc,"1647607557,16969",-42,21,44.0
E4_Acc,"1647607557,20094",-42,23,44.0
E4_Acc,"1647607557,23219",-41,23,44.0
E4_Acc,"1647607557,26344",-39,22,44.0
E4_Acc,"1647607557,29469",-40,24,44.0
E4_Acc,"1647607557,32595",-40,24,44.0
E4_Acc,"1647607557,3572",-40,22,44.0
E4_Acc,"1647607557,38845",-41,21,43.0
E4_Acc,"1647607557,4197",-42,21,43.0
E4_Acc,"1647607557,45095",-42,20,43.0
E4_Acc,"1647607557,4822",-41,22,44.0
E4_Acc,"1647607557,51345",-42,22,43.0
E4_Acc,"1647607557,54471",-41,22,44.0
E4_Acc,"1647607557,57596",-41,22,44.0
E4_Acc,"1647607557,60721",-40,22,45.0
E4_Acc,"1647607557,63846",-41,22,44.0
E4_Acc,"1647607557,66971",-42,22,43.0
E4_Acc,"1647607557,70096",-42,22,43.0
E4_Acc,"1647607557,73222",-42,21,43.0
E4_Acc,"1647607557,76347",-42,21,43.0
E4_Acc,"1647607557,79472",-42,22,44.0
E4_Acc,"1647607557,82597",-42,21,44.0
E4_Acc,"1647607557,85722",-42,21,44.0
E4_Acc,"1647607557,88847",-44,21,42.0
E4_Acc,"1647607557,91972",-40,22,44.0
E4_Acc,"1647607557,95098",-43,21,43.0
E4_Acc,"1647607557,98223",-42,21,43.0
E4_Acc,"1647607558,01348",-43,21,43.0
E4_Acc,"1647607558,04473",-43,21,42.0
E4_Acc,"1647607558,07598",-42,21,43.0
E4_Acc,"1647607558,10723",-43,21,44.0
E4_Acc,"1647607558,13848",-42,20,43.0
E4_Acc,"1647607558,16974",-42,21,44.0
E4_Acc,"1647607558,20099",-42,22,43.0
E4_Acc,"1647607558,23224",-42,22,43.0
E4_Acc,"1647607558,26349",-42,21,43.0
E4_Acc,"1647607558,29474",-41,20,43.0
E4_Acc,"1647607558,32599",-41,21,45.0
E4_Acc,"1647607558,35724",-41,21,45.0
E4_Acc,"1647607558,3885",-40,22,44.0
E4_Acc,"1647607558,41975",-41,22,44.0
E4_Acc,"1647607558,451",-41,22,45.0
E4_Acc,"1647607558,48225",-41,21,44.0
E4_Acc,"1647607558,5135",-42,22,43.0
E4_Acc,"1647607558,54475",-41,22,44.0
E4_Acc,"1647607558,576",-41,22,44.0
E4_Acc,"1647607558,60726",-41,22,43.0
E4_Acc,"1647607558,63851",-41,22,44.0
E4_Acc,"1647607558,66976",-40,22,44.0
E4_Acc,"1647607558,70101",-41,23,44.0
E4_Acc,"1647607558,73226",-41,22,44.0
E4_Acc,"1647607558,76351",-42,22,43.0
E4_Acc,"1647607558,79476",-41,24,43.0
E4_Acc,"1647607558,82602",-39,24,43.0
E4_Acc,"1647607558,85727",-39,23,43.0
E4_Acc,"1647607558,88852",-39,24,44.0
E4_Acc,"1647607558,91977",-41,23,44.0
E4_Acc,"1647607558,95102",-42,23,44.0
E4_Acc,"1647607558,98227",-40,21,44.0
E4_Acc,"1647607559,01352",-39,22,45.0
E4_Acc,"1647607559,04478",-41,22,44.0
E4_Acc,"1647607559,07603",-40,25,45.0
E4_Acc,"1647607559,10728",-39,25,43.0
E4_Acc,"1647607559,13853",-37,26,44.0
E4_Acc,"1647607559,16978",-33,27,47.0
E4_Acc,"1647607559,20103",-31,27,49.0
E4_Acc,"1647607559,23228",-33,26,48.0
E4_Acc,"1647607559,26354",-34,26,47.0
E4_Acc,"1647607559,29479",-34,25,47.0
E4_Acc,"1647607559,32604",-35,25,47.0
E4_Acc,"1647607559,35729",-36,25,46.0
E4_Acc,"1647607559,38854",-35,25,46.0
E4_Acc,"1647607559,41979",-35,26,47.0
E4_Acc,"1647607559,45104",-33,25,47.0
E4_Acc,"1647607559,4823",-34,26,47.0
E4_Acc,"1647607559,51355",-34,26,47.0
E4_Acc,"1647607559,5448",-34,26,47.0
E4_Acc,"1647607559,57605",-33,26,47.0
E4_Acc,"1647607559,6073",-34,26,47.0
E4_Acc,"1647607559,63855",-33,26,47.0
E4_Acc,"1647607559,6698",-33,26,47.0
E4_Acc,"1647607559,70106",-34,26,47.0
E4_Acc,"1647607559,73231",-34,26,47.0
E4_Acc,"1647607559,76356",-33,26,47.0
E4_Acc,"1647607559,79481",-33,26,48.0
E4_Acc,"1647607559,82606",-33,26,47.0
E4_Acc,"1647607559,85731",-32,26,48.0
E4_Acc,"1647607559,88857",-32,26,47.0
E4_Acc,"1647607559,91982",-33,26,48.0
E4_Acc,"1647607559,95107",-33,26,48.0
E4_Acc,"1647607559,98232",-33,26,47.0
E4_Acc,"1647607560,01357",-33,26,48.0
E4_Acc,"1647607560,04482",-33,26,47.0
E4_Acc,"1647607560,07607",-34,26,47.0
E4_Acc,"1647607560,10733",-34,26,46.0
E4_Acc,"1647607560,13858",-34,26,47.0
E4_Acc,"1647607560,16983",-33,27,47.0
E4_Acc,"1647607560,20108",-32,27,47.0
E4_Acc,"1647607560,23233",-33,26,47.0
E4_Acc,"1647607560,26358",-33,26,47.0
E4_Acc,"1647607560,29483",-33,26,47.0
E4_Acc,"1647607560,32609",-35,26,47.0
E4_Acc,"1647607560,35734",-34,26,46.0
E4_Acc,"1647607560,38859",-34,26,47.0
E4_Acc,"1647607560,41984",-34,26,47.0
E4_Acc,"1647607560,45109",-34,26,46.0
E4_Acc,"1647607560,48234",-34,26,46.0
E4_Acc,"1647607560,51359",-34,26,46.0
E4_Acc,"1647607560,54485",-34,26,47.0
E4_Acc,"1647607560,5761",-34,26,47.0
E4_Acc,"1647607560,60735",-34,27,47.0
E4_Acc,"1647607560,6386",-34,27,46.0
E4_Acc,"1647607560,66985",-33,26,47.0
E4_Acc,"1647607560,7011",-35,26,47.0
E4_Acc,"1647607560,73235",-33,27,47.0
E4_Acc,"1647607560,76361",-32,26,47.0
E4_Acc,"1647607560,79486",-40,24,45.0
E4_Acc,"1647607560,82611",-33,26,46.0
E4_Acc,"1647607560,85736",-35,26,46.0
E4_Acc,"1647607560,88861",-34,26,46.0
E4_Acc,"1647607560,91986",-34,26,47.0
E4_Acc,"1647607560,95111",-34,26,47.0
E4_Acc,"1647607560,98237",-35,26,46.0
E4_Acc,"1647607561,01362",-35,26,46.0
E4_Acc,"1647607561,04487",-35,25,46.0
E4_Acc,"1647607561,07612",-35,26,46.0
E4_Acc,"1647607561,10737",-35,26,46.0
E4_Acc,"1647607561,13862",-34,26,46.0
E4_Acc,"1647607561,16987",-35,26,46.0
E4_Acc,"1647607561,20113",-35,26,46.0
E4_Acc,"1647607561,23238",-36,26,46.0
E4_Acc,"1647607561,26363",-35,25,46.0
E4_Acc,"1647607561,29488",-35,26,46.0
