window_start_sec,window_end_sec,n_samples,values_mean,values_median,values_std,values_min,values_max,values_mode
0.0,10.0,40,2.5025701,2.5160215,0.09250380738991687,2.375101,2.649256,2.387912
10.0,20.0,40,2.501577225,2.4904,0.07928976753347274,2.381506,2.641569,2.521146
20.0,30.0,40,2.3307427,2.3219355000000004,0.03421806979765119,2.285424,2.387912,2.299516
30.0,40.0,40,2.41135585,2.395598,0.06440899291588473,2.343073,2.554455,2.345635
40.0,50.0,40,2.4471625500000003,2.4013635,0.096283352571766,2.35076,2.706906,2.366133
50.0,60.0,40,2.591734675,2.6281175,0.08241321266124794,2.458372,2.710749,2.487838
60.0,70.0,40,2.673268625,2.5720004999999997,0.15897859137514417,2.534848,3.003731,2.560471
70.0,80.0,40,2.5460902,2.5085865,0.078170762880327,2.468231,2.715484,2.477199
80.0,90.0,40,2.5093226250000003,2.495775,0.03755407654042962,2.463107,2.579687,2.470793
90.0,100.0,40,2.814993025,2.7750545,0.14238120964356019,2.572001,3.065224,2.670645
100.0,110.0,40,2.608639875,2.588014,0.042823519323984184,2.557908,2.697548,2.566876
110.0,120.0,40,2.5641538,2.5636735,0.013518161220354168,2.533567,2.611715,2.561752
120.0,130.0,40,2.704402125,2.6469445,0.09457059903725926,2.605309,2.916616,2.632212
130.0,140.0,40,3.07262215,3.0754725,0.1449638775544373,2.879464,3.286854,2.915335
140.0,150.0,40,3.1938135500000002,3.0825185,0.30511294320888316,2.834626,3.726803,2.834626
150.0,160.0,40,3.312238875,3.1496675,0.3118681362990215,3.041414,3.927935,3.041414
160.0,170.0,40,3.7063694,3.6550935,0.21807831688565932,3.431541,4.136146,3.454601
170.0,180.0,40,4.212707125,4.150238,0.17826910787996145,3.889799,4.62515,4.114367
180.0,190.0,40,3.7637306500000003,3.7338810000000002,0.14189561241035692,3.541716,4.008036,3.662139
190.0,200.0,40,3.9655189999999996,3.9010645000000004,0.23489620496765168,3.701854,4.475261,3.701854
200.0,210.0,40,4.0903095,3.9666645,0.2955806158183232,3.768471,4.684081,3.768471
210.0,220.0,40,4.2734615,4.3417625,0.25453632463152104,3.777438,4.855748,4.380836
220.0,230.0,40,4.356753125,4.478376,0.36444236290327514,3.805623,4.985691,4.542431
230.0,240.0,40,3.808665275,3.7787195000000002,0.21278831604190132,3.567338,4.296284,3.567338
240.0,250.0,40,3.9729661999999997,3.8985025,0.2043098621720925,3.72107,4.307814,3.736443
250.0,260.0,40,4.270765475,4.2616945,0.12487525053243279,4.077216,4.517538,4.077216
260.0,270.0,40,4.156139475,4.1364105,0.12499742049276641,3.997411,4.398396,4.00766
270.0,280.0,40,4.083191875,4.036673,0.1428649154874641,3.881207,4.357777,3.941043
280.0,290.0,40,4.03993565,4.017004,0.09510221951157687,3.932451,4.239915,3.940138
290.0,300.0,40,4.1380999,4.148957,0.0973582836995023,3.964479,4.314219,4.123335
300.0,310.0,40,4.167339425,4.112258000000001,0.12321537885384604,4.044812,4.418893,4.045188
310.0,320.0,40,4.40589475,4.305516,0.29439728395963105,4.08965,5.047184,4.48551
320.0,330.0,40,4.55547805,4.497316,0.28872581301687245,4.211355,5.043341,4.25235
330.0,340.0,40,5.0201848,5.0535895,0.2025044164862105,4.615453,5.348242,4.615453
340.0,350.0,40,4.304848,4.27605,0.1578555941584845,4.11271,4.733315,4.11271
350.0,360.0,40,4.2004014750000005,4.184452,0.08806032003965597,4.111429,4.432985,4.122959
360.0,370.0,40,4.577786225,4.5220215,0.21696030639189728,4.354838,5.086898,4.354838
370.0,380.0,40,4.5424511,4.4893529999999995,0.1620041077111075,4.352276,4.863987,4.3574
380.0,390.0,40,4.3765206249999995,4.338184,0.09243635846733685,4.271566,4.562376,4.271566
390.0,400.0,40,4.71961485,4.5860765,0.2725159368985029,4.538035,5.492582,4.561095
400.0,410.0,40,4.729695725,4.686553999999999,0.19753397659954644,4.533463,5.405467,4.547555
410.0,420.0,40,4.671437375,4.621859000000001,0.14616926152970003,4.473251,4.971599,4.606486
420.0,430.0,40,4.655308375,4.50656,0.3107789792745109,4.402239,5.316215,4.412488
430.0,440.0,40,4.3748872,4.375976,0.032574730824163095,4.330497,4.430423,4.331778
440.0,450.0,34,4.439126852941177,4.440030999999999,0.02475675782504728,4.398396,4.479105,4.406082
