label_time_sec,window_start_sec,window_end_sec,n_samples,values_mean,values_std,values_min,values_max,values_median,time_sec,stress_label,reaction_label
10.0,-20.0,10.0,640,0.09987663871562505,6.123767135092754,-15.4944,11.46773,1.0034942,10.0,Stress,No Reaction
20.0,-10.0,20.0,1280,0.02962539225625001,6.479043496395815,-15.4944,14.34332,1.153867,20.0,Stress,No Reaction
30.0,0.0,30.0,1920,-0.06506043986041665,6.7879836334501364,-20.80737,22.42906,1.1324505,30.0,No Stress,No Reaction
40.0,10.0,40.0,1920,-0.10760639042036463,7.061481856896322,-23.15031,22.42906,0.93834065,40.0,No Stress,No Reaction
50.0,20.0,50.0,1920,0.015158500100468701,6.700366344234424,-23.15031,22.42906,0.8273715500000001,50.0,No Stress,No Reaction
60.0,30.0,60.0,1920,0.0827468960171354,6.258182195894862,-23.15031,15.61539,0.73981955,60.0,No Stress,Reaction
70.0,40.0,70.0,1920,0.12155483163020833,5.959130593238255,-15.83346,14.28085,0.5882833000000001,70.0,Stress,Reaction
80.0,50.0,80.0,1920,-0.06506434419218751,6.393918256708487,-19.01518,18.94637,0.35972595,80.0,No Stress,Reaction
90.0,60.0,90.0,1920,-0.09672773137239586,6.441431174365392,-22.45549,18.94637,0.4585557,90.0,No Stress,No Reaction
100.0,70.0,100.0,1920,-0.056050957178125006,6.376008078696061,-22.45549,18.94637,0.77662565,100.0,No Stress,No Reaction
110.0,80.0,110.0,1920,-0.05712226289739581,5.885410803133674,-22.45549,12.21442,0.77050065,110.0,No Stress,No Reaction
120.0,90.0,120.0,1920,0.10382977341302085,6.270078021254387,-19.08686,17.77608,0.64838505,120.0,No Stress,No Reaction
130.0,100.0,130.0,1920,-0.05468066930208329,7.102329463111128,-24.1825,24.21506,0.327425,130.0,No Stress,No Reaction
140.0,110.0,140.0,1920,-0.03563901187499997,7.765304972899815,-24.1825,24.21506,0.5117282999999999,140.0,No Stress,No Reaction
150.0,120.0,150.0,1920,-0.052646152067708334,7.041197136494627,-24.1825,24.21506,0.49101255,150.0,Stress,No Reaction
160.0,130.0,160.0,1920,0.02395471980223962,6.159503936458379,-20.44567,26.81281,0.3582342,160.0,No Stress,Reaction
170.0,140.0,170.0,1920,0.21932165063036455,6.482014866609243,-22.63864,42.28778,0.20560075,170.0,No Stress,Reaction
180.0,150.0,180.0,1920,0.020230535783489566,7.162746603070337,-30.67522,42.28778,0.1354532,180.0,Stress,No Reaction
190.0,160.0,190.0,1920,-0.10108781452083336,7.587903197148695,-30.67522,42.28778,0.101738,190.0,No Stress,No Reaction
200.0,170.0,200.0,1920,-0.04711354348958326,6.776844761847195,-30.67522,28.48742,0.35471535,200.0,No Stress,No Reaction
210.0,180.0,210.0,1920,-0.09095307936041665,6.10006677349321,-19.16742,28.48742,0.3488054,210.0,No Stress,Reaction
220.0,190.0,220.0,1920,0.08802815683906247,5.44078429149377,-19.16742,16.09375,0.5885200500000001,220.0,No Stress,Reaction
230.0,200.0,230.0,1920,-0.014041583616666624,6.136058911062424,-20.43945,21.37658,0.41889195,230.0,Stress,No Reaction
240.0,210.0,240.0,1920,0.015250786154166699,6.419755869362117,-20.43945,21.37658,0.10626986,240.0,No Stress,No Reaction
250.0,220.0,250.0,1920,-0.08079660948072916,15.63680360020061,-71.76196,107.791,-0.4657745,250.0,Stress,No Reaction
260.0,230.0,260.0,1920,0.06001396988124973,33.92497700815112,-160.1409,193.8266,-1.0992545,260.0,No Stress,No Reaction
270.0,240.0,270.0,1920,0.1236101009375003,34.424873684159586,-160.1409,193.8266,-0.76285745,270.0,No Stress,Reaction
280.0,250.0,280.0,1920,0.6520714172572916,32.24840589704475,-160.1409,193.8266,-0.414711,280.0,No Stress,Reaction
290.0,260.0,290.0,1920,-0.04816921924010423,11.804582498894057,-59.79202,76.54088,-0.098354335,290.0,No Stress,Reaction
300.0,270.0,300.0,1920,-0.03802032262552086,10.986770603744718,-32.94457,76.54088,-0.1662216,300.0,No Stress,No Reaction
310.0,280.0,310.0,1920,-0.4356077172062501,8.415300835318277,-32.94457,35.30596,0.14957425000000002,310.0,Stress,No Reaction
320.0,290.0,320.0,1920,0.11321395627552097,8.435208015448998,-32.94457,35.30596,0.56851195,320.0,Stress,No Reaction
330.0,300.0,330.0,1920,-0.07325808766197918,11.010658300833537,-30.86526,68.82956,0.14957425000000002,330.0,Stress,No Reaction
340.0,310.0,340.0,1919,-0.3603037152923396,15.132011919295653,-77.97728,72.77822,0.1515808,340.0,No Stress,Reaction
350.0,320.0,350.0,1919,-0.03040369748410643,15.74369260682816,-77.97728,72.77822,-0.55152,350.0,Stress,Reaction
360.0,330.0,360.0,1919,-0.475081653323606,25.028363509115,-164.7558,129.8309,0.3122559,360.0,Stress,Reaction
370.0,340.0,370.0,1920,0.08851488216562492,30.775939800116817,-164.7558,250.1814,-0.30431935,370.0,Stress,Reaction
380.0,350.0,380.0,1920,-0.14543727462812464,31.08807640935403,-164.7558,250.1814,0.48343265,380.0,No Stress,No Reaction
390.0,360.0,390.0,1920,0.5168456078255208,23.61427160452261,-94.18562,250.1814,-0.22021515,390.0,No Stress,Reaction
400.0,370.0,400.0,1920,0.22332112284583328,11.14842923109455,-47.2899,58.87566,0.04784584,400.0,No Stress,No Reaction
410.0,380.0,410.0,1920,0.018130116710416637,8.382959372823787,-26.5182,45.91237,-0.075698855,410.0,No Stress,No Reaction
420.0,390.0,420.0,1920,-0.02947933812031247,6.78775366869499,-22.6871,21.16151,0.22839735,420.0,No Stress,No Reaction
430.0,400.0,430.0,1920,-0.021603121083333385,8.237701443984019,-30.84228,28.87678,0.08112052,430.0,Stress,No Reaction
440.0,410.0,440.0,1920,-0.015538245687500027,7.8471876632509225,-30.84228,28.87678,-0.098659495,440.0,No Stress,No Reaction
450.0,420.0,450.0,1802,0.08270017907347392,48.74849908458747,-296.9446,369.9449,-0.15702655,450.0,No Stress,No Reaction
