label_time_sec,window_start_sec,window_end_sec,n_samples,values_mean,values_std,values_min,values_max,values_median,time_sec,stress_label,reaction_label
10.0,-20.0,10.0,41,1.4550455365853658,0.015158223674127476,1.422456,1.474981,1.459607,10.0,Stress,No Reaction
20.0,-10.0,20.0,81,1.458879962962963,0.025066671930795113,1.413488,1.505727,1.459607,20.0,Stress,No Reaction
30.0,0.0,30.0,121,1.4764947520661158,0.04493725625919637,1.413488,1.605653,1.466013,30.0,No Stress,No Reaction
40.0,10.0,40.0,121,1.5651553305785126,0.1251528516619037,1.413488,1.901587,1.501884,40.0,No Stress,No Reaction
50.0,20.0,50.0,121,1.6991510495867768,0.15593119711263956,1.45064,1.957955,1.704298,50.0,No Stress,No Reaction
60.0,30.0,60.0,121,1.8087985454545452,0.08355412158076544,1.563377,1.957955,1.823639,60.0,No Stress,Reaction
70.0,40.0,70.0,121,1.878975512396694,0.05220003961877738,1.792893,1.969684,1.876164,70.0,Stress,Reaction
80.0,50.0,80.0,121,1.8977946694214876,0.052010997124708865,1.792893,1.969684,1.915878,80.0,No Stress,Reaction
90.0,60.0,90.0,121,1.968953991735537,0.07356269918143475,1.881289,2.117011,1.936376,90.0,No Stress,No Reaction
100.0,70.0,100.0,121,2.052521917355372,0.12528235566641635,1.892818,2.357858,2.068329,100.0,No Stress,No Reaction
110.0,80.0,110.0,121,2.2228881487603305,0.21948779506978142,1.892818,2.790177,2.155444,110.0,No Stress,No Reaction
120.0,90.0,120.0,121,2.363199057851239,0.19740686686626419,2.029896,2.790177,2.417377,120.0,No Stress,No Reaction
130.0,100.0,130.0,121,2.539970495867768,0.22343899600790085,2.163131,3.097251,2.489119,130.0,No Stress,No Reaction
140.0,110.0,140.0,121,2.615646041322314,0.1706087279982278,2.400723,3.097251,2.62965,140.0,No Stress,No Reaction
150.0,120.0,150.0,121,2.684177809917355,0.1375551003328796,2.400723,3.097251,2.678332,150.0,Stress,No Reaction
160.0,130.0,160.0,121,2.6869288264462807,0.05915419868102881,2.607871,2.937114,2.673207,160.0,No Stress,Reaction
170.0,140.0,170.0,121,2.8803974628099174,0.29809250952869876,2.607871,3.675559,2.71164,170.0,No Stress,Reaction
180.0,150.0,180.0,121,3.040625917355372,0.28214441209094165,2.638618,3.675559,3.08241,180.0,Stress,No Reaction
190.0,160.0,190.0,121,3.2236494380165293,0.16349843780583412,2.937114,3.675559,3.183616,190.0,No Stress,No Reaction
200.0,170.0,200.0,121,3.288814834710744,0.1474807263480185,3.068317,3.651218,3.273293,200.0,No Stress,No Reaction
210.0,180.0,210.0,121,3.3984918181818182,0.14238589224814374,3.078566,3.689651,3.423182,210.0,No Stress,Reaction
220.0,190.0,220.0,121,3.65887726446281,0.2928017232465731,3.337348,4.369307,3.517983,220.0,No Stress,Reaction
230.0,200.0,230.0,121,3.8990820578512397,0.3308953489029751,3.403966,4.499602,3.93117,230.0,Stress,No Reaction
240.0,210.0,240.0,121,4.134764752066116,0.20533228901377884,3.544887,4.499602,4.129741,240.0,No Stress,No Reaction
250.0,220.0,250.0,121,4.239860958677686,0.18695974415951136,3.823558,4.644367,4.249788,250.0,Stress,No Reaction
260.0,230.0,260.0,121,4.380733966942149,0.23402183035833551,3.964103,5.010032,4.353557,260.0,No Stress,No Reaction
270.0,240.0,270.0,121,4.519043421487602,0.25458467670602747,4.074277,5.222695,4.472699,270.0,No Stress,Reaction
280.0,250.0,280.0,121,4.585186710743802,0.20896433875294923,4.302313,5.222695,4.514246,280.0,No Stress,Reaction
290.0,260.0,290.0,121,4.70225541322314,0.3376660641462625,4.344589,5.755207,4.583426,290.0,No Stress,Reaction
300.0,270.0,300.0,121,4.818177983471075,0.33563186863531463,4.461721,5.755207,4.694881,300.0,No Stress,No Reaction
310.0,280.0,310.0,121,5.0395969256198345,0.32640404429748227,4.491187,5.810295,4.994234,310.0,Stress,No Reaction
320.0,290.0,320.0,121,5.0626283966942145,0.21962928992363018,4.781996,5.810295,4.998502,320.0,Stress,No Reaction
330.0,300.0,330.0,121,5.133653727272728,0.21371139074419193,4.90242,5.810295,5.053589,330.0,Stress,No Reaction
340.0,310.0,340.0,121,5.252987396694214,0.3652702742714743,4.90242,6.485572,5.11252,340.0,No Stress,Reaction
350.0,320.0,350.0,121,5.350778297520661,0.40349210794292795,4.921211,6.485572,5.235081,350.0,Stress,Reaction
360.0,330.0,360.0,121,5.32614429752066,0.40278825488511216,4.872954,6.485572,5.206897,360.0,Stress,Reaction
370.0,340.0,370.0,121,5.179462495867769,0.28572835869910673,4.872954,6.233782,5.080492,370.0,Stress,Reaction
380.0,350.0,380.0,121,5.165151834710744,0.1441264529345872,4.872954,5.575853,5.122769,380.0,No Stress,No Reaction
390.0,360.0,390.0,121,5.234646066115702,0.15627387095911327,4.986972,5.807733,5.244049,390.0,No Stress,Reaction
400.0,370.0,400.0,121,5.451513115702479,0.2791034687174332,5.196648,6.311929,5.30426,400.0,No Stress,No Reaction
410.0,380.0,410.0,121,5.5636105371900815,0.2478330480916552,5.220989,6.311929,5.577859,410.0,No Stress,No Reaction
420.0,390.0,420.0,121,5.770128198347106,0.22857071456913217,5.531739,6.311929,5.673941,420.0,No Stress,No Reaction
430.0,400.0,430.0,121,5.956362157024793,0.3942992593528425,5.566329,7.096523,5.863544,430.0,Stress,No Reaction
440.0,410.0,440.0,121,6.108807876033058,0.3478195515324378,5.577859,7.096523,6.018557,440.0,No Stress,No Reaction
450.0,420.0,450.0,120,6.053334058333333,0.3740324656875265,5.269114,7.096523,5.897493,450.0,No Stress,No Reaction
