window_start_sec,window_end_sec,n_samples,values_mean,values_median,values_std,values_min,values_max,values_mode
0.0,10.0,40,33.996,33.99,0.009281909617845491,33.99,34.01,33.99
10.0,20.0,40,34.019999999999996,34.019999999999996,0.010127393670841547,34.01,34.03,34.01
20.0,30.0,40,34.03,34.03,0.012810252304411258,34.01,34.05,34.03
30.0,40.0,40,34.056,34.05,0.018229308607507506,34.03,34.09,34.05
40.0,50.0,40,34.064,34.07,0.009281909617848017,34.05,34.07,34.07
50.0,60.0,40,34.08,34.08,0.016329931618556524,34.05,34.11,34.07
60.0,70.0,40,34.08200000000001,34.09,0.009922778767138265,34.07,34.09,34.09
70.0,80.0,40,34.086,34.09,0.008101914936670968,34.07,34.09,34.09
80.0,90.0,40,34.094,34.09,0.012152872405003633,34.07,34.11,34.09
90.0,100.0,40,34.098,34.09,0.009922778767137872,34.09,34.11,34.09
100.0,110.0,40,34.106,34.11,0.008101914936666883,34.09,34.11,34.11
110.0,120.0,40,34.122,34.13,0.00992277876714083,34.11,34.13,34.13
120.0,130.0,40,34.144,34.15,0.015819494627088784,34.11,34.17,34.15
130.0,140.0,40,34.166000000000004,34.17,0.015157294934907677,34.13,34.19,34.17
140.0,150.0,40,34.196,34.19,0.009281909617847525,34.19,34.21,34.19
150.0,160.0,40,34.202,34.2,0.01343550596415511,34.19,34.23,34.19
160.0,170.0,40,34.232,34.23,0.010907536796837525,34.21,34.25,34.23
170.0,180.0,40,34.272000000000006,34.27,0.014178351139169333,34.25,34.29,34.27
180.0,190.0,40,34.30200000000001,34.31,0.013435505964158666,34.27,34.31,34.31
190.0,200.0,40,34.332,34.33,0.01682488998705886,34.31,34.35,34.35
200.0,210.0,40,34.354,34.35,0.012152872405002074,34.33,34.37,34.35
210.0,220.0,40,34.391999999999996,34.39,0.01417835113917052,34.37,34.41,34.39
220.0,230.0,40,34.414,34.41,0.012152872405003335,34.39,34.43,34.41
230.0,240.0,40,34.436,34.43,0.012969391975154617,34.41,34.45,34.43
240.0,250.0,40,34.464,34.46,0.01581949462708622,34.45,34.49,34.45
250.0,260.0,40,34.477999999999994,34.47,0.009922778767139288,34.47,34.49,34.47
260.0,270.0,40,34.482,34.480000000000004,0.013435505964156274,34.47,34.51,34.47
270.0,280.0,40,34.484,34.49,0.009281909617844314,34.47,34.49,34.49
280.0,290.0,40,34.498000000000005,34.49,0.009922778767138039,34.49,34.51,34.49
290.0,300.0,40,34.510000000000005,34.51,0.012810252304407257,34.49,34.53,34.51
300.0,310.0,40,34.516,34.51,0.009281909617847566,34.51,34.53,34.51
310.0,320.0,40,34.513999999999996,34.51,0.008101914936673059,34.51,34.53,34.51
320.0,330.0,40,34.516,34.51,0.009281909617847207,34.51,34.53,34.51
330.0,340.0,40,34.54,34.54,0.016329931618553544,34.51,34.57,34.53
340.0,350.0,14,34.551428571428566,34.55,0.014600918230948228,34.53,34.57,34.55
