label_time_sec,window_start_sec,window_end_sec,n_samples,values_mean,values_std,values_min,values_max,values_median,time_sec,stress_label,reaction_label
10.0,-20.0,10.0,41,29.147511219512197,0.2625434055560635,28.87988,29.71288,28.98364,10.0,No Stress,Reaction
20.0,-10.0,20.0,81,29.307329135802473,0.2605294563585736,28.87988,29.71288,29.38877,20.0,No Stress,No Reaction
30.0,0.0,30.0,121,29.587109008264463,0.4762790724256891,28.87988,30.48673,29.48485,30.0,No Stress,No Reaction
40.0,10.0,40.0,121,29.966718512396696,0.40253652181025995,29.3119,30.52261,30.16006,40.0,Stress,No Reaction
50.0,20.0,50.0,121,30.280062892561986,0.2415514810084938,29.66805,30.86958,30.27023,50.0,No Stress,No Reaction
60.0,30.0,60.0,121,30.569264545454544,0.3794809031646607,30.13828,31.51254,30.42268,60.0,No Stress,No Reaction
70.0,40.0,70.0,121,30.721142148760336,0.32230631940026294,30.18824,31.51254,30.77334,70.0,No Stress,No Reaction
80.0,50.0,80.0,121,30.903612066115706,0.257278871962304,30.58502,31.51254,30.82218,80.0,No Stress,Reaction
90.0,60.0,90.0,121,30.915596528925622,0.29450354731794187,30.57349,31.86643,30.8105,90.0,Stress,Reaction
100.0,70.0,100.0,121,30.94490950413223,0.3612393069048348,30.36995,31.86643,30.91683,100.0,No Stress,No Reaction
110.0,80.0,110.0,121,30.835377603305783,0.36450214751087723,30.36995,31.86643,30.76438,110.0,No Stress,No Reaction
120.0,90.0,120.0,121,30.766339504132233,0.3208591587879103,30.36995,31.84337,30.6478,120.0,No Stress,No Reaction
130.0,100.0,130.0,121,30.828639669421488,0.26443866627548335,30.43913,31.42158,30.8643,130.0,Stress,No Reaction
140.0,110.0,140.0,121,30.446751818181816,1.2856310140744116,26.83846,31.98173,30.91811,140.0,No Stress,No Reaction
150.0,120.0,150.0,121,29.86723438016529,1.3895986228781392,26.83846,31.98173,29.49761,150.0,No Stress,No Reaction
160.0,130.0,160.0,121,29.620072561983473,1.2677468073380747,26.83846,31.98173,29.49376,160.0,No Stress,No Reaction
170.0,140.0,170.0,121,30.16187396694215,0.9843836653472392,28.45781,31.53432,29.90377,170.0,Stress,Reaction
180.0,150.0,180.0,121,31.326673719008262,1.0485971848857027,29.49376,33.0267,31.18714,180.0,No Stress,No Reaction
190.0,160.0,190.0,121,32.114986446280994,0.7322693152247786,30.97832,33.0267,32.46814,190.0,No Stress,No Reaction
200.0,170.0,200.0,121,32.87387975206611,0.5275646771367827,31.38187,33.80558,32.7961,200.0,No Stress,No Reaction
210.0,180.0,210.0,121,33.26927743801653,0.5029142594510663,32.33106,34.23529,33.44303,210.0,Stress,No Reaction
220.0,190.0,220.0,121,33.792007851239674,0.3932436109784162,32.91653,34.54403,33.72231,220.0,No Stress,No Reaction
230.0,200.0,230.0,121,34.06802322314049,0.34389155535142846,33.39563,34.82522,34.09053,230.0,No Stress,Reaction
240.0,210.0,240.0,121,34.32339743801653,0.22748597500918943,33.8548,34.82522,34.40311,240.0,No Stress,No Reaction
250.0,220.0,250.0,121,34.52356165289257,0.26651401913203726,34.04697,34.93796,34.51263,250.0,No Stress,No Reaction
260.0,230.0,260.0,121,34.806377190082635,0.3609062290430006,34.37299,35.82844,34.69967,260.0,Stress,No Reaction
270.0,240.0,270.0,121,34.99679661157025,0.3225767824191986,34.55235,35.82844,34.87902,270.0,Stress,Reaction
280.0,250.0,280.0,121,35.2080356198347,0.42638341646318856,34.58437,36.48684,35.18329,280.0,Stress,Reaction
290.0,260.0,290.0,121,35.61868297520662,0.6382614968446768,34.6132,36.76621,35.36777,290.0,Stress,Reaction
300.0,270.0,300.0,121,36.16869983471074,0.6210315693693079,35.00906,37.01218,36.37932,300.0,Stress,Reaction
310.0,280.0,310.0,121,36.615473553719006,0.24692688451530037,36.01795,37.04036,36.66372,310.0,Stress,Reaction
320.0,290.0,320.0,121,36.95918661157025,0.4277909179894497,36.37932,38.45604,36.80976,320.0,Stress,Reaction
330.0,300.0,330.0,121,37.06580776859504,0.39787474031301096,36.61248,38.45604,37.00449,330.0,No Stress,Reaction
340.0,310.0,340.0,121,37.0261232231405,0.4316196415117033,36.45234,38.45604,36.91814,340.0,No Stress,No Reaction
350.0,320.0,350.0,121,37.11337479338843,0.4487971794420786,36.45234,38.00401,37.14824,350.0,Stress,Reaction
360.0,330.0,360.0,121,37.45497239669421,0.6338088479187094,36.45234,38.57262,37.56844,360.0,Stress,Reaction
370.0,340.0,370.0,121,37.95444768595042,0.3268897078138141,37.07751,38.57262,37.96173,370.0,Stress,Reaction
380.0,350.0,380.0,121,38.00545289256198,0.29535557264490025,37.26738,38.57262,37.99228,380.0,No Stress,Reaction
390.0,360.0,390.0,121,37.884572561983475,0.29895597088180365,37.26738,38.46757,37.85777,390.0,No Stress,No Reaction
400.0,370.0,400.0,121,37.74751652892562,0.22608322433604974,37.26738,38.43554,37.72858,400.0,No Stress,No Reaction
410.0,380.0,410.0,121,37.777086446281,0.27370325557331726,37.40446,38.55597,37.69398,410.0,No Stress,No Reaction
420.0,390.0,420.0,121,37.984996446280995,0.37023583765139817,37.4352,38.55597,37.87462,420.0,No Stress,No Reaction
430.0,400.0,430.0,121,38.18664983471075,0.3478616575426296,37.47748,38.90315,38.27541,430.0,No Stress,No Reaction
440.0,410.0,440.0,121,38.46683388429752,0.21967266687950332,38.14217,38.97361,38.44451,440.0,No Stress,No Reaction
450.0,420.0,450.0,108,38.67561675925926,0.34269472455115785,38.14986,39.50689,38.655895,450.0,No Stress,No Reaction
