ACC,time,x,y,z
E4_Acc,"1641388019,42435",-28,-33,48.0
E4_Acc,"1641388019,4556",-28,-33,48.0
E4_Acc,"1641388019,48685",-28,-33,48.0
E4_Acc,"1641388019,5181",-28,-33,48.0
E4_Acc,"1641388019,54936",-28,-32,48.0
E4_Acc,"1641388019,58061",-28,-32,48.0
E4_Acc,"1641388019,61186",-28,-33,48.0
E4_Acc,"1641388019,64311",-28,-33,48.0
E4_Acc,"1641388019,67436",-28,-33,48.0
E4_Acc,"1641388019,70561",-28,-32,48.0
E4_Acc,"1641388019,73686",-28,-33,48.0
E4_Acc,"1641388019,76812",-28,-33,48.0
E4_Acc,"1641388019,79937",-28,-33,48.0
E4_Acc,"1641388019,83062",-28,-33,48.0
E4_Acc,"1641388019,86187",-28,-33,47.0
E4_Acc,"1641388019,89312",-28,-33,48.0
E4_Acc,"1641388019,92437",-28,-33,48.0
E4_Acc,"1641388019,95562",-28,-33,47.0
E4_Acc,"1641388019,98688",-29,-33,47.0
E4_Acc,"1641388020,01813",-28,-33,48.0
E4_Acc,"1641388020,04938",-28,-33,48.0
E4_Acc,"1641388020,08063",-28,-33,48.0
E4_Acc,"1641388020,11188",-29,-32,48.0
E4_Acc,"1641388020,14313",-29,-32,48.0
E4_Acc,"1641388020,17438",-27,-33,48.0
E4_Acc,"1641388020,20564",-28,-33,48.0
E4_Acc,"1641388020,23689",-28,-33,47.0
E4_Acc,"1641388020,26814",-28,-33,48.0
E4_Acc,"1641388020,29939",-28,-32,48.0
E4_Acc,"1641388020,33064",-28,-33,47.0
E4_Acc,"1641388020,36189",-28,-33,47.0
E4_Acc,"1641388020,39314",-27,-33,48.0
E4_Acc,"1641388020,4244",-28,-33,48.0
E4_Acc,"1641388020,45565",-28,-32,48.0
E4_Acc,"1641388020,4869",-28,-33,48.0
E4_Acc,"1641388020,51815",-29,-32,48.0
E4_Acc,"1641388020,5494",-28,-33,48.0
E4_Acc,"1641388020,58065",-27,-33,49.0
E4_Acc,"1641388020,6119",-29,-32,47.0
E4_Acc,"1641388020,64316",-28,-33,48.0
E4_Acc,"1641388020,67441",-28,-33,48.0
E4_Acc,"1641388020,70566",-28,-33,48.0
E4_Acc,"1641388020,73691",-28,-33,48.0
E4_Acc,"1641388020,76816",-28,-33,48.0
E4_Acc,"1641388020,79941",-28,-33,47.0
E4_Acc,"1641388020,83066",-28,-33,47.0
E4_Acc,"1641388020,86192",-28,-33,48.0
E4_Acc,"1641388020,89317",-27,-33,48.0
E4_Acc,"1641388020,92442",-28,-33,48.0
E4_Acc,"1641388020,95567",-28,-33,48.0
E4_Acc,"1641388020,98692",-28,-33,48.0
E4_Acc,"1641388021,01817",-27,-33,48.0
E4_Acc,"1641388021,04942",-28,-33,48.0
E4_Acc,"1641388021,08068",-28,-33,48.0
E4_Acc,"1641388021,11193",-28,-33,48.0
E4_Acc,"1641388021,14318",-29,-32,48.0
E4_Acc,"1641388021,17443",-26,-34,48.0
E4_Acc,"1641388021,20568",-26,-33,48.0
E4_Acc,"1641388021,23693",-29,-33,48.0
E4_Acc,"1641388021,26818",-28,-32,48.0
E4_Acc,"1641388021,29944",-28,-33,48.0
E4_Acc,"1641388021,33069",-28,-33,48.0
E4_Acc,"1641388021,36194",-28,-33,48.0
E4_Acc,"1641388021,39319",-28,-32,48.0
E4_Acc,"1641388021,42444",-28,-33,48.0
E4_Acc,"1641388021,45569",-27,-33,48.0
E4_Acc,"1641388021,48694",-27,-33,48.0
E4_Acc,"1641388021,5182",-28,-32,48.0
E4_Acc,"1641388021,54945",-28,-32,48.0
E4_Acc,"1641388021,5807",-27,-33,48.0
E4_Acc,"1641388021,61195",-28,-33,48.0
E4_Acc,"1641388021,6432",-28,-33,48.0
E4_Acc,"1641388021,67445",-28,-33,48.0
E4_Acc,"1641388021,7057",-28,-32,48.0
E4_Acc,"1641388021,73696",-28,-33,48.0
E4_Acc,"1641388021,76821",-28,-33,48.0
E4_Acc,"1641388021,79946",-28,-33,48.0
E4_Acc,"1641388021,83071",-28,-33,48.0
E4_Acc,"1641388021,86196",-28,-33,48.0
E4_Acc,"1641388021,89321",-28,-33,48.0
E4_Acc,"1641388021,92446",-28,-33,48.0
E4_Acc,"1641388021,95572",-28,-33,48.0
E4_Acc,"1641388021,98697",-28,-33,48.0
E4_Acc,"1641388022,01822",-28,-33,48.0
E4_Acc,"1641388022,04947",-28,-33,48.0
E4_Acc,"1641388022,08072",-28,-33,48.0
E4_Acc,"1641388022,11197",-28,-33,48.0
E4_Acc,"1641388022,14323",-28,-33,48.0
E4_Acc,"1641388022,17448",-28,-33,48.0
E4_Acc,"1641388022,20573",-28,-33,48.0
E4_Acc,"1641388022,23698",-28,-33,48.0
E4_Acc,"1641388022,26823",-28,-33,48.0
E4_Acc,"1641388022,29948",-28,-33,48.0
E4_Acc,"1641388022,33073",-28,-33,48.0
E4_Acc,"1641388022,36199",-28,-33,48.0
E4_Acc,"1641388022,39324",-28,-33,48.0
E4_Acc,"1641388022,42449",-28,-33,48.0
E4_Acc,"1641388022,45574",-28,-33,48.0
E4_Acc,"1641388022,48699",-28,-33,48.0
E4_Acc,"1641388022,51824",-28,-33,48.0
E4_Acc,"1641388022,54949",-28,-33,48.0
E4_Acc,"1641388022,58075",-28,-33,48.0
E4_Acc,"1641388022,612",-28,-32,48.0
E4_Acc,"1641388022,64325",-28,-33,48.0
E4_Acc,"1641388022,6745",-28,-33,48.0
E4_Acc,"1641388022,70575",-28,-33,48.0
E4_Acc,"1641388022,737",-28,-33,48.0
E4_Acc,"1641388022,76825",-28,-33,48.0
E4_Acc,"1641388022,79951",-28,-32,48.0
E4_Acc,"1641388022,83076",-28,-33,48.0
E4_Acc,"1641388022,86201",-28,-33,48.0
E4_Acc,"1641388022,89326",-28,-33,48.0
E4_Acc,"1641388022,92451",-28,-33,48.0
E4_Acc,"1641388022,95576",-28,-33,47.0
E4_Acc,"1641388022,98701",-28,-33,47.0
E4_Acc,"1641388023,01827",-28,-33,48.0
E4_Acc,"1641388023,04952",-28,-33,48.0
E4_Acc,"1641388023,08077",-28,-33,48.0
E4_Acc,"1641388023,11202",-28,-33,48.0
E4_Acc,"1641388023,14327",-28,-33,47.0
E4_Acc,"1641388023,17452",-28,-33,48.0
E4_Acc,"1641388023,20577",-28,-33,48.0
E4_Acc,"1641388023,23703",-28,-33,47.0
E4_Acc,"1641388023,26828",-28,-33,47.0
E4_Acc,"1641388023,29953",-28,-33,48.0
E4_Acc,"1641388023,33078",-28,-33,48.0
E4_Acc,"1641388023,36203",-28,-33,48.0
E4_Acc,"1641388023,39328",-28,-33,48.0
E4_Acc,"1641388023,42453",-28,-33,48.0
E4_Acc,"1641388023,45579",-28,-33,48.0
E4_Acc,"1641388023,48704",-28,-33,48.0
E4_Acc,"1641388023,51829",-28,-33,48.0
E4_Acc,"1641388023,54954",-28,-33,48.0
E4_Acc,"1641388023,58079",-28,-33,48.0
E4_Acc,"1641388023,61204",-28,-33,48.0
E4_Acc,"1641388023,64329",-28,-33,48.0
E4_Acc,"1641388023,67455",-28,-33,48.0
E4_Acc,"1641388023,7058",-28,-33,48.0
E4_Acc,"1641388023,73705",-28,-33,48.0
E4_Acc,"1641388023,7683",-28,-33,48.0
E4_Acc,"1641388023,79955",-28,-33,48.0
E4_Acc,"1641388023,8308",-28,-33,48.0
E4_Acc,"1641388023,86205",-28,-33,48.0
E4_Acc,"1641388023,89331",-27,-33,48.0
E4_Acc,"1641388023,92456",-28,-33,48.0
E4_Acc,"1641388023,95581",-28,-33,48.0
E4_Acc,"1641388023,98706",-28,-33,48.0
E4_Acc,"1641388024,01831",-28,-33,48.0
E4_Acc,"1641388024,04956",-28,-33,48.0
E4_Acc,"1641388024,08081",-28,-33,48.0
E4_Acc,"1641388024,11207",-28,-33,48.0
E4_Acc,"1641388024,14332",-28,-33,48.0
E4_Acc,"1641388024,17457",-28,-33,48.0
E4_Acc,"1641388024,20582",-28,-33,48.0
E4_Acc,"1641388024,23707",-28,-33,48.0
E4_Acc,"1641388024,26832",-28,-33,48.0
E4_Acc,"1641388024,29957",-28,-33,48.0
