ACC,time,x,y,z
E4_Acc,"1641370622,72469",-27,-4,57.0
E4_Acc,"1641370622,75594",-28,-4,57.0
E4_Acc,"1641370622,78719",-28,-4,57.0
E4_Acc,"1641370622,81844",-28,-4,57.0
E4_Acc,"1641370622,84969",-28,-4,57.0
E4_Acc,"1641370622,88095",-28,-4,57.0
E4_Acc,"1641370622,9122",-28,-4,57.0
E4_Acc,"1641370622,94345",-28,-4,57.0
E4_Acc,"1641370622,9747",-28,-4,57.0
E4_Acc,"1641370623,00595",-28,-5,57.0
E4_Acc,"1641370623,0372",-27,-4,57.0
E4_Acc,"1641370623,06845",-28,-4,56.0
E4_Acc,"1641370623,09971",-28,-4,57.0
E4_Acc,"1641370623,13096",-27,-4,57.0
E4_Acc,"1641370623,16221",-28,-4,57.0
E4_Acc,"1641370623,19346",-28,-4,57.0
E4_Acc,"1641370623,22471",-28,-4,57.0
E4_Acc,"1641370623,25596",-28,-4,57.0
E4_Acc,"1641370623,28721",-28,-4,57.0
E4_Acc,"1641370623,31847",-28,-4,57.0
E4_Acc,"1641370623,34972",-28,-4,57.0
E4_Acc,"1641370623,38097",-28,-4,57.0
E4_Acc,"1641370623,41222",-28,-4,57.0
E4_Acc,"1641370623,44347",-28,-4,57.0
E4_Acc,"1641370623,47472",-28,-4,57.0
E4_Acc,"1641370623,50597",-28,-4,57.0
E4_Acc,"1641370623,53723",-28,-4,57.0
E4_Acc,"1641370623,56848",-28,-4,57.0
E4_Acc,"1641370623,59973",-28,-5,57.0
E4_Acc,"1641370623,63098",-28,-4,57.0
E4_Acc,"1641370623,66223",-28,-4,57.0
E4_Acc,"1641370623,69348",-28,-4,57.0
E4_Acc,"1641370623,72473",-28,-4,57.0
E4_Acc,"1641370623,75599",-28,-4,57.0
E4_Acc,"1641370623,78724",-28,-4,57.0
E4_Acc,"1641370623,81849",-28,-4,57.0
E4_Acc,"1641370623,84974",-28,-4,57.0
E4_Acc,"1641370623,88099",-28,-4,57.0
E4_Acc,"1641370623,91224",-28,-4,57.0
E4_Acc,"1641370623,94349",-28,-4,57.0
E4_Acc,"1641370623,97475",-28,-5,57.0
E4_Acc,"1641370624,006",-28,-5,57.0
E4_Acc,"1641370624,03725",-28,-5,57.0
E4_Acc,"1641370624,0685",-28,-4,57.0
E4_Acc,"1641370624,09975",-28,-4,57.0
E4_Acc,"1641370624,131",-28,-4,57.0
E4_Acc,"1641370624,16225",-28,-4,57.0
E4_Acc,"1641370624,19351",-28,-4,57.0
E4_Acc,"1641370624,22476",-28,-5,57.0
E4_Acc,"1641370624,25601",-28,-5,56.0
E4_Acc,"1641370624,28726",-28,-4,57.0
E4_Acc,"1641370624,31851",-28,-4,57.0
E4_Acc,"1641370624,34976",-28,-4,57.0
E4_Acc,"1641370624,38101",-28,-5,57.0
E4_Acc,"1641370624,41227",-28,-4,57.0
E4_Acc,"1641370624,44352",-28,-5,57.0
E4_Acc,"1641370624,47477",-28,-4,57.0
E4_Acc,"1641370624,50602",-28,-4,57.0
E4_Acc,"1641370624,53727",-28,-5,57.0
E4_Acc,"1641370624,56852",-28,-4,57.0
E4_Acc,"1641370624,59977",-28,-4,56.0
E4_Acc,"1641370624,63103",-29,-4,56.0
E4_Acc,"1641370624,66228",-28,-4,57.0
E4_Acc,"1641370624,69353",-28,-5,57.0
E4_Acc,"1641370624,72478",-28,-5,57.0
E4_Acc,"1641370624,75603",-28,-5,57.0
E4_Acc,"1641370624,78728",-28,-5,57.0
E4_Acc,"1641370624,81854",-28,-4,57.0
E4_Acc,"1641370624,84979",-28,-4,57.0
E4_Acc,"1641370624,88104",-28,-5,57.0
E4_Acc,"1641370624,91229",-28,-4,57.0
E4_Acc,"1641370624,94354",-28,-5,57.0
E4_Acc,"1641370624,97479",-28,-4,57.0
E4_Acc,"1641370625,00604",-28,-4,57.0
E4_Acc,"1641370625,0373",-28,-4,57.0
E4_Acc,"1641370625,06855",-28,-4,57.0
E4_Acc,"1641370625,0998",-28,-4,57.0
E4_Acc,"1641370625,13105",-28,-4,57.0
E4_Acc,"1641370625,1623",-28,-4,57.0
E4_Acc,"1641370625,19355",-28,-4,57.0
E4_Acc,"1641370625,2248",-28,-4,57.0
E4_Acc,"1641370625,25606",-28,-4,57.0
E4_Acc,"1641370625,28731",-28,-4,57.0
E4_Acc,"1641370625,31856",-28,-4,57.0
E4_Acc,"1641370625,34981",-28,-5,56.0
E4_Acc,"1641370625,38106",-28,-5,57.0
E4_Acc,"1641370625,41231",-28,-4,57.0
E4_Acc,"1641370625,44356",-28,-4,57.0
E4_Acc,"1641370625,47482",-28,-4,57.0
E4_Acc,"1641370625,50607",-28,-4,57.0
E4_Acc,"1641370625,53732",-28,-4,57.0
E4_Acc,"1641370625,56857",-29,-4,57.0
E4_Acc,"1641370625,59982",-28,-4,57.0
E4_Acc,"1641370625,63107",-28,-4,57.0
E4_Acc,"1641370625,66232",-28,-4,57.0
E4_Acc,"1641370625,69358",-29,-4,57.0
E4_Acc,"1641370625,72483",-28,-4,57.0
E4_Acc,"1641370625,75608",-28,-4,57.0
E4_Acc,"1641370625,78733",-28,-4,57.0
E4_Acc,"1641370625,81858",-28,-4,57.0
E4_Acc,"1641370625,84983",-28,-4,57.0
E4_Acc,"1641370625,88108",-28,-4,57.0
E4_Acc,"1641370625,91234",-28,-4,57.0
E4_Acc,"1641370625,94359",-28,-5,57.0
