EDA,time,values
E4_Gsr,"1641370621,991","6,277278"
E4_Gsr,"1641370622,241","6,251659"
E4_Gsr,"1641370622,491","6,219636"
E4_Gsr,"1641370622,741","6,196579"
E4_Gsr,"1641370622,991","6,17096"
E4_Gsr,"1641370623,241","6,160712"
E4_Gsr,"1641370623,491","6,132532"
E4_Gsr,"1641370623,741","6,126127"
E4_Gsr,"1641370623,991","6,108193"
E4_Gsr,"1641370624,241","6,099227"
E4_Gsr,"1641370624,491","6,087698"
E4_Gsr,"1641370624,741","6,081294"
E4_Gsr,"1641370624,991","6,064641"
E4_Gsr,"1641370625,241","6,058237"
E4_Gsr,"1641370625,491","6,045427"
E4_Gsr,"1641370625,741","6,044146"
E4_Gsr,"1641370625,991","6,030056"
E4_Gsr,"1641370626,241","6,023651"
E4_Gsr,"1641370626,491","6,00828"
E4_Gsr,"1641370626,741","6,006999"
E4_Gsr,"1641370626,991","5,994189"
E4_Gsr,"1641370627,241","6,001875"
E4_Gsr,"1641370627,491","6,000594"
E4_Gsr,"1641370627,741","6,009561"
E4_Gsr,"1641370627,991","6,005718"
E4_Gsr,"1641370628,241","6,00828"
E4_Gsr,"1641370628,491","6,012123"
E4_Gsr,"1641370628,741","6,015965"
E4_Gsr,"1641370628,991","6,009561"
E4_Gsr,"1641370629,241","6,00828"
E4_Gsr,"1641370629,491","5,999313"
E4_Gsr,"1641370629,741","5,996751"
E4_Gsr,"1641370629,991","5,982661"
E4_Gsr,"1641370630,241","5,973694"
E4_Gsr,"1641370630,491","5,966009"
E4_Gsr,"1641370630,741","5,957042"
E4_Gsr,"1641370630,991","5,94039"
E4_Gsr,"1641370631,241","5,950637"
E4_Gsr,"1641370631,491","5,960885"
E4_Gsr,"1641370631,741","5,963447"
E4_Gsr,"1641370631,991","5,966009"
E4_Gsr,"1641370632,241","5,963447"
E4_Gsr,"1641370632,491","5,955761"
E4_Gsr,"1641370632,741","5,953199"
E4_Gsr,"1641370632,991","5,946795"
E4_Gsr,"1641370633,241","5,935266"
E4_Gsr,"1641370633,491","5,923738"
E4_Gsr,"1641370633,741","5,912209"
E4_Gsr,"1641370633,991","5,911514"
E4_Gsr,"1641370634,241","5,939694"
E4_Gsr,"1641370634,491","6,016551"
E4_Gsr,"1641370634,741","6,113903"
E4_Gsr,"1641370634,991","6,215098"
E4_Gsr,"1641370635,241","6,307326"
E4_Gsr,"1641370635,491","6,393149"
E4_Gsr,"1641370635,741","6,427735"
E4_Gsr,"1641370635,991","6,439959"
E4_Gsr,"1641370636,241","6,427149"
E4_Gsr,"1641370636,491","6,393844"
E4_Gsr,"1641370636,741","6,350292"
E4_Gsr,"1641370636,991","6,313145"
E4_Gsr,"1641370637,241","6,274716"
E4_Gsr,"1641370637,491","6,25294"
E4_Gsr,"1641370637,741","6,220917"
E4_Gsr,"1641370637,991","6,199141"
E4_Gsr,"1641370638,241","6,172241"
E4_Gsr,"1641370638,491","6,160712"
E4_Gsr,"1641370638,741","6,160712"
E4_Gsr,"1641370638,991","6,183769"
E4_Gsr,"1641370639,241","6,195298"
E4_Gsr,"1641370639,491","6,21195"
E4_Gsr,"1641370639,741","6,215793"
E4_Gsr,"1641370639,991","6,219636"
E4_Gsr,"1641370640,241","6,206826"
E4_Gsr,"1641370640,491","6,19786"
E4_Gsr,"1641370640,741","6,173522"
E4_Gsr,"1641370640,991","6,147903"
E4_Gsr,"1641370641,241","6,127408"
E4_Gsr,"1641370641,491","6,105632"
E4_Gsr,"1641370641,741","6,09026"
E4_Gsr,"1641370641,991","6,071046"
E4_Gsr,"1641370642,241","6,060799"
E4_Gsr,"1641370642,491","6,039022"
E4_Gsr,"1641370642,741","6,033899"
E4_Gsr,"1641370642,991","6,019808"
E4_Gsr,"1641370643,241","6,023651"
E4_Gsr,"1641370643,491","6,044146"
E4_Gsr,"1641370643,741","6,088979"
E4_Gsr,"1641370643,991","6,126127"
E4_Gsr,"1641370644,241","6,159431"
E4_Gsr,"1641370644,491","6,17096"
E4_Gsr,"1641370644,741","6,179926"
E4_Gsr,"1641370644,991","6,167117"
E4_Gsr,"1641370645,241","6,159431"
E4_Gsr,"1641370645,491","6,13125"
E4_Gsr,"1641370645,741","6,112036"
E4_Gsr,"1641370645,991","6,095384"
E4_Gsr,"1641370646,241","6,073608"
E4_Gsr,"1641370646,491","6,088979"
E4_Gsr,"1641370646,741","6,127408"
E4_Gsr,"1641370646,991","6,210669"
E4_Gsr,"1641370647,241","6,27984"
E4_Gsr,"1641370647,491","6,354135"
E4_Gsr,"1641370647,741","6,392563"
E4_Gsr,"1641370647,991","6,407935"
E4_Gsr,"1641370648,241","6,395125"
E4_Gsr,"1641370648,491","6,370787"
E4_Gsr,"1641370648,741","6,329797"
E4_Gsr,"1641370648,991","6,290088"
E4_Gsr,"1641370649,241","6,249097"
E4_Gsr,"1641370649,491","6,218355"
E4_Gsr,"1641370649,741","6,192736"
E4_Gsr,"1641370649,991","6,194017"
E4_Gsr,"1641370650,241","6,25294"
E4_Gsr,"1641370650,491","6,314426"
E4_Gsr,"1641370650,741","6,396406"
E4_Gsr,"1641370650,991","6,437397"
E4_Gsr,"1641370651,241","6,465577"
E4_Gsr,"1641370651,491","6,471982"
E4_Gsr,"1641370651,741","6,504005"
E4_Gsr,"1641370651,991","6,521939"
E4_Gsr,"1641370652,241","6,514253"
E4_Gsr,"1641370652,491","6,507848"
E4_Gsr,"1641370652,741","6,468139"
E4_Gsr,"1641370652,991","6,433554"
E4_Gsr,"1641370653,241","6,395125"
E4_Gsr,"1641370653,491","6,357978"
E4_Gsr,"1641370653,741","6,316988"
E4_Gsr,"1641370653,991","6,300335"
E4_Gsr,"1641370654,241","6,302897"
E4_Gsr,"1641370654,491","6,32083"
E4_Gsr,"1641370654,741","6,310583"
E4_Gsr,"1641370654,991","6,286245"
E4_Gsr,"1641370655,241","6,26575"
E4_Gsr,"1641370655,491","6,232445"
E4_Gsr,"1641370655,741","6,208107"
E4_Gsr,"1641370655,991","6,178646"
E4_Gsr,"1641370656,241","6,151746"
E4_Gsr,"1641370656,491","6,135093"
E4_Gsr,"1641370656,741","6,163274"
E4_Gsr,"1641370656,991","6,222198"
E4_Gsr,"1641370657,241","6,282402"
E4_Gsr,"1641370657,491","6,336202"
E4_Gsr,"1641370657,741","6,378473"
E4_Gsr,"1641370657,991","6,383597"
E4_Gsr,"1641370658,241","6,382316"
E4_Gsr,"1641370658,491","6,352854"
E4_Gsr,"1641370658,741","6,310583"
E4_Gsr,"1641370658,991","6,259345"
E4_Gsr,"1641370659,241","6,214512"
E4_Gsr,"1641370659,491","6,176084"
E4_Gsr,"1641370659,741","6,142779"
E4_Gsr,"1641370659,991","6,114598"
E4_Gsr,"1641370660,241","6,09026"
E4_Gsr,"1641370660,491","6,06336"
E4_Gsr,"1641370660,741","6,051832"
E4_Gsr,"1641370660,991","6,026213"
E4_Gsr,"1641370661,241","5,996751"
E4_Gsr,"1641370661,491","5,985223"
E4_Gsr,"1641370661,741","6,009561"
E4_Gsr,"1641370661,991","6,09026"
E4_Gsr,"1641370662,241","6,188893"
E4_Gsr,"1641370662,491","6,287526"
E4_Gsr,"1641370662,741","6,365664"
E4_Gsr,"1641370662,991","6,413058"
E4_Gsr,"1641370663,241","6,419463"
E4_Gsr,"1641370663,491","6,40153"
E4_Gsr,"1641370663,741","6,359259"
E4_Gsr,"1641370663,991","6,308021"
E4_Gsr,"1641370664,241","6,247817"
E4_Gsr,"1641370664,491","6,202983"
E4_Gsr,"1641370664,741","6,159431"
E4_Gsr,"1641370664,991","6,133812"
E4_Gsr,"1641370665,241","6,077451"
E4_Gsr,"1641370665,491","6,03518"
E4_Gsr,"1641370665,741","6,006999"
E4_Gsr,"1641370665,991","5,999313"
E4_Gsr,"1641370666,241","6,021089"
E4_Gsr,"1641370666,491","6,105632"
E4_Gsr,"1641370666,741","6,236288"
E4_Gsr,"1641370666,991","6,363101"
E4_Gsr,"1641370667,241","6,486073"
E4_Gsr,"1641370667,491","6,561648"
E4_Gsr,"1641370667,741","6,597515"
E4_Gsr,"1641370667,991","6,592391"
E4_Gsr,"1641370668,241","6,547558"
E4_Gsr,"1641370668,491","6,486073"
E4_Gsr,"1641370668,741","6,409215"
E4_Gsr,"1641370668,991","6,346449"
E4_Gsr,"1641370669,241","6,290088"
E4_Gsr,"1641370669,491","6,241412"
E4_Gsr,"1641370669,741","6,205545"
E4_Gsr,"1641370669,991","6,167117"
E4_Gsr,"1641370670,241","6,141498"
E4_Gsr,"1641370670,491","6,115879"
E4_Gsr,"1641370670,741","6,096665"
E4_Gsr,"1641370670,991","6,082574"
E4_Gsr,"1641370671,241","6,073608"
E4_Gsr,"1641370671,491","6,105632"
E4_Gsr,"1641370671,741","6,163274"
E4_Gsr,"1641370671,991","6,236288"
E4_Gsr,"1641370672,241","6,283683"
E4_Gsr,"1641370672,491","6,316988"
E4_Gsr,"1641370672,741","6,316988"
E4_Gsr,"1641370672,991","6,314426"
E4_Gsr,"1641370673,241","6,270874"
E4_Gsr,"1641370673,491","6,18505"
E4_Gsr,"1641370673,741","6,161993"
E4_Gsr,"1641370673,991","6,191455"
E4_Gsr,"1641370674,241","6,240131"
E4_Gsr,"1641370674,491","6,296493"
E4_Gsr,"1641370674,741","6,350292"
E4_Gsr,"1641370674,991","6,391283"
E4_Gsr,"1641370675,241","6,340044"
E4_Gsr,"1641370675,491","6,310583"
E4_Gsr,"1641370675,741","6,293931"
E4_Gsr,"1641370675,991","6,260626"
E4_Gsr,"1641370676,241","6,204265"
E4_Gsr,"1641370676,491","6,163274"
E4_Gsr,"1641370676,741","6,13125"
E4_Gsr,"1641370676,991","6,095384"
E4_Gsr,"1641370677,241","6,095384"
E4_Gsr,"1641370677,491","6,083856"
E4_Gsr,"1641370677,741","6,060799"
E4_Gsr,"1641370677,991","6,031337"
E4_Gsr,"1641370678,241","6,02237"
E4_Gsr,"1641370678,491","6,005718"
E4_Gsr,"1641370678,741","5,998032"
E4_Gsr,"1641370678,991","6,015965"
E4_Gsr,"1641370679,241","6,04927"
E4_Gsr,"1641370679,491","6,080013"
E4_Gsr,"1641370679,741","6,104351"
E4_Gsr,"1641370679,991","6,106913"
E4_Gsr,"1641370680,241","6,074889"
E4_Gsr,"1641370680,491","6,068484"
E4_Gsr,"1641370680,741","6,051832"
E4_Gsr,"1641370680,991","6,024932"
E4_Gsr,"1641370681,241","5,987785"
E4_Gsr,"1641370681,491","5,987785"
E4_Gsr,"1641370681,741","6,019808"
E4_Gsr,"1641370681,991","6,108193"
E4_Gsr,"1641370682,241","6,218355"
E4_Gsr,"1641370682,491","6,316988"
E4_Gsr,"1641370682,741","6,390001"
E4_Gsr,"1641370682,991","6,427149"
E4_Gsr,"1641370683,241","6,437397"
E4_Gsr,"1641370683,491","6,411777"
E4_Gsr,"1641370683,741","6,361821"
E4_Gsr,"1641370683,991","6,32083"
E4_Gsr,"1641370684,241","6,281121"
E4_Gsr,"1641370684,491","6,272154"
E4_Gsr,"1641370684,741","6,270874"
E4_Gsr,"1641370684,991","6,272154"
E4_Gsr,"1641370685,241","6,26575"
E4_Gsr,"1641370685,491","6,256783"
E4_Gsr,"1641370685,741","6,229883"
E4_Gsr,"1641370685,991","6,205545"
E4_Gsr,"1641370686,241","6,14406"
E4_Gsr,"1641370686,491","6,108193"
E4_Gsr,"1641370686,741","6,07617"
E4_Gsr,"1641370686,991","6,051832"
E4_Gsr,"1641370687,241","6,031337"
E4_Gsr,"1641370687,491","6,081294"
E4_Gsr,"1641370687,741","6,124846"
E4_Gsr,"1641370687,991","6,214512"
E4_Gsr,"1641370688,241","6,260626"
E4_Gsr,"1641370688,491","6,338764"
E4_Gsr,"1641370688,741","6,372068"
E4_Gsr,"1641370688,991","6,378473"
E4_Gsr,"1641370689,241","6,355416"
E4_Gsr,"1641370689,491","6,316988"
E4_Gsr,"1641370689,741","6,268312"
E4_Gsr,"1641370689,991","6,229883"
E4_Gsr,"1641370690,241","6,194017"
E4_Gsr,"1641370690,491","6,147903"
E4_Gsr,"1641370690,741","6,132532"
E4_Gsr,"1641370690,991","6,099227"
E4_Gsr,"1641370691,241","6,074889"
E4_Gsr,"1641370691,491","6,133812"
E4_Gsr,"1641370691,741","6,284964"
E4_Gsr,"1641370691,991","6,488634"
E4_Gsr,"1641370692,241","6,670528"
E4_Gsr,"1641370692,491","6,803747"
E4_Gsr,"1641370692,741","6,893413"
E4_Gsr,"1641370692,991","6,894694"
E4_Gsr,"1641370693,241","6,879323"
E4_Gsr,"1641370693,491","6,840894"
E4_Gsr,"1641370693,741","6,64491"
E4_Gsr,"1641370693,991","6,493758"
E4_Gsr,"1641370694,241","6,468139"
E4_Gsr,"1641370694,491","6,427149"
E4_Gsr,"1641370694,741","6,375911"
E4_Gsr,"1641370694,991","6,336202"
E4_Gsr,"1641370695,241","6,314426"
E4_Gsr,"1641370695,491","6,291368"
E4_Gsr,"1641370695,741","6,25294"
E4_Gsr,"1641370695,991","6,232445"
E4_Gsr,"1641370696,241","6,210669"
E4_Gsr,"1641370696,491","6,183769"
E4_Gsr,"1641370696,741","6,163274"
E4_Gsr,"1641370696,991","6,13125"
E4_Gsr,"1641370697,241","6,123565"
E4_Gsr,"1641370697,491","6,119722"
E4_Gsr,"1641370697,741","6,123565"
E4_Gsr,"1641370697,991","6,115879"
E4_Gsr,"1641370698,241","6,124846"
E4_Gsr,"1641370698,491","6,12997"
E4_Gsr,"1641370698,741","6,094103"
E4_Gsr,"1641370698,991","5,907085"
E4_Gsr,"1641370699,241","5,833376"
E4_Gsr,"1641370699,491","5,7847"
E4_Gsr,"1641370699,741","5,794948"
E4_Gsr,"1641370699,991","5,791105"
E4_Gsr,"1641370700,241","5,820567"
E4_Gsr,"1641370700,491","5,897423"
E4_Gsr,"1641370700,741","5,990932"
E4_Gsr,"1641370700,991","6,104937"
E4_Gsr,"1641370701,241","6,21766"
E4_Gsr,"1641370701,491","6,291955"
E4_Gsr,"1641370701,741","6,317574"
E4_Gsr,"1641370701,991","6,311169"
E4_Gsr,"1641370702,241","6,282988"
E4_Gsr,"1641370702,491","6,270178"
E4_Gsr,"1641370702,741","6,225346"
E4_Gsr,"1641370702,991","6,198446"
E4_Gsr,"1641370703,241","6,165141"
E4_Gsr,"1641370703,491","6,127994"
E4_Gsr,"1641370703,741","6,09597"
E4_Gsr,"1641370703,991","6,062665"
E4_Gsr,"1641370704,241","6,057542"
E4_Gsr,"1641370704,491","6,078037"
E4_Gsr,"1641370704,741","6,104937"
E4_Gsr,"1641370704,991","6,124151"
E4_Gsr,"1641370705,241","6,119027"
E4_Gsr,"1641370705,491","6,08316"
E4_Gsr,"1641370705,741","6,04217"
E4_Gsr,"1641370705,991","6,022956"
E4_Gsr,"1641370706,241","5,990932"
E4_Gsr,"1641370706,491","5,985809"
E4_Gsr,"1641370706,741","5,870523"
E4_Gsr,"1641370706,991","6,061385"
E4_Gsr,"1641370707,241","6,279145"
E4_Gsr,"1641370707,491","6,445668"
E4_Gsr,"1641370707,741","6,580863"
E4_Gsr,"1641370707,991","6,662843"
E4_Gsr,"1641370708,241","6,639786"
E4_Gsr,"1641370708,491","6,623134"
E4_Gsr,"1641370708,741","6,553963"
E4_Gsr,"1641370708,991","6,480948"
E4_Gsr,"1641370709,241","6,441239"
E4_Gsr,"1641370709,491","6,46942"
E4_Gsr,"1641370709,741","6,432273"
E4_Gsr,"1641370709,991","6,493758"
E4_Gsr,"1641370710,241","6,495039"
E4_Gsr,"1641370710,491","6,46942"
E4_Gsr,"1641370710,741","6,388721"
E4_Gsr,"1641370710,991","6,46942"
E4_Gsr,"1641370711,241","6,437397"
E4_Gsr,"1641370711,491","6,461734"
E4_Gsr,"1641370711,741","6,473263"
E4_Gsr,"1641370711,991","6,55012"
E4_Gsr,"1641370712,241","6,756352"
E4_Gsr,"1641370712,491","6,956179"
E4_Gsr,"1641370712,741","7,127692"
E4_Gsr,"1641370712,991","7,213515"
E4_Gsr,"1641370713,241","7,277562"
E4_Gsr,"1641370713,491","7,295496"
E4_Gsr,"1641370713,741","7,280124"
E4_Gsr,"1641370713,991","7,228887"
E4_Gsr,"1641370714,241","7,136658"
E4_Gsr,"1641370714,491","7,011126"
E4_Gsr,"1641370714,741","6,688327"
E4_Gsr,"1641370714,991","6,574323"
E4_Gsr,"1641370715,241","6,528209"
E4_Gsr,"1641370715,491","6,4885"
E4_Gsr,"1641370715,741","6,470567"
E4_Gsr,"1641370715,991","6,517962"
E4_Gsr,"1641370716,241","6,601223"
E4_Gsr,"1641370716,491","6,667832"
E4_Gsr,"1641370716,741","6,743408"
E4_Gsr,"1641370716,991","6,756217"
E4_Gsr,"1641370717,241","6,767746"
E4_Gsr,"1641370717,491","6,753655"
E4_Gsr,"1641370717,741","6,73188"
E4_Gsr,"1641370717,991","6,696013"
E4_Gsr,"1641370718,241","6,674237"
E4_Gsr,"1641370718,491","6,660147"
E4_Gsr,"1641370718,741","6,643494"
E4_Gsr,"1641370718,991","6,621718"
E4_Gsr,"1641370719,241","6,61019"
E4_Gsr,"1641370719,491","6,573042"
E4_Gsr,"1641370719,741","6,551266"
