window_start_sec,window_end_sec,n_samples,values_mean,values_median,values_std,values_min,values_max,values_mode
0.0,10.0,40,30.43,30.43,0.012810252304407625,30.41,30.45,30.43
10.0,20.0,40,30.439999999999998,30.439999999999998,0.010127393670836834,30.43,30.45,30.43
20.0,30.0,40,30.453999999999997,30.45,0.012152872405003564,30.43,30.47,30.45
30.0,40.0,40,30.444,30.45,0.009281909617847207,30.43,30.45,30.45
40.0,50.0,40,30.448,30.45,0.010907536796836821,30.43,30.47,30.45
50.0,60.0,40,30.438,30.439999999999998,0.013435505964153768,30.41,30.45,30.45
60.0,70.0,40,30.436,30.43,0.012969391975151024,30.41,30.45,30.43
70.0,80.0,40,30.43,30.43,0.00905821627315621,30.41,30.45,30.43
80.0,90.0,40,30.433999999999997,30.43,0.012152872405002589,30.41,30.45,30.43
90.0,100.0,40,30.445999999999998,30.45,0.01215287240500558,30.43,30.47,30.45
100.0,110.0,40,30.442,30.45,0.00992277876713673,30.43,30.45,30.45
110.0,120.0,40,30.432,30.43,0.01417835113916906,30.41,30.45,30.43
120.0,130.0,40,30.43,30.43,0.009058216273157066,30.41,30.45,30.43
130.0,140.0,40,30.43,30.43,0.00905821627315718,30.41,30.45,30.43
140.0,150.0,40,30.413999999999998,30.41,0.012152872405003538,30.39,30.43,30.41
150.0,160.0,40,30.416000000000004,30.41,0.009281909617845698,30.41,30.43,30.41
160.0,170.0,40,30.404000000000003,30.4,0.015819494627086546,30.39,30.43,30.39
170.0,180.0,40,30.406,30.41,0.012152872405003698,30.39,30.43,30.41
180.0,190.0,40,30.395999999999997,30.39,0.01296939197515092,30.37,30.41,30.39
190.0,200.0,40,30.395999999999997,30.39,0.009281909617842777,30.39,30.41,30.39
200.0,210.0,40,30.404000000000003,30.41,0.01822930860750525,30.37,30.43,30.41
210.0,220.0,40,30.401999999999997,30.41,0.009922778767137742,30.39,30.41,30.41
220.0,230.0,40,30.395999999999997,30.39,0.009281909617845925,30.39,30.41,30.39
230.0,240.0,40,30.389999999999997,30.39,0.009058216273157066,30.37,30.41,30.39
240.0,250.0,40,30.387999999999998,30.39,0.014178351139170143,30.37,30.41,30.39
250.0,260.0,40,30.380000000000003,30.380000000000003,0.016329931618554228,30.35,30.41,30.37
260.0,270.0,40,30.366000000000003,30.37,0.01215287240500426,30.35,30.39,30.37
270.0,280.0,40,30.357999999999997,30.36,0.013435505964154078,30.33,30.37,30.37
280.0,290.0,40,30.352000000000004,30.35,0.0060764362025019225,30.35,30.37,30.35
290.0,300.0,40,30.348000000000003,30.35,0.01090753679683851,30.33,30.37,30.35
300.0,310.0,40,30.330000000000002,30.33,0.01281025230440847,30.31,30.35,30.33
310.0,320.0,40,30.32,30.32,0.010127393670835295,30.31,30.33,30.31
320.0,330.0,40,30.303999999999995,30.31,0.01581949462708534,30.27,30.33,30.31
330.0,340.0,40,30.282,30.29,0.009922778767137043,30.27,30.29,30.29
340.0,350.0,40,30.264,30.27,0.015819494627086015,30.23,30.29,30.27
350.0,360.0,40,30.25,30.25,0.009058216273157374,30.23,30.27,30.25
360.0,370.0,40,30.232,30.23,0.006076436202501674,30.23,30.25,30.23
370.0,380.0,40,30.234,30.23,0.012152872405005634,30.21,30.25,30.23
380.0,390.0,40,30.208,30.21,0.014178351139170379,30.19,30.23,30.21
390.0,400.0,40,30.21,30.21,0.015689290811054257,30.19,30.23,30.21
400.0,410.0,40,30.190000000000005,30.19,0.009058216273157121,30.17,30.21,30.19
410.0,420.0,40,30.2,30.200000000000003,0.0101273936708363,30.19,30.21,30.19
420.0,430.0,40,30.192,30.19,0.01682488998706726,30.17,30.23,30.19
430.0,440.0,40,30.188,30.19,0.00607643620250222,30.17,30.19,30.19
440.0,450.0,40,30.182,30.19,0.009922778767136155,30.17,30.19,30.19
