window_start_sec,window_end_sec,n_samples,values_mean,values_median,values_std,values_min,values_max,values_mode
0.0,10.0,40,1.455796225,1.459607,0.014559053506301793,1.422456,1.474981,1.466013
10.0,20.0,40,1.461208875,1.4608885,0.0322217546691415,1.413488,1.505727,1.495478
20.0,30.0,40,1.5103071,1.485229,0.0540184547462183,1.45064,1.605653,1.453202
30.0,40.0,40,1.715539225,1.7017355,0.06303611787086925,1.563377,1.877246,1.69533
40.0,50.0,40,1.8683985499999998,1.8614315000000001,0.035623543409142935,1.823639,1.957955,1.828763
50.0,60.0,40,1.838980175,1.822358,0.047373964178589,1.792893,1.956873,1.82492
60.0,70.0,40,1.9279847,1.9344545,0.0234882165647986,1.881289,1.969684,1.935095
70.0,80.0,40,1.92644745,1.930611,0.014241354644134254,1.900505,1.946625,1.908192
80.0,90.0,40,2.0506500500000002,2.0766565,0.07311756295767267,1.892818,2.117011,2.106762
90.0,100.0,40,2.1755572,2.152882,0.09962001295311836,2.029896,2.357858,2.09267
100.0,110.0,40,2.434168025,2.481432,0.22722930423371374,2.163131,2.790177,2.173379
110.0,120.0,40,2.478549525,2.4577315,0.057897332802031076,2.414815,2.594169,2.417377
120.0,130.0,40,2.70389505,2.704594,0.23510186353316448,2.400723,3.097251,2.416096
130.0,140.0,40,2.664687925,2.6533499999999997,0.034680838618041276,2.616839,2.732138,2.647585
140.0,150.0,40,2.6844489,2.690502,0.030748352998877623,2.607871,2.72317,2.694986
150.0,160.0,40,2.705395025,2.66424,0.07842368612550768,2.638618,2.890994,2.66424
160.0,170.0,40,3.2449850249999996,3.202833,0.2398580208058442,2.937114,3.675559,2.937114
170.0,180.0,40,3.1705492,3.1464645,0.07624437810403976,3.068317,3.328381,3.120843
180.0,190.0,40,3.2462942249999998,3.2214090000000004,0.10774739358010958,3.078566,3.558979,3.172086
190.0,200.0,40,3.4405410000000005,3.435353,0.0795214041474985,3.337348,3.599974,3.337348
200.0,210.0,40,3.5049803500000003,3.4808315,0.08182886491112738,3.403966,3.689651,3.497486
210.0,220.0,40,4.021644825,4.033018,0.1973288705705804,3.544887,4.369307,3.790249
220.0,230.0,40,4.168515075,4.1902165,0.2047439434701599,3.823558,4.499602,4.156268
230.0,240.0,40,4.21564655,4.1908575,0.16665091316388408,3.964103,4.481667,3.964103
240.0,250.0,40,4.33385995,4.291424,0.1512398478289722,4.074277,4.644367,4.201106
250.0,260.0,40,4.5887170500000005,4.561095,0.20650374240539357,4.302313,5.010032,4.627712
260.0,270.0,40,4.634481025,4.5212924999999995,0.283001016856331,4.344589,5.222695,4.412488
270.0,280.0,40,4.530132125,4.500154,0.07619774333093837,4.461721,4.694881,4.475813
280.0,290.0,40,4.938334,4.6795085,0.41481601948389263,4.491187,5.755207,4.615453
290.0,300.0,40,4.97496205,4.9145905,0.19635689632361725,4.781996,5.402049,4.789683
300.0,310.0,40,5.204803225,5.0687505,0.27271108609394257,4.950677,5.810295,4.950677
310.0,320.0,40,5.010267525,4.990391000000001,0.06227871002772385,4.90242,5.140704,4.971599
320.0,330.0,40,5.181561225,5.0760085,0.19583544953346357,4.966475,5.53742,4.976724
330.0,340.0,40,5.566492175,5.318352,0.4492459595102115,5.191524,6.485572,5.206897
340.0,350.0,40,5.3063306,5.137289,0.4259987702353625,4.921211,6.233782,4.940428
350.0,360.0,40,5.113352775,5.1003495,0.08571153713638194,4.872954,5.312372,5.047184
360.0,370.0,40,5.109402875,5.027967,0.1811255923435573,4.986972,5.575853,5.001064
370.0,380.0,40,5.271303925,5.240205,0.07864805803734487,5.196648,5.551512,5.2338
380.0,390.0,40,5.308904225,5.2920894999999994,0.0678816873097964,5.220989,5.633503,5.286325
390.0,400.0,40,5.770371875,5.618854000000001,0.2642105386086182,5.531739,6.311929,5.552237
400.0,410.0,40,5.6111993,5.593232,0.043128706656430565,5.566329,5.699563,5.576578
410.0,420.0,40,5.9275029,5.875714500000001,0.19418245091649888,5.577859,6.308085,5.828954
420.0,430.0,40,6.32469785,6.212698,0.4186708250396262,5.813581,7.096523,6.212698
430.0,440.0,40,6.082724499999999,6.087443,0.27215496849405496,5.767461,6.614964,6.133856
440.0,450.0,40,5.752579825,5.7565725,0.09130612203584725,5.269114,5.828954,5.736715
