label_time_sec,window_start_sec,window_end_sec,n_samples,values_mean,values_std,values_min,values_max,values_median,time_sec,stress_label,reaction_label
10.0,-20.0,10.0,41,0.8917537609756098,0.012310352170467704,0.8715361,0.9163774,0.8907538,10.0,No Stress,No Reaction
20.0,-10.0,20.0,81,0.8738928938271604,0.021537935327686032,0.8395067,0.9163774,0.8728173,20.0,No Stress,No Reaction
30.0,0.0,30.0,121,0.8585338082644627,0.028431187509190756,0.8138832,0.9163774,0.8561621,30.0,No Stress,Reaction
40.0,10.0,40.0,121,0.8457114504132233,0.01583606051511931,0.8138832,0.8753797,0.8459126,40.0,Stress,Reaction
50.0,20.0,50.0,121,0.8443349842975207,0.013951265374916172,0.8138832,0.8676926,0.8471938,50.0,No Stress,Reaction
60.0,30.0,60.0,121,0.8505079214876032,0.007573538900993898,0.8215703,0.8676926,0.8510373,60.0,Stress,Reaction
70.0,40.0,70.0,121,0.8480196834710744,0.006199411668340617,0.8343821,0.8625679,0.8471938,70.0,No Stress,Reaction
80.0,50.0,80.0,121,0.8390620347107439,0.011756975548737792,0.7895408,0.8574432,0.8420691,80.0,No Stress,No Reaction
90.0,60.0,90.0,121,0.8250297685950414,0.03970483152595125,0.4525914,0.8791541,0.8279762,90.0,No Stress,No Reaction
100.0,70.0,100.0,121,0.8194375165289257,0.07024325554609656,0.2078175,0.8791541,0.8279762,100.0,Stress,Reaction
110.0,80.0,110.0,121,0.8321523280991735,0.07374217789883347,0.2078175,0.8817165,0.849687,110.0,No Stress,Reaction
120.0,90.0,120.0,121,0.8602858958677685,0.06474190864489092,0.2078175,0.9047776,0.8676236,120.0,No Stress,Reaction
130.0,100.0,130.0,121,0.8757976628099173,0.01398700098529067,0.8394377,0.9047776,0.8765918,130.0,No Stress,Reaction
140.0,110.0,140.0,121,0.8699423619834711,0.020126653935988538,0.8330318,0.9047776,0.8765918,140.0,No Stress,No Reaction
150.0,120.0,150.0,121,0.8478341190082644,0.024325466226046984,0.8112518,0.8919659,0.8445624,150.0,No Stress,No Reaction
160.0,130.0,160.0,121,0.8361341173553718,0.013653952778082732,0.8112518,0.8624988,0.8368753,160.0,Stress,Reaction
170.0,140.0,170.0,121,0.8302152933884298,0.01129765125044977,0.8112518,0.8535306,0.8266259,170.0,No Stress,No Reaction
180.0,150.0,180.0,121,0.8276000057851238,0.013722172633134655,0.8048459,0.8535306,0.8253447,180.0,Stress,Reaction
190.0,160.0,190.0,121,0.8157200049586776,0.011017517113554903,0.7997212,0.8432812,0.812533,190.0,No Stress,No Reaction
200.0,170.0,200.0,121,0.804115294214876,0.009427507856765905,0.7856282,0.8240635,0.8048459,200.0,No Stress,No Reaction
210.0,180.0,210.0,121,0.7941729347107438,0.009701463281319225,0.7753788,0.8112518,0.7945965,210.0,Stress,Reaction
220.0,190.0,220.0,121,0.7833093999999999,0.009660380896916012,0.7638482,0.8035647,0.7830659,220.0,No Stress,No Reaction
230.0,200.0,230.0,121,0.7720646909090908,0.010314163417731304,0.75488,0.7894717,0.7728165,230.0,Stress,Reaction
240.0,210.0,240.0,121,0.7613493983471074,0.00942318019132416,0.7459118,0.7792224,0.7600047,240.0,No Stress,No Reaction
250.0,220.0,250.0,121,0.7509305752066116,0.00833845520239691,0.7356623,0.7664106,0.7510365,250.0,No Stress,No Reaction
260.0,230.0,260.0,121,0.741464694214876,0.009247690016424802,0.7202882,0.7600047,0.740787,260.0,No Stress,Reaction
270.0,240.0,270.0,121,0.739421161983471,0.015241637633061047,0.719007,0.7817847,0.7369435,270.0,No Stress,No Reaction
280.0,250.0,280.0,121,0.7487070446280992,0.02152732779537036,0.719007,0.7830659,0.7395059,280.0,No Stress,Reaction
290.0,260.0,290.0,121,0.7568599900826447,0.017814038390234096,0.719007,0.7830659,0.7600047,290.0,No Stress,No Reaction
300.0,270.0,300.0,121,0.7610846975206611,0.008978918909566853,0.7471929,0.7830659,0.7587235,300.0,Stress,Reaction
310.0,280.0,310.0,121,0.7594858677685951,0.006460258270910621,0.7471929,0.7728165,0.7587235,310.0,No Stress,No Reaction
320.0,290.0,320.0,121,0.7624717388429754,0.00663488399953071,0.7471929,0.7753788,0.762567,320.0,No Stress,No Reaction
330.0,300.0,330.0,121,0.76281056446281,0.005448919165789669,0.7497553,0.7753788,0.762567,330.0,No Stress,No Reaction
340.0,310.0,340.0,121,0.7593482181818181,0.006061626931250937,0.7459118,0.7753788,0.7587235,340.0,Stress,Reaction
350.0,320.0,350.0,121,0.7530799933884297,0.00599232913612248,0.740787,0.7638482,0.7535988,350.0,Stress,Reaction
360.0,330.0,360.0,121,0.7477541057851238,0.006551337061588996,0.7382247,0.7638482,0.7459118,360.0,No Stress,No Reaction
370.0,340.0,370.0,121,0.7453082223140496,0.006352439216021514,0.7369435,0.7715353,0.7433494,370.0,No Stress,No Reaction
380.0,350.0,380.0,121,0.7590094000000001,0.021745744777683897,0.7369435,0.8022835,0.7446306,380.0,No Stress,No Reaction
390.0,360.0,390.0,121,0.7761941074380164,0.022311118858438287,0.7369435,0.8330318,0.7856282,390.0,No Stress,No Reaction
400.0,370.0,400.0,121,0.8002611685950413,0.018906764696099445,0.7715353,0.86378,0.7945965,400.0,No Stress,Reaction
410.0,380.0,410.0,121,0.8212788181818181,0.02713892369464015,0.7856282,0.8714671,0.8176576,410.0,No Stress,No Reaction
420.0,390.0,420.0,121,0.8361764743801653,0.019762961323852468,0.7907529,0.8945283,0.8381565,420.0,No Stress,No Reaction
430.0,400.0,430.0,121,0.8550764851239668,0.01960794993395393,0.8227823,0.8983718,0.8522494,430.0,No Stress,No Reaction
