label_time_sec,window_start_sec,window_end_sec,n_samples,values_mean,values_std,values_min,values_max,values_median,time_sec,stress_label,reaction_label
10.0,-20.0,10.0,41,0.09583253707317073,0.002824519757405005,0.09223921,0.1101746,0.09608251,10.0,No Stress,No Reaction
20.0,-10.0,20.0,81,0.09546568172839508,0.0023976689850904107,0.09223921,0.1101746,0.0948014,20.0,No Stress,Reaction
30.0,0.0,30.0,121,0.09546842636363635,0.0021696853453876687,0.09223921,0.1101746,0.0948014,30.0,No Stress,No Reaction
40.0,10.0,40.0,121,0.09532020008264463,0.0016668957250157651,0.09223921,0.0986447,0.0948014,40.0,No Stress,Reaction
50.0,20.0,50.0,121,0.09568017809917355,0.0016122965724819983,0.09223921,0.0986447,0.09608251,50.0,No Stress,No Reaction
60.0,30.0,60.0,121,0.09594486785123965,0.001618803225444244,0.09223921,0.0986447,0.09608251,60.0,No Stress,No Reaction
70.0,40.0,70.0,121,0.09631543289256198,0.0016866470707785138,0.09223921,0.09992581,0.09608251,70.0,No Stress,No Reaction
80.0,50.0,80.0,121,0.09677069991735537,0.0017969023088334093,0.09223921,0.09992581,0.09736361,80.0,No Stress,No Reaction
90.0,60.0,90.0,121,0.09739536925619835,0.001859896628394157,0.09223921,0.1012069,0.09736361,90.0,No Stress,No Reaction
100.0,70.0,100.0,121,0.09786122438016528,0.0017375465632719499,0.0948014,0.1037691,0.09736361,100.0,No Stress,No Reaction
110.0,80.0,110.0,121,0.09807297702479338,0.0017499270297151681,0.0948014,0.1037691,0.09736361,110.0,No Stress,No Reaction
120.0,90.0,120.0,121,0.09808356495867769,0.0017179196429330493,0.0948014,0.1037691,0.09736361,120.0,No Stress,No Reaction
130.0,100.0,130.0,121,0.09811532760330578,0.0017240935055298048,0.0948014,0.1012069,0.0986447,130.0,No Stress,No Reaction
140.0,110.0,140.0,121,0.09813650280991736,0.0017066315307510624,0.0948014,0.1012069,0.0986447,140.0,No Stress,No Reaction
