ACC,time,x,y,z
E4_Acc,"1646472407,8302",-28,-1,56.0
E4_Acc,"1646472407,86145",-29,0,57.0
E4_Acc,"1646472407,8927",-29,0,57.0
E4_Acc,"1646472407,92395",-30,1,57.0
E4_Acc,"1646472407,9552",-29,0,57.0
E4_Acc,"1646472407,98645",-28,0,57.0
E4_Acc,"1646472408,01771",-27,0,58.0
E4_Acc,"1646472408,04896",-26,-1,58.0
E4_Acc,"1646472408,08021",-27,-1,57.0
E4_Acc,"1646472408,11146",-27,-1,56.0
E4_Acc,"1646472408,14271",-28,-1,55.0
E4_Acc,"1646472408,17396",-31,0,57.0
E4_Acc,"1646472408,20521",-31,0,57.0
E4_Acc,"1646472408,23647",-30,0,57.0
E4_Acc,"1646472408,26772",-31,1,56.0
E4_Acc,"1646472408,29897",-30,0,56.0
E4_Acc,"1646472408,33022",-24,-1,57.0
E4_Acc,"1646472408,36147",-21,0,60.0
E4_Acc,"1646472408,39272",-21,-1,59.0
E4_Acc,"1646472408,42397",-24,0,58.0
E4_Acc,"1646472408,45523",-26,0,58.0
E4_Acc,"1646472408,48648",-25,1,59.0
E4_Acc,"1646472408,51773",-24,2,60.0
E4_Acc,"1646472408,54898",-23,3,61.0
E4_Acc,"1646472408,58023",-20,2,60.0
E4_Acc,"1646472408,61148",-19,1,62.0
E4_Acc,"1646472408,64273",-18,1,61.0
E4_Acc,"1646472408,67399",-22,0,59.0
E4_Acc,"1646472408,70524",-22,2,59.0
E4_Acc,"1646472408,73649",-21,1,58.0
E4_Acc,"1646472408,76774",-17,0,57.0
E4_Acc,"1646472408,79899",-18,-2,54.0
E4_Acc,"1646472408,83024",-21,-2,53.0
E4_Acc,"1646472408,86149",-20,-3,56.0
E4_Acc,"1646472408,89275",-20,4,73.0
E4_Acc,"1646472408,924",-14,3,75.0
E4_Acc,"1646472408,95525",-7,1,54.0
E4_Acc,"1646472408,9865",-10,3,59.0
E4_Acc,"1646472409,01775",-29,11,67.0
E4_Acc,"1646472409,049",-26,6,54.0
E4_Acc,"1646472409,08025",-18,3,61.0
E4_Acc,"1646472409,11151",-11,0,59.0
E4_Acc,"1646472409,14276",-9,1,61.0
E4_Acc,"1646472409,17401",-7,3,64.0
E4_Acc,"1646472409,20526",-8,4,64.0
E4_Acc,"1646472409,23651",-15,5,61.0
E4_Acc,"1646472409,26776",-20,4,58.0
E4_Acc,"1646472409,29901",-16,3,60.0
E4_Acc,"1646472409,33027",-11,3,63.0
E4_Acc,"1646472409,36152",-16,2,61.0
E4_Acc,"1646472409,39277",-14,1,61.0
E4_Acc,"1646472409,42402",-13,1,61.0
E4_Acc,"1646472409,45527",-21,5,59.0
E4_Acc,"1646472409,48652",-16,6,61.0
E4_Acc,"1646472409,51777",-12,6,62.0
E4_Acc,"1646472409,54903",-10,3,62.0
E4_Acc,"1646472409,58028",-11,3,62.0
E4_Acc,"1646472409,61153",-14,2,61.0
E4_Acc,"1646472409,64278",-16,3,61.0
E4_Acc,"1646472409,67403",-16,3,61.0
E4_Acc,"1646472409,70528",-16,4,61.0
E4_Acc,"1646472409,73653",-16,4,60.0
E4_Acc,"1646472409,76779",-17,3,60.0
E4_Acc,"1646472409,79904",-15,2,61.0
