EDA,time,values
E4_Gsr,"1646472406,319","0,7406979"
E4_Gsr,"1646472406,569","0,7432599"
E4_Gsr,"1646472406,819","0,7394168"
E4_Gsr,"1646472407,069","0,7445409"
E4_Gsr,"1646472407,319","0,7406979"
E4_Gsr,"1646472407,569","0,7432599"
E4_Gsr,"1646472407,819","0,7419789"
E4_Gsr,"1646472408,069","0,7432599"
E4_Gsr,"1646472408,319","0,7419789"
E4_Gsr,"1646472408,569","0,7342927"
E4_Gsr,"1646472408,819","0,6958621"
E4_Gsr,"1646472409,069","0,6984242"
E4_Gsr,"1646472409,319","0,6958621"
E4_Gsr,"1646472409,569","0,6971431"
E4_Gsr,"1646472409,819","0,7035483"
E4_Gsr,"1646472410,069","0,7061103"
E4_Gsr,"1646472410,319","0,7150774"
E4_Gsr,"1646472410,569","0,7150774"
E4_Gsr,"1646472410,819","0,7202015"
E4_Gsr,"1646472411,069","0,7227635"
E4_Gsr,"1646472411,319","0,7253256"
E4_Gsr,"1646472411,569","0,7214825"
E4_Gsr,"1646472411,819","0,7253256"
E4_Gsr,"1646472412,069","0,7189205"
E4_Gsr,"1646472412,319","0,7214825"
E4_Gsr,"1646472412,569","0,7150774"
E4_Gsr,"1646472412,819","0,7202015"
E4_Gsr,"1646472413,069","0,7163584"
E4_Gsr,"1646472413,319","0,7214825"
E4_Gsr,"1646472413,569","0,7189205"
E4_Gsr,"1646472413,819","0,7253256"
E4_Gsr,"1646472414,069","0,7202015"
E4_Gsr,"1646472414,319","0,7214825"
E4_Gsr,"1646472414,569","0,7176394"
E4_Gsr,"1646472414,819","0,7240446"
E4_Gsr,"1646472415,069","0,7202015"
E4_Gsr,"1646472415,319","0,7227635"
E4_Gsr,"1646472415,569","0,7202015"
E4_Gsr,"1646472415,819","0,7227635"
E4_Gsr,"1646472416,069","0,7240446"
E4_Gsr,"1646472416,319","0,7214825"
E4_Gsr,"1646472416,569","0,7189205"
E4_Gsr,"1646472416,819","0,7176394"
E4_Gsr,"1646472417,069","0,7176394"
E4_Gsr,"1646472417,319","0,7227635"
E4_Gsr,"1646472417,569","0,7202015"
E4_Gsr,"1646472417,819","0,7214825"
E4_Gsr,"1646472418,069","0,7202015"
E4_Gsr,"1646472418,319","0,7189205"
E4_Gsr,"1646472418,569","0,7163584"
E4_Gsr,"1646472418,819","0,7202015"
E4_Gsr,"1646472419,069","0,7189205"
E4_Gsr,"1646472419,319","0,7227635"
E4_Gsr,"1646472419,569","0,7189205"
E4_Gsr,"1646472419,819","0,7240446"
E4_Gsr,"1646472420,069","0,7189205"
E4_Gsr,"1646472420,319","0,7202015"
E4_Gsr,"1646472420,569","0,7176394"
E4_Gsr,"1646472420,819","0,7227635"
E4_Gsr,"1646472421,069","0,7150774"
E4_Gsr,"1646472421,319","0,7227635"
E4_Gsr,"1646472421,569","0,7163584"
E4_Gsr,"1646472421,819","0,7189205"
E4_Gsr,"1646472422,069","0,7163584"
E4_Gsr,"1646472422,319","0,7150774"
E4_Gsr,"1646472422,569","0,7150774"
E4_Gsr,"1646472422,819","0,7125154"
E4_Gsr,"1646472423,069","0,7086723"
E4_Gsr,"1646472423,319","0,7112343"
E4_Gsr,"1646472423,569","0,7086723"
E4_Gsr,"1646472423,819","0,7137964"
E4_Gsr,"1646472424,069","0,7086723"
E4_Gsr,"1646472424,319","0,7125154"
E4_Gsr,"1646472424,569","0,7073913"
E4_Gsr,"1646472424,819","0,7112343"
E4_Gsr,"1646472425,069","0,7073913"
E4_Gsr,"1646472425,319","0,7137964"
E4_Gsr,"1646472425,569","0,7112343"
E4_Gsr,"1646472425,819","0,7163584"
E4_Gsr,"1646472426,069","0,7112343"
E4_Gsr,"1646472426,319","0,7099533"
E4_Gsr,"1646472426,569","0,7112343"
E4_Gsr,"1646472426,819","0,7112343"
E4_Gsr,"1646472427,069","0,7086723"
E4_Gsr,"1646472427,319","0,7099533"
E4_Gsr,"1646472427,569","0,7099533"
E4_Gsr,"1646472427,819","0,7099533"
E4_Gsr,"1646472428,069","0,7099533"
E4_Gsr,"1646472428,319","0,7112343"
E4_Gsr,"1646472428,569","0,7112343"
E4_Gsr,"1646472428,819","0,7112343"
E4_Gsr,"1646472429,069","0,7086723"
E4_Gsr,"1646472429,319","0,7086723"
E4_Gsr,"1646472429,569","0,7086723"
E4_Gsr,"1646472429,819","0,7125154"
E4_Gsr,"1646472430,069","0,7048293"
E4_Gsr,"1646472430,319","0,7073913"
E4_Gsr,"1646472430,569","0,7035483"
E4_Gsr,"1646472430,819","0,7035483"
E4_Gsr,"1646472431,069","0,7022672"
E4_Gsr,"1646472431,319","0,7061103"
E4_Gsr,"1646472431,569","0,7061103"
E4_Gsr,"1646472431,819","0,7112343"
E4_Gsr,"1646472432,069","0,7061103"
E4_Gsr,"1646472432,319","0,7112343"
E4_Gsr,"1646472432,569","0,7061103"
E4_Gsr,"1646472432,819","0,7099533"
E4_Gsr,"1646472433,069","0,7073913"
E4_Gsr,"1646472433,319","0,7073913"
E4_Gsr,"1646472433,569","0,7086723"
E4_Gsr,"1646472433,819","0,7125154"
E4_Gsr,"1646472434,069","0,7099533"
E4_Gsr,"1646472434,319","0,7137964"
E4_Gsr,"1646472434,569","0,7099533"
E4_Gsr,"1646472434,819","0,7137964"
E4_Gsr,"1646472435,069","0,7150774"
E4_Gsr,"1646472435,319","0,7125154"
