ACC,time,x,y,z
E4_Acc,"1641369969,44444",-40,-16,49.0
E4_Acc,"1641369969,47569",-40,-16,49.0
E4_Acc,"1641369969,50695",-40,-16,48.0
E4_Acc,"1641369969,5382",-40,-16,48.0
E4_Acc,"1641369969,56945",-40,-16,48.0
E4_Acc,"1641369969,6007",-40,-16,47.0
E4_Acc,"1641369969,63195",-40,-17,48.0
E4_Acc,"1641369969,6632",-39,-16,49.0
E4_Acc,"1641369969,69445",-39,-16,49.0
E4_Acc,"1641369969,72571",-40,-16,48.0
E4_Acc,"1641369969,75696",-39,-17,49.0
E4_Acc,"1641369969,78821",-39,-17,49.0
E4_Acc,"1641369969,81946",-40,-17,48.0
E4_Acc,"1641369969,85071",-40,-17,48.0
E4_Acc,"1641369969,88196",-40,-16,48.0
E4_Acc,"1641369969,91321",-40,-16,48.0
E4_Acc,"1641369969,94447",-40,-17,48.0
E4_Acc,"1641369969,97572",-40,-17,48.0
E4_Acc,"1641369970,00697",-40,-16,48.0
E4_Acc,"1641369970,03822",-39,-17,48.0
E4_Acc,"1641369970,06947",-39,-17,48.0
E4_Acc,"1641369970,10072",-40,-17,48.0
E4_Acc,"1641369970,13198",-40,-17,48.0
E4_Acc,"1641369970,16323",-40,-17,48.0
E4_Acc,"1641369970,19448",-40,-16,48.0
E4_Acc,"1641369970,22573",-39,-16,48.0
E4_Acc,"1641369970,25698",-40,-17,48.0
E4_Acc,"1641369970,28823",-40,-17,48.0
E4_Acc,"1641369970,31948",-40,-17,48.0
E4_Acc,"1641369970,35074",-40,-17,48.0
E4_Acc,"1641369970,38199",-40,-16,48.0
E4_Acc,"1641369970,41324",-40,-16,48.0
E4_Acc,"1641369970,44449",-39,-17,48.0
E4_Acc,"1641369970,47574",-39,-17,48.0
E4_Acc,"1641369970,50699",-39,-18,48.0
E4_Acc,"1641369970,53824",-39,-18,48.0
E4_Acc,"1641369970,5695",-40,-17,48.0
E4_Acc,"1641369970,60075",-39,-16,49.0
E4_Acc,"1641369970,632",-39,-16,48.0
E4_Acc,"1641369970,66325",-40,-17,48.0
E4_Acc,"1641369970,6945",-39,-17,48.0
E4_Acc,"1641369970,72575",-39,-17,48.0
E4_Acc,"1641369970,757",-39,-17,48.0
E4_Acc,"1641369970,78826",-39,-17,48.0
E4_Acc,"1641369970,81951",-39,-16,48.0
E4_Acc,"1641369970,85076",-39,-16,49.0
E4_Acc,"1641369970,88201",-39,-17,49.0
E4_Acc,"1641369970,91326",-39,-17,48.0
E4_Acc,"1641369970,94451",-39,-17,48.0
E4_Acc,"1641369970,97576",-39,-17,48.0
E4_Acc,"1641369971,00702",-39,-17,48.0
E4_Acc,"1641369971,03827",-40,-17,48.0
E4_Acc,"1641369971,06952",-39,-17,48.0
E4_Acc,"1641369971,10077",-39,-17,48.0
E4_Acc,"1641369971,13202",-40,-17,48.0
E4_Acc,"1641369971,16327",-39,-17,49.0
E4_Acc,"1641369971,19452",-39,-17,48.0
E4_Acc,"1641369971,22578",-39,-17,49.0
E4_Acc,"1641369971,25703",-39,-16,48.0
E4_Acc,"1641369971,28828",-39,-17,48.0
E4_Acc,"1641369971,31953",-40,-18,48.0
E4_Acc,"1641369971,35078",-40,-18,48.0
