EDA,time,values
E4_Gsr,"1649407587,822","1,463451"
E4_Gsr,"1649407588,072","1,467294"
E4_Gsr,"1649407588,322","1,466013"
E4_Gsr,"1649407588,572","1,466013"
E4_Gsr,"1649407588,822","1,469856"
E4_Gsr,"1649407589,072","1,472419"
E4_Gsr,"1649407589,322","1,4737"
E4_Gsr,"1649407589,572","1,469856"
E4_Gsr,"1649407589,822","1,474981"
E4_Gsr,"1649407590,072","1,469856"
E4_Gsr,"1649407590,322","1,471137"
E4_Gsr,"1649407590,572","1,467294"
E4_Gsr,"1649407590,822","1,469856"
E4_Gsr,"1649407591,072","1,46217"
E4_Gsr,"1649407591,322","1,467294"
E4_Gsr,"1649407591,572","1,466013"
E4_Gsr,"1649407591,822","1,464732"
E4_Gsr,"1649407592,072","1,471137"
E4_Gsr,"1649407592,322","1,466013"
E4_Gsr,"1649407592,572","1,459607"
E4_Gsr,"1649407592,822","1,458326"
E4_Gsr,"1649407593,072","1,459607"
E4_Gsr,"1649407593,322","1,455764"
E4_Gsr,"1649407593,572","1,453202"
E4_Gsr,"1649407593,822","1,454483"
E4_Gsr,"1649407594,072","1,451921"
E4_Gsr,"1649407594,322","1,451921"
E4_Gsr,"1649407594,572","1,448078"
E4_Gsr,"1649407594,822","1,445515"
E4_Gsr,"1649407595,072","1,446797"
E4_Gsr,"1649407595,322","1,440391"
E4_Gsr,"1649407595,572","1,440391"
E4_Gsr,"1649407595,822","1,437829"
E4_Gsr,"1649407596,072","1,437829"
E4_Gsr,"1649407596,322","1,43911"
E4_Gsr,"1649407596,572","1,433986"
E4_Gsr,"1649407596,822","1,435267"
E4_Gsr,"1649407597,072","1,431423"
E4_Gsr,"1649407597,322","1,428861"
E4_Gsr,"1649407597,572","1,422456"
E4_Gsr,"1649407597,822","1,425018"
E4_Gsr,"1649407598,072","1,425018"
E4_Gsr,"1649407598,322","1,41605"
E4_Gsr,"1649407598,572","1,418612"
E4_Gsr,"1649407598,822","1,413488"
E4_Gsr,"1649407599,072","1,414769"
E4_Gsr,"1649407599,322","1,417331"
E4_Gsr,"1649407599,572","1,414769"
E4_Gsr,"1649407599,822","1,418612"
E4_Gsr,"1649407600,072","1,419893"
E4_Gsr,"1649407600,322","1,432704"
E4_Gsr,"1649407600,572","1,428861"
E4_Gsr,"1649407600,822","1,448078"
E4_Gsr,"1649407601,072","1,451921"
E4_Gsr,"1649407601,322","1,449359"
E4_Gsr,"1649407601,572","1,451921"
E4_Gsr,"1649407601,822","1,453202"
E4_Gsr,"1649407602,072","1,454483"
E4_Gsr,"1649407602,322","1,453202"
E4_Gsr,"1649407602,572","1,459607"
E4_Gsr,"1649407602,822","1,463451"
