window_start_sec,window_end_sec,n_samples,values_mean,values_median,values_std,values_min,values_max,values_mode
0.0,10.0,40,33.012,33.01,0.014178351139172039,32.99,33.03,33.01
10.0,20.0,40,33.046,33.05,0.012152872405001035,33.03,33.07,33.05
20.0,30.0,40,33.074,33.07,0.012152872405006527,33.05,33.09,33.07
30.0,40.0,40,33.108000000000004,33.11,0.014178351139175573,33.09,33.13,33.11
40.0,50.0,40,33.134,33.13,0.008101914936666389,33.13,33.15,33.13
50.0,60.0,40,33.154,33.15,0.01515729493490315,33.13,33.17,33.15
60.0,70.0,40,33.172000000000004,33.17,0.014178351139171826,33.15,33.19,33.17
70.0,80.0,40,33.188,33.19,0.016824889987064776,33.17,33.21,33.17
80.0,90.0,40,33.212,33.21,0.010907536796836313,33.19,33.23,33.21
90.0,100.0,24,33.22,33.22,0.010215078369102704,33.21,33.23,33.21
