EDA,time,values
E4_Gsr,"1647602094,786","5,385618"
E4_Gsr,"1647602095,036","5,365118"
E4_Gsr,"1647602095,286","5,340774"
E4_Gsr,"1647602095,536","5,329243"
E4_Gsr,"1647602095,786","5,310024"
E4_Gsr,"1647602096,036","5,30618"
E4_Gsr,"1647602096,286","5,292086"
E4_Gsr,"1647602096,536","5,307461"
E4_Gsr,"1647602096,786","5,36768"
E4_Gsr,"1647602097,036","5,522712"
E4_Gsr,"1647602097,286","5,732838"
E4_Gsr,"1647602097,536","5,892994"
E4_Gsr,"1647602097,786","5,977557"
E4_Gsr,"1647602098,036","6,005188"
E4_Gsr,"1647602098,286","5,989813"
E4_Gsr,"1647602098,536","5,920625"
E4_Gsr,"1647602098,786","5,834781"
E4_Gsr,"1647602099,036","5,74125"
E4_Gsr,"1647602099,286","5,666937"
E4_Gsr,"1647602099,536","5,605437"
E4_Gsr,"1647602099,786","5,595187"
E4_Gsr,"1647602100,036","5,6285"
E4_Gsr,"1647602100,286","5,695125"
E4_Gsr,"1647602100,536","5,759187"
E4_Gsr,"1647602100,786","5,788656"
E4_Gsr,"1647602101,036","5,798906"
E4_Gsr,"1647602101,286","5,772"
E4_Gsr,"1647602101,536","5,736125"
E4_Gsr,"1647602101,786","5,688718"
E4_Gsr,"1647602102,036","5,656687"
E4_Gsr,"1647602102,286","5,623374"
E4_Gsr,"1647602102,536","5,607999"
E4_Gsr,"1647602102,786","5,610562"
E4_Gsr,"1647602103,036","5,666937"
E4_Gsr,"1647602103,286","5,811718"
E4_Gsr,"1647602103,536","6,007751"
E4_Gsr,"1647602103,786","6,207626"
E4_Gsr,"1647602104,036","6,307564"
E4_Gsr,"1647602104,286","6,353689"
E4_Gsr,"1647602104,536","6,346002"
E4_Gsr,"1647602104,786","6,317814"
E4_Gsr,"1647602105,036","6,269126"
E4_Gsr,"1647602105,286","6,214032"
E4_Gsr,"1647602105,536","6,14997"
E4_Gsr,"1647602105,786","6,083344"
E4_Gsr,"1647602106,036","6,041063"
E4_Gsr,"1647602106,286","5,991094"
E4_Gsr,"1647602106,536","5,955219"
E4_Gsr,"1647602106,786","5,919344"
E4_Gsr,"1647602107,036","5,898844"
E4_Gsr,"1647602107,286","5,911656"
E4_Gsr,"1647602107,536","5,970594"
E4_Gsr,"1647602107,786","6,073094"
E4_Gsr,"1647602108,036","6,16022"
E4_Gsr,"1647602108,286","6,226845"
E4_Gsr,"1647602108,536","6,248626"
E4_Gsr,"1647602108,786","6,228126"
E4_Gsr,"1647602109,036","6,185845"
E4_Gsr,"1647602109,286","6,129469"
E4_Gsr,"1647602109,536","6,073094"
E4_Gsr,"1647602109,786","6,019282"
E4_Gsr,"1647602110,036","5,980844"
E4_Gsr,"1647602110,286","5,94625"
E4_Gsr,"1647602110,536","5,921906"
E4_Gsr,"1647602110,786","5,892437"
E4_Gsr,"1647602111,036","5,879625"
E4_Gsr,"1647602111,286","5,860406"
E4_Gsr,"1647602111,536","5,848875"
E4_Gsr,"1647602111,786","5,834781"
E4_Gsr,"1647602112,036","5,830937"
E4_Gsr,"1647602112,286","5,866813"
E4_Gsr,"1647602112,536","5,955219"
E4_Gsr,"1647602112,786","6,087188"
E4_Gsr,"1647602113,036","6,212751"
E4_Gsr,"1647602113,286","6,292189"
E4_Gsr,"1647602113,536","6,31397"
E4_Gsr,"1647602113,786","6,308845"
E4_Gsr,"1647602114,036","6,288345"
E4_Gsr,"1647602114,286","6,298595"
E4_Gsr,"1647602114,536","6,362658"
E4_Gsr,"1647602114,786","6,419033"
E4_Gsr,"1647602115,036","6,485072"
E4_Gsr,"1647602115,286","6,490197"
E4_Gsr,"1647602115,536","6,470978"
E4_Gsr,"1647602115,786","6,433822"
E4_Gsr,"1647602116,036","6,372322"
E4_Gsr,"1647602116,286","6,300571"
E4_Gsr,"1647602116,536","6,221134"
E4_Gsr,"1647602116,786","6,177571"
E4_Gsr,"1647602117,036","6,180134"
E4_Gsr,"1647602117,286","6,245478"
E4_Gsr,"1647602117,536","6,332603"
E4_Gsr,"1647602117,786","6,406916"
E4_Gsr,"1647602118,036","6,426135"
E4_Gsr,"1647602118,286","6,424853"
E4_Gsr,"1647602118,536","6,404353"
E4_Gsr,"1647602118,786","6,364634"
E4_Gsr,"1647602119,036","6,331322"
E4_Gsr,"1647602119,286","6,273665"
E4_Gsr,"1647602119,536","6,230103"
E4_Gsr,"1647602119,786","6,189103"
E4_Gsr,"1647602120,036","6,160915"
E4_Gsr,"1647602120,286","6,146821"
E4_Gsr,"1647602120,536","6,134008"
E4_Gsr,"1647602120,786","6,144258"
E4_Gsr,"1647602121,036","6,163477"
E4_Gsr,"1647602121,286","6,255728"
E4_Gsr,"1647602121,536","6,387697"
E4_Gsr,"1647602121,786","6,52351"
E4_Gsr,"1647602122,036","6,597822"
E4_Gsr,"1647602122,286","6,634979"
E4_Gsr,"1647602122,536","6,614479"
E4_Gsr,"1647602122,786","6,609354"
E4_Gsr,"1647602123,036","6,683666"
E4_Gsr,"1647602123,286","6,775917"
E4_Gsr,"1647602123,536","6,859198"
E4_Gsr,"1647602123,786","6,887386"
E4_Gsr,"1647602124,036","6,851511"
E4_Gsr,"1647602124,286","6,806667"
E4_Gsr,"1647602124,536","6,729792"
E4_Gsr,"1647602124,786","6,627291"
E4_Gsr,"1647602125,036","6,50301"
E4_Gsr,"1647602125,286","6,409478"
E4_Gsr,"1647602125,536","6,326197"
E4_Gsr,"1647602125,786","6,26854"
E4_Gsr,"1647602126,036","6,216009"
E4_Gsr,"1647602126,286","6,173728"
E4_Gsr,"1647602126,536","6,144258"
E4_Gsr,"1647602126,786","6,131446"
E4_Gsr,"1647602127,036","6,114789"
E4_Gsr,"1647602127,286","6,095571"
E4_Gsr,"1647602127,536","6,09429"
E4_Gsr,"1647602127,786","6,085321"
E4_Gsr,"1647602128,036","6,085321"
E4_Gsr,"1647602128,286","6,066102"
E4_Gsr,"1647602128,536","6,054571"
E4_Gsr,"1647602128,786","6,043039"
E4_Gsr,"1647602129,036","6,037914"
E4_Gsr,"1647602129,286","6,031508"
E4_Gsr,"1647602129,536","6,030227"
E4_Gsr,"1647602129,786","6,032789"
E4_Gsr,"1647602130,036","6,023821"
E4_Gsr,"1647602130,286","6,045602"
E4_Gsr,"1647602130,536","6,044321"
E4_Gsr,"1647602130,786","6,054571"
