ACC,time,x,y,z
E4_Acc,"1647602096,05902",-51,25,31.0
E4_Acc,"1647602096,09027",-51,25,31.0
E4_Acc,"1647602096,12152",-51,25,31.0
E4_Acc,"1647602096,15277",-51,25,31.0
E4_Acc,"1647602096,18402",-51,25,31.0
E4_Acc,"1647602096,21528",-51,25,31.0
E4_Acc,"1647602096,24653",-51,25,31.0
E4_Acc,"1647602096,27778",-51,25,31.0
E4_Acc,"1647602096,30903",-51,25,31.0
E4_Acc,"1647602096,34028",-51,25,31.0
E4_Acc,"1647602096,37153",-51,25,31.0
E4_Acc,"1647602096,40278",-51,25,31.0
E4_Acc,"1647602096,43404",-50,26,30.0
E4_Acc,"1647602096,46529",-51,25,31.0
E4_Acc,"1647602096,49654",-51,25,31.0
E4_Acc,"1647602096,52779",-51,25,31.0
E4_Acc,"1647602096,55904",-51,25,31.0
E4_Acc,"1647602096,59029",-51,25,31.0
E4_Acc,"1647602096,62154",-51,25,31.0
E4_Acc,"1647602096,6528",-50,25,31.0
E4_Acc,"1647602096,68405",-51,26,31.0
E4_Acc,"1647602096,7153",-51,25,31.0
E4_Acc,"1647602096,74655",-51,25,31.0
E4_Acc,"1647602096,7778",-51,25,31.0
E4_Acc,"1647602096,80905",-51,25,31.0
E4_Acc,"1647602096,8403",-51,25,31.0
E4_Acc,"1647602096,87156",-51,25,31.0
E4_Acc,"1647602096,90281",-51,25,31.0
E4_Acc,"1647602096,93406",-51,25,31.0
E4_Acc,"1647602096,96531",-51,25,31.0
E4_Acc,"1647602096,99656",-51,26,31.0
E4_Acc,"1647602097,02781",-51,25,31.0
E4_Acc,"1647602097,05906",-51,25,31.0
E4_Acc,"1647602097,09032",-51,26,31.0
E4_Acc,"1647602097,12157",-51,25,31.0
E4_Acc,"1647602097,15282",-51,25,31.0
E4_Acc,"1647602097,18407",-51,25,31.0
E4_Acc,"1647602097,21532",-51,25,30.0
E4_Acc,"1647602097,24657",-51,25,31.0
E4_Acc,"1647602097,27782",-51,25,31.0
E4_Acc,"1647602097,30908",-51,25,31.0
E4_Acc,"1647602097,34033",-51,25,31.0
E4_Acc,"1647602097,37158",-51,25,31.0
E4_Acc,"1647602097,40283",-51,25,30.0
E4_Acc,"1647602097,43408",-51,25,30.0
E4_Acc,"1647602097,46533",-51,25,31.0
E4_Acc,"1647602097,49658",-51,25,31.0
E4_Acc,"1647602097,52784",-52,25,30.0
E4_Acc,"1647602097,55909",-51,25,31.0
E4_Acc,"1647602097,59034",-51,25,31.0
E4_Acc,"1647602097,62159",-51,25,30.0
E4_Acc,"1647602097,65284",-51,25,31.0
E4_Acc,"1647602097,68409",-51,25,31.0
E4_Acc,"1647602097,71534",-51,25,31.0
E4_Acc,"1647602097,7466",-51,25,30.0
E4_Acc,"1647602097,77785",-51,25,31.0
E4_Acc,"1647602097,8091",-51,25,31.0
E4_Acc,"1647602097,84035",-51,25,31.0
E4_Acc,"1647602097,8716",-51,25,31.0
E4_Acc,"1647602097,90285",-51,25,31.0
E4_Acc,"1647602097,9341",-52,25,31.0
E4_Acc,"1647602097,96536",-51,25,30.0
E4_Acc,"1647602097,99661",-51,25,31.0
E4_Acc,"1647602098,02786",-51,25,31.0
E4_Acc,"1647602098,05911",-51,25,31.0
E4_Acc,"1647602098,09036",-51,25,30.0
E4_Acc,"1647602098,12161",-52,25,31.0
E4_Acc,"1647602098,15287",-52,25,31.0
E4_Acc,"1647602098,18412",-51,25,31.0
E4_Acc,"1647602098,21537",-51,25,31.0
E4_Acc,"1647602098,24662",-51,25,30.0
E4_Acc,"1647602098,27787",-51,25,31.0
E4_Acc,"1647602098,30912",-51,25,31.0
E4_Acc,"1647602098,34037",-52,25,30.0
E4_Acc,"1647602098,37163",-52,25,31.0
E4_Acc,"1647602098,40288",-51,25,30.0
E4_Acc,"1647602098,43413",-51,25,30.0
E4_Acc,"1647602098,46538",-52,25,30.0
E4_Acc,"1647602098,49663",-52,25,30.0
E4_Acc,"1647602098,52788",-51,25,30.0
E4_Acc,"1647602098,55913",-51,25,31.0
E4_Acc,"1647602098,59039",-51,25,30.0
E4_Acc,"1647602098,62164",-51,25,31.0
E4_Acc,"1647602098,65289",-51,25,30.0
E4_Acc,"1647602098,68414",-52,25,30.0
E4_Acc,"1647602098,71539",-52,25,30.0
E4_Acc,"1647602098,74664",-51,25,31.0
E4_Acc,"1647602098,77789",-52,25,30.0
E4_Acc,"1647602098,80915",-52,25,30.0
E4_Acc,"1647602098,8404",-52,25,31.0
E4_Acc,"1647602098,87165",-51,25,30.0
E4_Acc,"1647602098,9029",-51,25,30.0
E4_Acc,"1647602098,93415",-51,25,31.0
E4_Acc,"1647602098,9654",-51,25,31.0
E4_Acc,"1647602098,99665",-51,25,30.0
E4_Acc,"1647602099,02791",-51,25,30.0
E4_Acc,"1647602099,05916",-52,25,30.0
E4_Acc,"1647602099,09041",-52,25,30.0
E4_Acc,"1647602099,12166",-51,25,30.0
E4_Acc,"1647602099,15291",-51,26,31.0
E4_Acc,"1647602099,18416",-51,25,30.0
E4_Acc,"1647602099,21541",-52,24,30.0
E4_Acc,"1647602099,24667",-51,24,30.0
E4_Acc,"1647602099,27792",-51,25,30.0
