EDA,time,values
E4_Gsr,"1640869796,964","0,9086903"
E4_Gsr,"1640869797,214","0,9163774"
E4_Gsr,"1640869797,464","0,913815"
E4_Gsr,"1640869797,714","0,9125338"
E4_Gsr,"1640869797,964","0,9099715"
E4_Gsr,"1640869798,214","0,9048468"
E4_Gsr,"1640869798,464","0,9048468"
E4_Gsr,"1640869798,714","0,9035656"
E4_Gsr,"1640869798,964","0,9035656"
E4_Gsr,"1640869799,214","0,9022844"
E4_Gsr,"1640869799,464","0,9035656"
E4_Gsr,"1640869799,714","0,899722"
E4_Gsr,"1640869799,964","0,9010032"
E4_Gsr,"1640869800,214","0,8971597"
E4_Gsr,"1640869800,464","0,8984409"
E4_Gsr,"1640869800,714","0,8958785"
E4_Gsr,"1640869800,964","0,892035"
E4_Gsr,"1640869801,214","0,892035"
E4_Gsr,"1640869801,464","0,8907538"
E4_Gsr,"1640869801,714","0,892035"
E4_Gsr,"1640869801,964","0,8869103"
E4_Gsr,"1640869802,214","0,892035"
E4_Gsr,"1640869802,464","0,8869103"
E4_Gsr,"1640869802,714","0,8907538"
E4_Gsr,"1640869802,964","0,8869103"
E4_Gsr,"1640869803,214","0,8881915"
E4_Gsr,"1640869803,464","0,8869103"
E4_Gsr,"1640869803,714","0,8830668"
E4_Gsr,"1640869803,964","0,8881915"
E4_Gsr,"1640869804,214","0,8817856"
E4_Gsr,"1640869804,464","0,8843479"
E4_Gsr,"1640869804,714","0,8792232"
E4_Gsr,"1640869804,964","0,8766609"
E4_Gsr,"1640869805,214","0,8753797"
E4_Gsr,"1640869805,464","0,8792232"
E4_Gsr,"1640869805,714","0,8766609"
E4_Gsr,"1640869805,964","0,877942"
E4_Gsr,"1640869806,214","0,8728173"
E4_Gsr,"1640869806,464","0,877942"
E4_Gsr,"1640869806,714","0,8753797"
E4_Gsr,"1640869806,964","0,8715361"
E4_Gsr,"1640869807,214","0,8728173"
E4_Gsr,"1640869807,464","0,8715361"
E4_Gsr,"1640869807,714","0,870255"
E4_Gsr,"1640869807,964","0,8689738"
E4_Gsr,"1640869808,214","0,8728173"
E4_Gsr,"1640869808,464","0,8651303"
E4_Gsr,"1640869808,714","0,8715361"
E4_Gsr,"1640869808,964","0,8651303"
E4_Gsr,"1640869809,214","0,8651303"
E4_Gsr,"1640869809,464","0,8676926"
E4_Gsr,"1640869809,714","0,8638491"
E4_Gsr,"1640869809,964","0,8587244"
E4_Gsr,"1640869810,214","0,8587244"
E4_Gsr,"1640869810,464","0,8587244"
E4_Gsr,"1640869810,714","0,8561621"
E4_Gsr,"1640869810,964","0,8600056"
E4_Gsr,"1640869811,214","0,8574432"
E4_Gsr,"1640869811,464","0,8561621"
E4_Gsr,"1640869811,714","0,8587244"
E4_Gsr,"1640869811,964","0,8753797"
E4_Gsr,"1640869812,214","0,8561621"
E4_Gsr,"1640869812,464","0,8523185"
E4_Gsr,"1640869812,714","0,8510373"
E4_Gsr,"1640869812,964","0,8471938"
E4_Gsr,"1640869813,214","0,8523185"
E4_Gsr,"1640869813,464","0,8497562"
E4_Gsr,"1640869813,714","0,8523185"
E4_Gsr,"1640869813,964","0,848475"
E4_Gsr,"1640869814,214","0,8459126"
E4_Gsr,"1640869814,464","0,8459126"
E4_Gsr,"1640869814,714","0,8420691"
E4_Gsr,"1640869814,964","0,8459126"
E4_Gsr,"1640869815,214","0,8459126"
E4_Gsr,"1640869815,464","0,8446314"
E4_Gsr,"1640869815,714","0,8395067"
E4_Gsr,"1640869815,964","0,8459126"
E4_Gsr,"1640869816,214","0,8433503"
E4_Gsr,"1640869816,464","0,8395067"
E4_Gsr,"1640869816,714","0,8395067"
E4_Gsr,"1640869816,964","0,8407879"
E4_Gsr,"1640869817,214","0,8395067"
E4_Gsr,"1640869817,464","0,8369444"
E4_Gsr,"1640869817,714","0,8395067"
E4_Gsr,"1640869817,964","0,8343821"
E4_Gsr,"1640869818,214","0,8382255"
E4_Gsr,"1640869818,464","0,8433503"
E4_Gsr,"1640869818,714","0,8343821"
E4_Gsr,"1640869818,964","0,8356632"
E4_Gsr,"1640869819,214","0,8331009"
E4_Gsr,"1640869819,464","0,8343821"
E4_Gsr,"1640869819,714","0,8305385"
E4_Gsr,"1640869819,964","0,8356632"
E4_Gsr,"1640869820,214","0,8279762"
E4_Gsr,"1640869820,464","0,8343821"
E4_Gsr,"1640869820,714","0,8279762"
E4_Gsr,"1640869820,964","0,8305385"
E4_Gsr,"1640869821,214","0,8279762"
E4_Gsr,"1640869821,464","0,826695"
E4_Gsr,"1640869821,714","0,8241326"
E4_Gsr,"1640869821,964","0,8241326"
E4_Gsr,"1640869822,214","0,8305385"
E4_Gsr,"1640869822,464","0,8202891"
E4_Gsr,"1640869822,714","0,8279762"
E4_Gsr,"1640869822,964","0,8215703"
E4_Gsr,"1640869823,214","0,826695"
E4_Gsr,"1640869823,464","0,8228514"
E4_Gsr,"1640869823,714","0,8215703"
E4_Gsr,"1640869823,964","0,826695"
E4_Gsr,"1640869824,214","0,8202891"
E4_Gsr,"1640869824,464","0,8241326"
E4_Gsr,"1640869824,714","0,8202891"
E4_Gsr,"1640869824,964","0,8202891"
E4_Gsr,"1640869825,214","0,8151644"
E4_Gsr,"1640869825,464","0,8202891"
E4_Gsr,"1640869825,714","0,8138832"
E4_Gsr,"1640869825,964","0,8190079"
E4_Gsr,"1640869826,214","0,8177267"
E4_Gsr,"1640869826,464","0,8228514"
E4_Gsr,"1640869826,714","0,8241326"
E4_Gsr,"1640869826,964","0,8215703"
E4_Gsr,"1640869827,214","0,8343821"
E4_Gsr,"1640869827,464","0,8369444"
E4_Gsr,"1640869827,714","0,8395067"
E4_Gsr,"1640869827,964","0,8407879"
E4_Gsr,"1640869828,214","0,8446314"
E4_Gsr,"1640869828,464","0,8471938"
E4_Gsr,"1640869828,714","0,8535997"
E4_Gsr,"1640869828,964","0,8523185"
E4_Gsr,"1640869829,214","0,8600056"
E4_Gsr,"1640869829,464","0,8600056"
E4_Gsr,"1640869829,714","0,8459126"
E4_Gsr,"1640869829,964","0,8471938"
E4_Gsr,"1640869830,214","0,8446314"
E4_Gsr,"1640869830,464","0,8497562"
E4_Gsr,"1640869830,714","0,8407879"
E4_Gsr,"1640869830,964","0,8446314"
E4_Gsr,"1640869831,214","0,8446314"
E4_Gsr,"1640869831,464","0,8471938"
E4_Gsr,"1640869831,714","0,8471938"
