ACC,time,x,y,z
E4_Acc,"1640869797,85638",-35,-5,53.0
E4_Acc,"1640869797,88763",-35,-5,53.0
E4_Acc,"1640869797,91888",-35,-5,53.0
E4_Acc,"1640869797,95013",-36,-5,53.0
E4_Acc,"1640869797,98138",-35,-5,53.0
E4_Acc,"1640869798,01263",-34,-6,54.0
E4_Acc,"1640869798,04388",-34,-5,54.0
E4_Acc,"1640869798,07514",-35,-5,53.0
E4_Acc,"1640869798,10639",-34,-5,54.0
E4_Acc,"1640869798,13764",-34,-5,54.0
E4_Acc,"1640869798,16889",-35,-5,54.0
E4_Acc,"1640869798,20014",-34,-5,54.0
E4_Acc,"1640869798,23139",-34,-5,54.0
E4_Acc,"1640869798,26264",-34,-6,54.0
E4_Acc,"1640869798,2939",-34,-6,54.0
E4_Acc,"1640869798,32515",-34,-5,54.0
E4_Acc,"1640869798,3564",-34,-5,54.0
E4_Acc,"1640869798,38765",-35,-5,54.0
E4_Acc,"1640869798,4189",-34,-6,54.0
E4_Acc,"1640869798,45015",-34,-5,54.0
E4_Acc,"1640869798,4814",-35,-5,54.0
E4_Acc,"1640869798,51266",-35,-5,54.0
E4_Acc,"1640869798,54391",-34,-6,54.0
E4_Acc,"1640869798,57516",-35,-5,53.0
E4_Acc,"1640869798,60641",-34,-5,54.0
E4_Acc,"1640869798,63766",-34,-6,54.0
E4_Acc,"1640869798,66891",-34,-6,54.0
E4_Acc,"1640869798,70016",-34,-5,54.0
E4_Acc,"1640869798,73142",-34,-6,54.0
E4_Acc,"1640869798,76267",-34,-5,54.0
E4_Acc,"1640869798,79392",-34,-6,54.0
E4_Acc,"1640869798,82517",-35,-5,54.0
E4_Acc,"1640869798,85642",-34,-6,54.0
E4_Acc,"1640869798,88767",-34,-6,54.0
E4_Acc,"1640869798,91892",-35,-5,53.0
E4_Acc,"1640869798,95018",-34,-5,54.0
E4_Acc,"1640869798,98143",-34,-5,54.0
E4_Acc,"1640869799,01268",-35,-6,53.0
E4_Acc,"1640869799,04393",-35,-5,53.0
E4_Acc,"1640869799,07518",-34,-6,54.0
E4_Acc,"1640869799,10643",-34,-5,54.0
E4_Acc,"1640869799,13768",-35,-6,54.0
E4_Acc,"1640869799,16894",-34,-5,54.0
E4_Acc,"1640869799,20019",-34,-5,54.0
E4_Acc,"1640869799,23144",-35,-5,54.0
E4_Acc,"1640869799,26269",-35,-5,53.0
E4_Acc,"1640869799,29394",-34,-5,54.0
E4_Acc,"1640869799,32519",-35,-5,54.0
E4_Acc,"1640869799,35644",-34,-5,54.0
E4_Acc,"1640869799,3877",-34,-5,54.0
E4_Acc,"1640869799,41895",-35,-5,54.0
E4_Acc,"1640869799,4502",-34,-6,54.0
E4_Acc,"1640869799,48145",-35,-5,54.0
E4_Acc,"1640869799,5127",-34,-5,54.0
E4_Acc,"1640869799,54395",-34,-5,54.0
E4_Acc,"1640869799,5752",-35,-5,53.0
E4_Acc,"1640869799,60646",-34,-5,54.0
E4_Acc,"1640869799,63771",-34,-5,54.0
E4_Acc,"1640869799,66896",-34,-5,54.0
E4_Acc,"1640869799,70021",-34,-5,54.0
E4_Acc,"1640869799,73146",-34,-5,54.0
E4_Acc,"1640869799,76271",-34,-5,54.0
E4_Acc,"1640869799,79396",-34,-5,54.0
E4_Acc,"1640869799,82522",-34,-5,54.0
E4_Acc,"1640869799,85647",-34,-5,54.0
E4_Acc,"1640869799,88772",-34,-5,54.0
E4_Acc,"1640869799,91897",-35,-5,54.0
E4_Acc,"1640869799,95022",-34,-5,54.0
E4_Acc,"1640869799,98147",-34,-5,54.0
E4_Acc,"1640869800,01273",-34,-6,54.0
E4_Acc,"1640869800,04398",-34,-5,54.0
E4_Acc,"1640869800,07523",-34,-5,54.0
E4_Acc,"1640869800,10648",-35,-5,54.0
E4_Acc,"1640869800,13773",-34,-5,54.0
E4_Acc,"1640869800,16898",-34,-5,54.0
E4_Acc,"1640869800,20023",-34,-5,54.0
E4_Acc,"1640869800,23149",-34,-5,54.0
E4_Acc,"1640869800,26274",-34,-5,54.0
E4_Acc,"1640869800,29399",-34,-5,54.0
E4_Acc,"1640869800,32524",-35,-5,54.0
E4_Acc,"1640869800,35649",-34,-5,54.0
E4_Acc,"1640869800,38774",-34,-6,54.0
E4_Acc,"1640869800,41899",-34,-5,54.0
E4_Acc,"1640869800,45025",-34,-5,54.0
E4_Acc,"1640869800,4815",-34,-5,53.0
E4_Acc,"1640869800,51275",-34,-6,54.0
E4_Acc,"1640869800,544",-34,-5,54.0
E4_Acc,"1640869800,57525",-34,-5,54.0
E4_Acc,"1640869800,6065",-35,-6,54.0
E4_Acc,"1640869800,63775",-34,-6,54.0
E4_Acc,"1640869800,66901",-34,-6,54.0
E4_Acc,"1640869800,70026",-34,-6,54.0
E4_Acc,"1640869800,73151",-34,-6,54.0
E4_Acc,"1640869800,76276",-34,-5,54.0
E4_Acc,"1640869800,79401",-34,-6,54.0
E4_Acc,"1640869800,82526",-34,-5,54.0
E4_Acc,"1640869800,85651",-34,-6,54.0
E4_Acc,"1640869800,88777",-34,-6,54.0
E4_Acc,"1640869800,91902",-34,-6,54.0
E4_Acc,"1640869800,95027",-34,-6,54.0
E4_Acc,"1640869800,98152",-34,-5,54.0
E4_Acc,"1640869801,01277",-34,-6,54.0
E4_Acc,"1640869801,04402",-34,-6,54.0
E4_Acc,"1640869801,07527",-34,-5,54.0
E4_Acc,"1640869801,10653",-34,-5,54.0
E4_Acc,"1640869801,13778",-34,-5,54.0
E4_Acc,"1640869801,16903",-34,-5,54.0
E4_Acc,"1640869801,20028",-34,-6,54.0
E4_Acc,"1640869801,23153",-34,-6,54.0
E4_Acc,"1640869801,26278",-33,-6,54.0
E4_Acc,"1640869801,29403",-34,-6,54.0
E4_Acc,"1640869801,32529",-34,-6,54.0
E4_Acc,"1640869801,35654",-34,-6,54.0
E4_Acc,"1640869801,38779",-33,-6,54.0
E4_Acc,"1640869801,41904",-33,-5,55.0
E4_Acc,"1640869801,45029",-35,-5,54.0
E4_Acc,"1640869801,48154",-33,-6,54.0
E4_Acc,"1640869801,51279",-34,-5,54.0
E4_Acc,"1640869801,54405",-34,-6,54.0
E4_Acc,"1640869801,5753",-34,-6,54.0
E4_Acc,"1640869801,60655",-35,-5,53.0
E4_Acc,"1640869801,6378",-33,-5,54.0
E4_Acc,"1640869801,66905",-32,-6,55.0
E4_Acc,"1640869801,7003",-32,-5,55.0
E4_Acc,"1640869801,73155",-33,-5,55.0
E4_Acc,"1640869801,76281",-33,-6,55.0
E4_Acc,"1640869801,79406",-34,-5,54.0
E4_Acc,"1640869801,82531",-33,-5,54.0
E4_Acc,"1640869801,85656",-33,-5,55.0
E4_Acc,"1640869801,88781",-33,-5,54.0
E4_Acc,"1640869801,91906",-33,-5,55.0
E4_Acc,"1640869801,95031",-33,-5,54.0
E4_Acc,"1640869801,98157",-33,-5,54.0
E4_Acc,"1640869802,01282",-33,-5,54.0
E4_Acc,"1640869802,04407",-33,-5,54.0
E4_Acc,"1640869802,07532",-33,-5,54.0
E4_Acc,"1640869802,10657",-33,-5,55.0
E4_Acc,"1640869802,13782",-33,-5,54.0
E4_Acc,"1640869802,16908",-33,-5,54.0
E4_Acc,"1640869802,20033",-33,-5,54.0
E4_Acc,"1640869802,23158",-34,-5,54.0
E4_Acc,"1640869802,26283",-33,-5,55.0
E4_Acc,"1640869802,29408",-33,-5,55.0
E4_Acc,"1640869802,32533",-33,-5,54.0
E4_Acc,"1640869802,35658",-33,-5,54.0
E4_Acc,"1640869802,38784",-33,-5,54.0
E4_Acc,"1640869802,41909",-33,-6,54.0
E4_Acc,"1640869802,45034",-33,-6,55.0
E4_Acc,"1640869802,48159",-33,-5,54.0
E4_Acc,"1640869802,51284",-33,-6,54.0
E4_Acc,"1640869802,54409",-33,-5,55.0
E4_Acc,"1640869802,57534",-33,-5,55.0
