ACC,time,x,y,z
E4_Acc,"1640870300,75466",-18,-8,60.0
E4_Acc,"1640870300,78591",-18,-8,60.0
E4_Acc,"1640870300,81716",-18,-8,60.0
E4_Acc,"1640870300,84841",-18,-8,60.0
E4_Acc,"1640870300,87966",-18,-8,60.0
E4_Acc,"1640870300,91092",-18,-8,60.0
E4_Acc,"1640870300,94217",-18,-8,60.0
E4_Acc,"1640870300,97342",-17,-8,61.0
E4_Acc,"1640870301,00467",-18,-8,60.0
E4_Acc,"1640870301,03592",-18,-9,60.0
E4_Acc,"1640870301,06717",-18,-8,60.0
E4_Acc,"1640870301,09842",-18,-8,60.0
E4_Acc,"1640870301,12968",-18,-8,60.0
E4_Acc,"1640870301,16093",-17,-8,60.0
E4_Acc,"1640870301,19218",-18,-8,60.0
E4_Acc,"1640870301,22343",-18,-8,60.0
E4_Acc,"1640870301,25468",-18,-8,60.0
E4_Acc,"1640870301,28593",-18,-8,60.0
E4_Acc,"1640870301,31718",-18,-8,60.0
E4_Acc,"1640870301,34844",-18,-8,60.0
E4_Acc,"1640870301,37969",-18,-8,60.0
E4_Acc,"1640870301,41094",-18,-8,60.0
E4_Acc,"1640870301,44219",-18,-8,60.0
E4_Acc,"1640870301,47344",-17,-8,60.0
E4_Acc,"1640870301,50469",-18,-8,60.0
E4_Acc,"1640870301,53594",-18,-8,60.0
E4_Acc,"1640870301,5672",-18,-8,60.0
E4_Acc,"1640870301,59845",-17,-8,60.0
E4_Acc,"1640870301,6297",-18,-8,60.0
E4_Acc,"1640870301,66095",-18,-8,60.0
E4_Acc,"1640870301,6922",-18,-8,60.0
E4_Acc,"1640870301,72345",-18,-8,60.0
E4_Acc,"1640870301,7547",-18,-8,60.0
E4_Acc,"1640870301,78596",-18,-8,60.0
E4_Acc,"1640870301,81721",-18,-8,60.0
E4_Acc,"1640870301,84846",-18,-8,60.0
E4_Acc,"1640870301,87971",-18,-8,60.0
E4_Acc,"1640870301,91096",-18,-8,60.0
E4_Acc,"1640870301,94221",-17,-8,60.0
E4_Acc,"1640870301,97346",-17,-8,61.0
E4_Acc,"1640870302,00472",-18,-8,61.0
E4_Acc,"1640870302,03597",-18,-8,60.0
E4_Acc,"1640870302,06722",-17,-8,61.0
E4_Acc,"1640870302,09847",-18,-8,60.0
E4_Acc,"1640870302,12972",-17,-8,60.0
E4_Acc,"1640870302,16097",-18,-8,60.0
E4_Acc,"1640870302,19222",-18,-8,60.0
E4_Acc,"1640870302,22348",-18,-8,60.0
E4_Acc,"1640870302,25473",-18,-8,60.0
E4_Acc,"1640870302,28598",-18,-8,60.0
E4_Acc,"1640870302,31723",-17,-8,60.0
E4_Acc,"1640870302,34848",-17,-8,60.0
E4_Acc,"1640870302,37973",-17,-8,60.0
E4_Acc,"1640870302,41098",-18,-8,60.0
E4_Acc,"1640870302,44224",-18,-8,60.0
E4_Acc,"1640870302,47349",-18,-8,60.0
E4_Acc,"1640870302,50474",-18,-8,60.0
E4_Acc,"1640870302,53599",-18,-8,60.0
E4_Acc,"1640870302,56724",-18,-8,60.0
E4_Acc,"1640870302,59849",-18,-8,60.0
E4_Acc,"1640870302,62974",-18,-8,60.0
E4_Acc,"1640870302,661",-18,-8,60.0
E4_Acc,"1640870302,69225",-18,-8,60.0
E4_Acc,"1640870302,7235",-18,-8,60.0
E4_Acc,"1640870302,75475",-17,-8,60.0
E4_Acc,"1640870302,786",-18,-8,60.0
E4_Acc,"1640870302,81725",-18,-8,60.0
E4_Acc,"1640870302,8485",-18,-8,60.0
E4_Acc,"1640870302,87976",-18,-8,60.0
E4_Acc,"1640870302,91101",-18,-8,60.0
E4_Acc,"1640870302,94226",-18,-8,60.0
E4_Acc,"1640870302,97351",-18,-8,60.0
E4_Acc,"1640870303,00476",-17,-8,61.0
E4_Acc,"1640870303,03601",-17,-9,60.0
E4_Acc,"1640870303,06727",-18,-8,60.0
E4_Acc,"1640870303,09852",-18,-8,61.0
E4_Acc,"1640870303,12977",-18,-8,60.0
E4_Acc,"1640870303,16102",-18,-8,60.0
E4_Acc,"1640870303,19227",-18,-8,60.0
E4_Acc,"1640870303,22352",-17,-8,60.0
E4_Acc,"1640870303,25477",-17,-8,60.0
E4_Acc,"1640870303,28603",-17,-8,60.0
E4_Acc,"1640870303,31728",-17,-8,61.0
E4_Acc,"1640870303,34853",-17,-8,60.0
E4_Acc,"1640870303,37978",-17,-8,60.0
E4_Acc,"1640870303,41103",-18,-8,60.0
E4_Acc,"1640870303,44228",-18,-8,60.0
E4_Acc,"1640870303,47353",-18,-8,60.0
E4_Acc,"1640870303,50479",-18,-8,60.0
E4_Acc,"1640870303,53604",-17,-8,60.0
E4_Acc,"1640870303,56729",-17,-8,60.0
E4_Acc,"1640870303,59854",-18,-8,60.0
E4_Acc,"1640870303,62979",-18,-8,60.0
E4_Acc,"1640870303,66104",-18,-8,60.0
E4_Acc,"1640870303,69229",-17,-8,61.0
E4_Acc,"1640870303,72355",-18,-8,60.0
E4_Acc,"1640870303,7548",-18,-8,60.0
E4_Acc,"1640870303,78605",-18,-8,60.0
E4_Acc,"1640870303,8173",-17,-8,60.0
E4_Acc,"1640870303,84855",-18,-8,60.0
E4_Acc,"1640870303,8798",-18,-8,60.0
E4_Acc,"1640870303,91105",-17,-8,60.0
E4_Acc,"1640870303,94231",-18,-8,60.0
E4_Acc,"1640870303,97356",-18,-8,60.0
E4_Acc,"1640870304,00481",-18,-8,60.0
E4_Acc,"1640870304,03606",-18,-8,60.0
E4_Acc,"1640870304,06731",-18,-8,60.0
E4_Acc,"1640870304,09856",-18,-8,60.0
E4_Acc,"1640870304,12981",-18,-8,60.0
E4_Acc,"1640870304,16107",-18,-8,60.0
E4_Acc,"1640870304,19232",-18,-8,60.0
E4_Acc,"1640870304,22357",-18,-8,60.0
E4_Acc,"1640870304,25482",-18,-8,60.0
E4_Acc,"1640870304,28607",-18,-8,60.0
E4_Acc,"1640870304,31732",-18,-8,60.0
E4_Acc,"1640870304,34857",-17,-8,60.0
E4_Acc,"1640870304,37983",-18,-8,60.0
E4_Acc,"1640870304,41108",-18,-8,60.0
E4_Acc,"1640870304,44233",-18,-8,60.0
E4_Acc,"1640870304,47358",-18,-8,60.0
E4_Acc,"1640870304,50483",-18,-8,60.0
E4_Acc,"1640870304,53608",-18,-8,60.0
E4_Acc,"1640870304,56733",-18,-8,60.0
E4_Acc,"1640870304,59859",-17,-8,60.0
E4_Acc,"1640870304,62984",-17,-8,60.0
E4_Acc,"1640870304,66109",-17,-8,60.0
E4_Acc,"1640870304,69234",-18,-8,60.0
E4_Acc,"1640870304,72359",-18,-8,60.0
E4_Acc,"1640870304,75484",-17,-8,60.0
E4_Acc,"1640870304,78609",-18,-8,60.0
E4_Acc,"1640870304,81735",-18,-8,60.0
E4_Acc,"1640870304,8486",-18,-8,60.0
E4_Acc,"1640870304,87985",-18,-8,60.0
E4_Acc,"1640870304,9111",-18,-8,60.0
E4_Acc,"1640870304,94235",-18,-8,60.0
E4_Acc,"1640870304,9736",-18,-8,60.0
E4_Acc,"1640870305,00485",-18,-8,60.0
E4_Acc,"1640870305,03611",-18,-8,60.0
E4_Acc,"1640870305,06736",-18,-8,60.0
E4_Acc,"1640870305,09861",-18,-8,60.0
E4_Acc,"1640870305,12986",-18,-8,60.0
