EDA,time,values
E4_Gsr,"1640870299,464","1,413573"
E4_Gsr,"1640870299,714","1,408448"
E4_Gsr,"1640870299,964","1,405886"
E4_Gsr,"1640870300,214","1,403324"
E4_Gsr,"1640870300,464","1,39948"
E4_Gsr,"1640870300,714","1,403324"
E4_Gsr,"1640870300,964","1,396918"
E4_Gsr,"1640870301,214","1,396918"
E4_Gsr,"1640870301,464","1,395637"
E4_Gsr,"1640870301,714","1,389231"
E4_Gsr,"1640870301,964","1,393074"
E4_Gsr,"1640870302,214","1,393074"
E4_Gsr,"1640870302,464","1,396918"
E4_Gsr,"1640870302,714","1,393074"
E4_Gsr,"1640870302,964","1,400761"
E4_Gsr,"1640870303,214","1,402042"
E4_Gsr,"1640870303,464","1,404605"
E4_Gsr,"1640870303,714","1,409729"
E4_Gsr,"1640870303,964","1,409729"
E4_Gsr,"1640870304,214","1,419979"
E4_Gsr,"1640870304,464","1,412292"
E4_Gsr,"1640870304,714","1,417417"
E4_Gsr,"1640870304,964","1,414854"
E4_Gsr,"1640870305,214","1,411011"
E4_Gsr,"1640870305,464","1,411011"
E4_Gsr,"1640870305,714","1,407167"
E4_Gsr,"1640870305,964","1,408448"
E4_Gsr,"1640870306,214","1,404605"
E4_Gsr,"1640870306,464","1,405886"
E4_Gsr,"1640870306,714","1,404605"
E4_Gsr,"1640870306,964","1,39948"
E4_Gsr,"1640870307,214","1,403324"
E4_Gsr,"1640870307,464","1,402042"
E4_Gsr,"1640870307,714","1,400761"
E4_Gsr,"1640870307,964","1,39948"
E4_Gsr,"1640870308,214","1,405886"
E4_Gsr,"1640870308,464","1,405886"
E4_Gsr,"1640870308,714","1,398199"
E4_Gsr,"1640870308,964","1,407167"
E4_Gsr,"1640870309,214","1,39948"
E4_Gsr,"1640870309,464","1,39948"
E4_Gsr,"1640870309,714","1,398199"
E4_Gsr,"1640870309,964","1,400761"
E4_Gsr,"1640870310,214","1,39948"
E4_Gsr,"1640870310,464","1,394355"
E4_Gsr,"1640870310,714","1,396918"
E4_Gsr,"1640870310,964","1,395637"
E4_Gsr,"1640870311,214","1,402042"
E4_Gsr,"1640870311,464","1,394355"
E4_Gsr,"1640870311,714","1,396918"
E4_Gsr,"1640870311,964","1,400761"
E4_Gsr,"1640870312,214","1,400761"
E4_Gsr,"1640870312,464","1,39948"
E4_Gsr,"1640870312,714","1,398199"
E4_Gsr,"1640870312,964","1,402042"
E4_Gsr,"1640870313,214","1,396918"
E4_Gsr,"1640870313,464","1,404605"
E4_Gsr,"1640870313,714","1,398199"
E4_Gsr,"1640870313,964","1,403324"
E4_Gsr,"1640870314,214","1,403324"
E4_Gsr,"1640870314,464","1,398199"
E4_Gsr,"1640870314,714","1,394355"
E4_Gsr,"1640870314,964","1,402042"
E4_Gsr,"1640870315,214","1,39948"
E4_Gsr,"1640870315,464","1,395637"
E4_Gsr,"1640870315,714","1,39948"
E4_Gsr,"1640870315,964","1,39948"
E4_Gsr,"1640870316,214","1,396918"
E4_Gsr,"1640870316,464","1,394355"
E4_Gsr,"1640870316,714","1,393074"
E4_Gsr,"1640870316,964","1,395637"
E4_Gsr,"1640870317,214","1,395637"
E4_Gsr,"1640870317,464","1,396918"
E4_Gsr,"1640870317,714","1,398199"
E4_Gsr,"1640870317,964","1,395637"
E4_Gsr,"1640870318,214","1,396918"
E4_Gsr,"1640870318,464","1,394355"
E4_Gsr,"1640870318,714","1,39948"
E4_Gsr,"1640870318,964","1,391793"
E4_Gsr,"1640870319,214","1,398199"
E4_Gsr,"1640870319,464","1,395637"
E4_Gsr,"1640870319,714","1,393074"
E4_Gsr,"1640870319,964","1,39948"
E4_Gsr,"1640870320,214","1,393074"
E4_Gsr,"1640870320,464","1,389231"
E4_Gsr,"1640870320,714","1,386668"
E4_Gsr,"1640870320,964","1,387949"
E4_Gsr,"1640870321,214","1,386668"
E4_Gsr,"1640870321,464","1,390512"
E4_Gsr,"1640870321,714","1,390512"
E4_Gsr,"1640870321,964","1,387949"
E4_Gsr,"1640870322,214","1,387949"
E4_Gsr,"1640870322,464","1,387949"
E4_Gsr,"1640870322,714","1,385387"
E4_Gsr,"1640870322,964","1,385387"
