window_start_sec,window_end_sec,n_samples,values_mean,values_median,values_std,values_min,values_max,values_mode
0.0,10.0,40,31.694,31.69,0.008101914936668847,31.69,31.71,31.69
10.0,20.0,40,31.704,31.71,0.012969391975151923,31.69,31.73,31.71
20.0,30.0,40,31.704,31.71,0.009281909617844745,31.69,31.71,31.71
30.0,40.0,40,31.696000000000005,31.69,0.009281909617845212,31.69,31.71,31.69
40.0,50.0,40,31.708,31.71,0.014178351139171583,31.69,31.73,31.71
50.0,60.0,40,31.694,31.69,0.008101914936669157,31.69,31.71,31.69
60.0,70.0,40,31.660000000000004,31.67,0.013587324409738475,31.63,31.67,31.67
70.0,80.0,40,31.627999999999997,31.63,0.016824889987065054,31.61,31.65,31.61
80.0,90.0,40,31.607999999999997,31.61,0.010907536796838537,31.59,31.63,31.61
90.0,100.0,40,31.613999999999997,31.61,0.008101914936669638,31.61,31.63,31.61
100.0,110.0,40,31.624000000000002,31.63,0.00928190961784596,31.61,31.63,31.63
110.0,120.0,40,31.633999999999997,31.63,0.008101914936669206,31.63,31.65,31.63
120.0,130.0,40,31.637999999999998,31.63,0.009922778767137196,31.63,31.65,31.63
130.0,140.0,40,31.644,31.65,0.012969391975151096,31.63,31.67,31.65
140.0,150.0,40,31.639999999999997,31.65,0.013587324409735193,31.61,31.65,31.65
150.0,160.0,40,31.65,31.65,0.01281025230440834,31.63,31.67,31.65
160.0,170.0,40,31.660000000000004,31.65,0.013587324409737018,31.65,31.69,31.65
170.0,180.0,40,31.644,31.65,0.012969391975152239,31.63,31.67,31.65
180.0,190.0,40,31.654000000000003,31.65,0.012152872405004051,31.63,31.67,31.65
190.0,200.0,40,31.65,31.65,0.009058216273157851,31.63,31.67,31.65
200.0,210.0,40,31.645999999999997,31.65,0.019845557534272792,31.61,31.67,31.63
210.0,220.0,40,31.642000000000003,31.64,0.013435505964155407,31.63,31.67,31.63
220.0,230.0,40,31.641999999999996,31.65,0.009922778767137137,31.63,31.65,31.65
230.0,240.0,40,31.642000000000003,31.64,0.013435505964154293,31.63,31.67,31.63
240.0,250.0,40,31.644,31.65,0.012969391975151729,31.63,31.67,31.65
250.0,260.0,40,31.651999999999997,31.65,0.016824889987069287,31.63,31.69,31.65
260.0,270.0,40,31.65,31.65,0.009058216273157957,31.63,31.67,31.65
270.0,280.0,40,31.663999999999998,31.67,0.012969391975153692,31.65,31.69,31.67
280.0,290.0,40,31.666000000000004,31.67,0.008101914936670649,31.65,31.67,31.67
290.0,300.0,40,31.68,31.68,0.010127393670836657,31.67,31.69,31.67
300.0,310.0,40,31.686,31.69,0.015157294934900692,31.67,31.71,31.67
310.0,320.0,40,31.682,31.69,0.009922778767135675,31.67,31.69,31.69
320.0,330.0,40,31.690000000000005,31.69,0.009058216273155551,31.67,31.71,31.69
330.0,340.0,40,31.7,31.700000000000003,0.010127393670836633,31.69,31.71,31.69
340.0,350.0,40,31.701999999999998,31.71,0.00992277876713592,31.69,31.71,31.71
350.0,360.0,40,31.692,31.69,0.010907536796837739,31.67,31.71,31.69
360.0,370.0,40,31.692,31.69,0.010907536796837477,31.67,31.71,31.69
370.0,380.0,40,31.684000000000005,31.69,0.009281909617845112,31.67,31.69,31.69
380.0,390.0,40,31.668,31.67,0.010907536796838058,31.65,31.69,31.67
390.0,400.0,40,31.651999999999997,31.65,0.014178351139173363,31.63,31.67,31.65
400.0,410.0,40,31.645999999999997,31.65,0.008101914936669822,31.63,31.65,31.65
410.0,420.0,40,31.65,31.65,0.009058216273158812,31.63,31.67,31.65
420.0,430.0,40,31.633999999999997,31.63,0.012152872405005998,31.61,31.65,31.63
430.0,440.0,8,31.61,31.61,0.0,31.61,31.61,31.61
