window_start_sec,window_end_sec,n_samples,values_mean,values_median,values_std,values_min,values_max,values_mode
0.0,10.0,40,4.67770875,4.644168,0.10459188049203,4.575642,5.046273,4.702448
10.0,20.0,40,5.024305625,5.026419,0.06882447353834309,4.906658,5.133371,4.906658
20.0,30.0,40,5.04162935,5.046273,0.049911005199023015,4.93996,5.121844,5.046273
30.0,40.0,40,5.237999025,5.1905855,0.18614230303687324,4.947221,5.558195,5.514646
40.0,50.0,40,5.030732725,5.023433,0.1023357461867017,4.874636,5.18162,4.874636
50.0,60.0,40,5.385949325,5.449534,0.14916062057812268,5.102631,5.574846,5.457006
60.0,70.0,40,5.286234775,5.2712805,0.12289160061291576,5.113734,5.581251,5.277685
70.0,80.0,40,5.5030858,5.532578,0.18150792824997994,5.235416,5.884817,5.532578
80.0,90.0,40,5.6339460500000005,5.6136345,0.16063379248160464,5.332762,5.915557,5.332762
90.0,100.0,40,5.29821085,5.289213,0.1614854962606261,5.066342,5.555634,5.145755
100.0,110.0,40,5.46196985,5.486466500000001,0.08710392610967951,5.280247,5.606868,5.490309
110.0,120.0,40,5.428955525,5.4096145,0.14719165072074156,5.185462,5.679878,5.396806
120.0,130.0,40,5.472633125,5.499275,0.11645993821717371,5.179058,5.615834,5.457006
130.0,140.0,40,5.3131010000000005,5.310347,0.12075492837911883,5.115015,5.53514,5.416019
140.0,150.0,40,5.369843449999999,5.385278,0.17625783951678792,5.113734,5.633766,5.241821
150.0,160.0,40,5.6472936250000005,5.6238814999999995,0.200566153028114,5.252068,5.934214,5.252068
160.0,170.0,40,5.8402940999999995,5.834946499999999,0.11490069971597407,5.630648,6.072547,5.742084
170.0,180.0,40,5.856273,5.8874625,0.12480164364692624,5.613997,6.055896,5.613997
180.0,190.0,40,5.9586143,6.0078635,0.23075733137940319,5.556357,6.287734,5.556357
190.0,200.0,40,6.037387825,6.024515,0.19327094233211278,5.556357,6.283891,5.886822
200.0,210.0,40,6.28748065,6.355033,0.17808722401857902,5.877856,6.475435,6.355033
210.0,220.0,40,6.253909,6.277540999999999,0.18518958658864082,5.978458,6.575343,5.978458
220.0,230.0,40,6.318784975,6.3146865000000005,0.08593609491539068,6.207734,6.493367,6.235913
230.0,240.0,40,6.702725275000001,6.7098344999999995,0.11000292583171498,6.335821,6.844325,6.685498
240.0,250.0,40,6.897608099999999,6.885246,0.06754537537161456,6.792956,7.036321,6.848168
250.0,260.0,40,7.3181202999999995,7.3611645,0.14621519089135362,6.873651,7.488754,7.4388
260.0,270.0,40,7.69952055,7.702018,0.08180710684504389,7.484911,7.856363,7.774387
270.0,280.0,40,8.330842375,8.4085585,0.17935780025494236,7.878138,8.502406,8.327519
280.0,290.0,40,8.6103837,8.670841,0.148726809567795,8.398656,8.898195,8.675323
290.0,300.0,40,8.9958356,9.038846,0.13198607871730056,8.671481,9.176539,8.811096
300.0,310.0,40,9.218135700000001,9.234178499999999,0.09182852848937079,9.035644,9.377636,9.261077
310.0,320.0,40,9.64723635,9.753385999999999,0.2700689227998722,9.189348,9.933988,9.193191
320.0,330.0,40,9.844290149999999,9.8347205,0.05531623171276179,9.759789,9.984077,9.832799
330.0,340.0,40,10.06662985,10.05581,0.08048684911167574,9.940528,10.1903,9.998167
340.0,350.0,40,10.5465804,10.563669999999998,0.3184433817280557,9.79729,11.02373,11.02373
350.0,360.0,40,11.26156,11.350355,0.19613607756625764,10.93023,11.49569,10.99427
360.0,370.0,40,11.721618750000001,11.750585000000001,0.27849162634548036,11.39962,12.16342,12.13524
370.0,380.0,40,12.245654,12.24668,0.11221932547128775,12.02637,12.41319,12.21338
380.0,390.0,40,12.6948085,12.70923,0.25366655872045196,12.28126,13.21704,12.70923
390.0,400.0,40,13.11360375,13.214475,0.4074458968374571,12.26349,13.78767,12.26349
400.0,410.0,40,13.561123,13.62372,0.4998562449252468,12.82637,14.31209,12.82637
410.0,420.0,40,14.179144249999998,14.121884999999999,0.20332637505816728,13.78438,14.54469,14.04311
420.0,430.0,40,14.33976175,14.36525,0.2022230250134187,13.95421,14.72145,14.3518
430.0,440.0,40,15.384267750000001,15.40673,0.2871234223535904,14.73169,15.70821,14.73169
440.0,450.0,28,15.573775,15.61471,0.15468413010844848,14.82442,15.67875,15.62496
