label_time_sec,window_start_sec,window_end_sec,n_samples,values_mean,values_std,values_min,values_max,values_median,time_sec,stress_label,reaction_label
10.0,-20.0,10.0,640,-0.33174711515625005,27.764785173414378,-67.17487,66.94226,4.8738905,10.0,No Stress,No Reaction
20.0,-10.0,20.0,1280,-0.25373343988281266,26.62461693508601,-80.42021,66.94226,5.1610815,20.0,No Stress,No Reaction
30.0,0.0,30.0,1920,0.01853247929687494,25.579587195531083,-80.42021,66.94226,5.9889589999999995,30.0,No Stress,No Reaction
40.0,10.0,40.0,1920,0.1464177796666667,23.63158020351806,-80.42021,60.28093,6.1138895,40.0,No Stress,No Reaction
50.0,20.0,50.0,1920,0.19903580271875,22.28798129261121,-67.27478,46.76928,5.989326500000001,50.0,No Stress,No Reaction
60.0,30.0,60.0,1920,0.009854903796874925,21.53312793360848,-55.77504,43.65053,4.966264499999999,60.0,No Stress,No Reaction
70.0,40.0,70.0,1920,-0.19888229841666658,20.92203188522391,-59.93874,43.65053,4.095604,70.0,No Stress,No Reaction
80.0,50.0,80.0,1920,0.002819244390624931,20.230794065484247,-59.93874,41.1674,3.8288995,80.0,No Stress,No Reaction
90.0,60.0,90.0,1920,-0.1165669101302082,19.256190368953238,-59.93874,41.1674,3.5087665,90.0,Stress,No Reaction
100.0,70.0,100.0,1611,0.5583269121055898,18.72721481438265,-49.01011,36.41072,3.877552,100.0,No Stress,No Reaction
110.0,80.0,110.0,971,0.5392509395773196,18.27082262777907,-49.01011,36.41072,4.3260915,110.0,No Stress,No Reaction
120.0,90.0,120.0,331,2.288366638484849,18.3268819392755,-35.32384,36.41072,5.033875,120.0,No Stress,No Reaction
