label_time_sec,window_start_sec,window_end_sec,n_samples,values_mean,values_std,values_min,values_max,values_median,time_sec,stress_label,reaction_label
10.0,-20.0,10.0,41,6.254908512195121,0.09593418314347663,6.059517,6.447644,6.255502,10.0,No Stress,No Reaction
20.0,-10.0,20.0,81,6.353707975308641,0.1546584464450597,6.059517,6.716642,6.334921,20.0,No Stress,No Reaction
30.0,0.0,30.0,121,6.294650404958677,0.15483028761316797,6.059517,6.716642,6.263188,30.0,No Stress,No Reaction
40.0,10.0,40.0,121,6.290352380165289,0.1578049594427805,6.077451,6.716642,6.259345,40.0,No Stress,No Reaction
50.0,20.0,50.0,121,6.127696884297521,0.14135339856804466,5.848748,6.406654,6.135093,50.0,No Stress,No Reaction
60.0,30.0,60.0,121,6.009673115702479,0.18812324974119093,5.780858,6.406654,5.935266,60.0,No Stress,No Reaction
70.0,40.0,70.0,121,5.846308099173553,0.10035801917397245,5.695034,6.077451,5.824409,70.0,No Stress,No Reaction
80.0,50.0,80.0,121,5.73159926446281,0.09150739264851486,5.559254,5.901266,5.74371,80.0,No Stress,No Reaction
90.0,60.0,90.0,121,5.622898876033057,0.1107937316345537,5.428597,5.791105,5.602806,90.0,Stress,No Reaction
100.0,70.0,100.0,110,5.5077967818181826,0.11184845448534056,5.324117,5.711686,5.5112185,100.0,No Stress,No Reaction
110.0,80.0,110.0,70,5.441428314285713,0.07855325946032929,5.324117,5.573344,5.450374,110.0,No Stress,No Reaction
120.0,90.0,120.0,30,5.363148300000001,0.02901111092994639,5.324117,5.428597,5.357421,120.0,No Stress,No Reaction
