label_time_sec,window_start_sec,window_end_sec,n_samples,x_mean,x_std,x_min,x_max,x_median,y_mean,y_std,y_min,y_max,y_median,z_mean,z_std,z_min,z_max,z_median,time_sec,stress_label,reaction_label
10.0,-20.0,10.0,320,-35.9625,11.934453955777387,-77.0,30.0,-38.0,-16.353125,3.7211152451532055,-30.0,7.0,-17.0,49.05625,10.682506647592692,0.0,96.0,49.0,10.0,No Stress,No Reaction
20.0,-10.0,20.0,640,-19.61875,19.7364075371536,-77.0,30.0,-22.0,-8.9953125,8.19986888111323,-30.0,7.0,-10.0,55.4328125,10.076787417606091,0.0,96.0,58.0,20.0,No Stress,No Reaction
30.0,0.0,30.0,960,-12.284375,19.180971345503817,-77.0,30.0,1.0,-6.004166666666666,7.955034170127562,-30.0,7.0,-1.0,57.811458333333334,8.8920577066813,0.0,96.0,62.0,30.0,No Stress,No Reaction
40.0,10.0,40.0,960,-0.284375,6.457801227140678,-43.0,9.0,2.0,-1.2645833333333334,2.5010520900568256,-20.0,4.0,-1.0,62.35729166666667,1.6947594371704633,43.0,65.0,63.0,40.0,No Stress,No Reaction
50.0,20.0,50.0,960,0.32916666666666666,2.530313266705866,-8.0,9.0,1.0,-1.7447916666666667,2.0188047027576146,-8.0,3.0,-2.0,62.630208333333336,0.487298482007242,61.0,64.0,63.0,50.0,No Stress,No Reaction
60.0,30.0,60.0,960,-1.4239583333333334,2.2697284679862495,-8.0,8.0,-2.0,-2.5,1.5720446228214433,-8.0,1.0,-3.0,62.65625,0.47957499867434,61.0,64.0,63.0,60.0,No Stress,No Reaction
70.0,40.0,70.0,960,-2.5239583333333333,1.8110565758966135,-8.0,4.0,-3.0,-2.528125,1.4844486254448095,-8.0,2.0,-3.0,62.63645833333333,0.48343138111143447,61.0,63.0,63.0,70.0,No Stress,No Reaction
80.0,50.0,80.0,960,-3.441666666666667,1.3634332750254579,-8.0,1.0,-3.0,-2.31875,1.0933787355884115,-6.0,2.0,-2.0,62.61354166666667,0.48719147701884663,62.0,63.0,63.0,80.0,No Stress,No Reaction
90.0,60.0,90.0,960,-3.419791666666667,1.5559847655249417,-9.0,2.0,-3.0,-2.3291666666666666,1.065128039581214,-6.0,2.0,-2.0,62.615625,0.49729783385600307,62.0,64.0,63.0,90.0,Stress,No Reaction
100.0,70.0,100.0,820,-3.196341463414634,1.6162291331915468,-9.0,2.0,-3.0,-2.276829268292683,0.8854817029577563,-5.0,1.0,-2.0,62.641463414634146,0.49735594413640344,61.0,64.0,63.0,100.0,No Stress,No Reaction
110.0,80.0,110.0,500,-2.562,1.5643049895082484,-9.0,2.0,-2.0,-2.166,0.9317619656980225,-4.0,1.0,-2.0,62.694,0.4907603196905446,61.0,64.0,63.0,110.0,No Stress,No Reaction
120.0,90.0,120.0,180,-2.1222222222222222,1.0552108293964202,-7.0,1.0,-2.0,-1.8944444444444444,0.5837388853604089,-4.0,0.0,-2.0,62.766666666666666,0.44970505542133765,61.0,64.0,63.0,120.0,No Stress,No Reaction
