label_time_sec,window_start_sec,window_end_sec,n_samples,values_mean,values_std,values_min,values_max,values_median,time_sec,stress_label,reaction_label
10.0,-20.0,10.0,640,2.23409863870625,70.73573875536162,-172.8603,225.877,1.0456544,10.0,Stress,Reaction
20.0,-10.0,20.0,1280,0.9307857981265624,61.09372243531449,-175.0246,225.877,-1.2032530000000001,20.0,Stress,Reaction
30.0,0.0,30.0,1920,0.45489769817812525,60.00754846758862,-175.0246,225.877,0.004916311,30.0,Stress,No Reaction
40.0,10.0,40.0,1920,-0.4119820963697917,47.36920779490239,-175.0246,183.9822,1.78116,40.0,No Stress,No Reaction
50.0,20.0,50.0,1920,-0.4506537115104168,40.69757506012694,-174.3858,183.9822,3.9608100000000004,50.0,Stress,Reaction
60.0,30.0,60.0,1920,-0.22528353961041667,28.381548658599662,-91.72974,62.22622,4.170235,60.0,Stress,No Reaction
70.0,40.0,70.0,1920,0.05014121963958328,27.619443661455108,-80.87438,68.71011,3.6126385,70.0,Stress,Reaction
80.0,50.0,80.0,1920,0.14316007177500017,31.883690984052713,-87.60585,124.1127,2.9496789999999997,80.0,No Stress,No Reaction
90.0,60.0,90.0,1920,0.10943911195312506,33.633843776382776,-89.76047,124.1127,3.481123,90.0,Stress,No Reaction
100.0,70.0,100.0,1920,0.10346404328124997,35.016552273557345,-89.76047,124.1127,4.6505030000000005,100.0,No Stress,No Reaction
110.0,80.0,110.0,1920,0.26936108017708327,32.71769633721947,-89.76047,68.46861,6.1889385,110.0,Stress,No Reaction
120.0,90.0,120.0,1920,0.14207681441666656,37.67688805985733,-122.1683,264.1622,4.082719,120.0,No Stress,Reaction
130.0,100.0,130.0,1920,-2.1775817572963545,49.885976483189246,-161.5014,264.1622,2.3936374999999996,130.0,No Stress,No Reaction
140.0,110.0,140.0,1920,-0.23078772333593764,54.82923458035851,-161.5014,264.1622,3.235405,140.0,No Stress,No Reaction
150.0,120.0,150.0,1920,-0.09695689478906232,57.48646451207014,-187.5767,248.619,3.3810385,150.0,Stress,No Reaction
160.0,130.0,160.0,1920,3.078832149783333,50.452199548944726,-187.5767,245.7917,5.272247500000001,160.0,No Stress,No Reaction
170.0,140.0,170.0,1920,-0.0022331164166663107,48.70997250714833,-187.5767,168.0747,-0.128566735,170.0,No Stress,No Reaction
180.0,150.0,180.0,1920,-0.022772396353645932,47.09845759949626,-182.1696,161.7164,2.2310705,180.0,Stress,No Reaction
190.0,160.0,190.0,1920,-0.8844352272598959,49.71483639993493,-182.1696,161.7164,-0.23867794999999997,190.0,No Stress,No Reaction
200.0,170.0,200.0,1920,-0.5519309809734376,56.192600638304825,-182.1696,246.2513,3.0952015,200.0,No Stress,No Reaction
210.0,180.0,210.0,1920,0.1606747949732292,53.69332602143059,-177.7452,246.2513,3.24913,210.0,No Stress,No Reaction
220.0,190.0,220.0,1920,-0.1828274298601042,55.77292587942148,-213.198,246.2513,5.1938095,220.0,No Stress,No Reaction
230.0,200.0,230.0,1920,0.164753089264896,55.06143199661579,-219.6353,213.5665,6.473414999999999,230.0,No Stress,No Reaction
240.0,210.0,240.0,1920,-0.5085644353593751,57.17841988272833,-219.6353,213.5665,4.916335500000001,240.0,Stress,No Reaction
250.0,220.0,250.0,1917,-0.06584410451225896,53.69954717603969,-219.6353,213.5665,3.614354,250.0,No Stress,No Reaction
260.0,230.0,260.0,1917,0.45192003482524784,47.991440697980345,-146.3903,137.1652,2.357178,260.0,Stress,No Reaction
270.0,240.0,270.0,1917,0.6240063951278038,45.503606083508394,-146.3903,193.2929,3.64418,270.0,No Stress,No Reaction
280.0,250.0,280.0,1920,-0.04906521765624981,42.97049015803563,-146.3903,193.2929,2.9412190000000002,280.0,No Stress,No Reaction
290.0,260.0,290.0,1920,-0.07295377468749997,40.91734955381955,-118.9243,193.2929,3.476147,290.0,No Stress,No Reaction
300.0,270.0,300.0,1920,-0.19232902629166665,39.018317040312155,-97.45853,190.7866,3.227526,300.0,No Stress,No Reaction
310.0,280.0,310.0,1920,0.251896425375,39.42722921189168,-118.0748,114.0379,4.169933,310.0,No Stress,No Reaction
320.0,290.0,320.0,1920,0.2925132320052081,38.2214998003722,-118.0748,88.72845,5.2040264999999994,320.0,Stress,No Reaction
