label_time_sec,window_start_sec,window_end_sec,n_samples,values_mean,values_std,values_min,values_max,values_median,time_sec,stress_label,reaction_label
10.0,-20.0,10.0,41,7.358377756097561,0.17468741853333059,7.102928,7.688677,7.347618,10.0,Stress,Reaction
20.0,-10.0,20.0,81,7.47831064197531,0.1998951819180685,7.102928,7.883404,7.520853,20.0,Stress,Reaction
30.0,0.0,30.0,121,7.688075818181819,0.3576450779739368,7.102928,8.479601,7.609249,30.0,Stress,No Reaction
40.0,10.0,40.0,121,8.189704512396695,0.5540309098852416,7.35431,9.034714,8.013873,40.0,No Stress,No Reaction
50.0,20.0,50.0,121,8.907268181818184,0.8105400040057349,7.883404,11.18074,8.915571,50.0,Stress,Reaction
60.0,30.0,60.0,121,10.006552776859506,1.1701353314868221,8.402736,12.20277,9.383173,60.0,Stress,No Reaction
70.0,40.0,70.0,121,11.117564297520662,1.1747005652568987,9.023184,13.40903,11.37162,70.0,Stress,Reaction
80.0,50.0,80.0,121,12.664150330578515,1.3351065152919035,10.79897,15.17955,12.14512,80.0,No Stress,No Reaction
90.0,60.0,90.0,121,14.015827933884298,1.440948796523155,11.83381,16.3418,14.4602,90.0,Stress,No Reaction
100.0,70.0,100.0,121,15.60245090909091,1.1815937959517504,13.38469,17.56363,15.34978,100.0,No Stress,No Reaction
110.0,80.0,110.0,121,16.856408677685952,1.1761492629480481,14.95792,18.97005,17.16264,110.0,Stress,No Reaction
120.0,90.0,120.0,121,17.88635818181818,0.8046314909333754,16.08302,19.43716,18.0472,120.0,No Stress,Reaction
130.0,100.0,130.0,121,18.597588512396694,0.5660502750060593,17.46883,20.0859,18.54985,130.0,No Stress,No Reaction
140.0,110.0,140.0,121,19.083587603305784,0.566342241795284,18.15271,20.41827,19.14891,140.0,No Stress,No Reaction
150.0,120.0,150.0,121,19.61383049586777,0.6046030342655295,18.57241,21.03773,19.5151,150.0,Stress,No Reaction
160.0,130.0,160.0,121,20.098056446280996,0.593578534806557,19.06359,21.37152,20.091,160.0,No Stress,No Reaction
170.0,140.0,170.0,121,20.46679388429752,0.5187061942232999,19.06359,21.5829,20.48628,170.0,No Stress,No Reaction
180.0,150.0,180.0,121,20.83258198347107,0.5557107094292555,19.87252,22.53491,20.72969,180.0,Stress,No Reaction
190.0,160.0,190.0,121,21.206603305785126,0.5944634663702898,20.25113,22.53491,21.23445,190.0,No Stress,No Reaction
200.0,170.0,200.0,121,21.708365702479338,0.612723222756173,20.61439,22.87365,21.79211,200.0,No Stress,No Reaction
210.0,180.0,210.0,121,22.008405785123966,0.4370077605522814,20.94658,22.87365,21.93687,210.0,No Stress,No Reaction
220.0,190.0,220.0,121,22.404067272727275,0.4905271583341064,21.56896,23.74227,22.43552,220.0,No Stress,No Reaction
230.0,200.0,230.0,121,22.790666280991744,0.6283028957041504,21.56896,23.98183,22.8474,230.0,No Stress,No Reaction
240.0,210.0,240.0,121,23.428489256198343,0.6381877449924972,22.04862,25.1859,23.40277,240.0,Stress,No Reaction
250.0,220.0,250.0,121,24.11296487603306,0.7379356914157172,22.62321,25.42546,23.98183,250.0,No Stress,No Reaction
260.0,230.0,260.0,121,24.67925652892562,0.6636108601918131,23.14015,25.9614,24.70805,260.0,Stress,No Reaction
270.0,240.0,270.0,121,25.403069173553718,0.7012364342450018,24.10281,26.79307,25.30164,270.0,No Stress,No Reaction
280.0,250.0,280.0,121,25.982979421487602,0.7515584904597664,24.5556,27.3035,26.1211,280.0,No Stress,No Reaction
290.0,260.0,290.0,121,26.606704793388428,0.4610103815770659,25.73933,27.91009,26.61683,290.0,No Stress,No Reaction
300.0,270.0,300.0,121,26.997458181818182,0.4196356528962554,26.26654,27.91009,26.98523,300.0,No Stress,No Reaction
310.0,280.0,310.0,121,27.495326033057854,0.5951533013553166,26.58425,29.08125,27.37074,310.0,No Stress,No Reaction
320.0,290.0,320.0,121,27.93933975206611,0.5013101423245275,26.98707,29.08125,28.05298,320.0,Stress,No Reaction
330.0,300.0,330.0,121,28.466170909090906,0.4538500692188996,27.58084,29.25035,28.40272,330.0,No Stress,No Reaction
340.0,310.0,340.0,121,28.75776033057851,0.35265962327229433,28.10935,29.25035,28.86987,340.0,No Stress,No Reaction
350.0,320.0,350.0,121,29.077367355371905,0.19320510549572528,28.62878,29.50529,29.06588,350.0,Stress,No Reaction
360.0,330.0,360.0,121,29.26058917355372,0.317237555152777,28.65849,30.26382,29.19527,360.0,No Stress,Reaction
370.0,340.0,370.0,121,29.483247355371905,0.4362246730064846,28.58418,30.83499,29.34131,370.0,Stress,No Reaction
380.0,350.0,380.0,121,29.72389785123967,0.6952590156208053,28.58418,31.98301,29.5015,380.0,Stress,No Reaction
390.0,360.0,390.0,121,29.980989338842978,0.7957870712599944,28.58418,31.98301,29.64237,390.0,No Stress,No Reaction
400.0,370.0,400.0,121,30.080246363636363,0.7221252450187111,29.27603,31.98301,29.81537,400.0,Stress,Reaction
410.0,380.0,410.0,121,30.1342352892562,0.5212496666634815,29.42464,31.95995,30.03066,410.0,No Stress,No Reaction
420.0,390.0,420.0,121,30.114985289256197,0.4586021311625043,29.54641,31.85361,30.03066,420.0,Stress,No Reaction
430.0,400.0,430.0,121,30.013700247933887,0.477713088540013,29.27731,31.85361,29.90512,430.0,No Stress,No Reaction
440.0,410.0,440.0,121,29.8849479338843,0.5029756790937933,29.24272,31.85361,29.7501,440.0,No Stress,No Reaction
450.0,420.0,450.0,114,29.66155745614035,0.22568359321726025,29.24272,30.33813,29.63224,450.0,No Stress,No Reaction
