EDA,time,values
E4_Gsr,"1649403019,765","10,27377"
E4_Gsr,"1649403020,015","10,26737"
E4_Gsr,"1649403020,265","10,26481"
E4_Gsr,"1649403020,515","10,28018"
E4_Gsr,"1649403020,765","10,30708"
E4_Gsr,"1649403021,015","10,37496"
E4_Gsr,"1649403021,265","10,46206"
E4_Gsr,"1649403021,515","10,5261"
E4_Gsr,"1649403021,765","10,56965"
E4_Gsr,"1649403022,015","10,59015"
E4_Gsr,"1649403022,265","10,59399"
E4_Gsr,"1649403022,515","10,59399"
E4_Gsr,"1649403022,765","10,58246"
E4_Gsr,"1649403023,015","10,56709"
E4_Gsr,"1649403023,265","10,52867"
E4_Gsr,"1649403023,515","10,48896"
E4_Gsr,"1649403023,765","10,4595"
E4_Gsr,"1649403024,015","10,42876"
E4_Gsr,"1649403024,265","10,41851"
E4_Gsr,"1649403024,515","10,40442"
E4_Gsr,"1649403024,765","10,40826"
E4_Gsr,"1649403025,015","10,40954"
E4_Gsr,"1649403025,265","10,40954"
E4_Gsr,"1649403025,515","10,41467"
E4_Gsr,"1649403025,765","10,40058"
E4_Gsr,"1649403026,015","10,40058"
E4_Gsr,"1649403026,265","10,42363"
E4_Gsr,"1649403026,515","10,39417"
E4_Gsr,"1649403026,765","10,3122"
E4_Gsr,"1649403027,015","10,38008"
E4_Gsr,"1649403027,265","10,44669"
E4_Gsr,"1649403027,515","10,53507"
E4_Gsr,"1649403027,765","10,68237"
E4_Gsr,"1649403028,015","10,83351"
E4_Gsr,"1649403028,265","10,93086"
E4_Gsr,"1649403028,515","10,97441"
E4_Gsr,"1649403028,765","10,98787"
E4_Gsr,"1649403029,015","10,96609"
E4_Gsr,"1649403029,265","10,91102"
E4_Gsr,"1649403029,515","10,85466"
E4_Gsr,"1649403029,765","10,80214"
E4_Gsr,"1649403030,015","10,72785"
E4_Gsr,"1649403030,265","10,66637"
E4_Gsr,"1649403030,515","10,59336"
E4_Gsr,"1649403030,765","10,55878"
E4_Gsr,"1649403031,015","10,63179"
E4_Gsr,"1649403031,265","10,84953"
E4_Gsr,"1649403031,515","11,09674"
E4_Gsr,"1649403031,765","11,23892"
E4_Gsr,"1649403032,015","11,28503"
E4_Gsr,"1649403032,265","11,25173"
E4_Gsr,"1649403032,515","11,17359"
E4_Gsr,"1649403032,765","11,05832"
E4_Gsr,"1649403033,015","10,94816"
E4_Gsr,"1649403033,265","10,84825"
E4_Gsr,"1649403033,515","10,73298"
E4_Gsr,"1649403033,765","10,6843"
E4_Gsr,"1649403034,015","10,58055"
E4_Gsr,"1649403034,265","10,50498"
E4_Gsr,"1649403034,515","10,45247"
E4_Gsr,"1649403034,765","10,40698"
E4_Gsr,"1649403035,015","10,35831"
E4_Gsr,"1649403035,265","10,20076"
E4_Gsr,"1649403035,515","10,0509"
E4_Gsr,"1649403035,765","10,01248"
E4_Gsr,"1649403036,015","10,05987"
E4_Gsr,"1649403036,265","9,998386"
E4_Gsr,"1649403036,515","9,965084"
E4_Gsr,"1649403036,765","9,995825"
E4_Gsr,"1649403037,015","9,967646"
E4_Gsr,"1649403037,265","10,00479"
E4_Gsr,"1649403037,515","10,02913"
E4_Gsr,"1649403037,765","10,06371"
E4_Gsr,"1649403038,015","10,06883"
E4_Gsr,"1649403038,265","10,0714"
E4_Gsr,"1649403038,515","10,0778"
E4_Gsr,"1649403038,765","10,0714"
E4_Gsr,"1649403039,015","10,0778"
E4_Gsr,"1649403039,265","10,07268"
E4_Gsr,"1649403039,515","10,08805"
E4_Gsr,"1649403039,765","10,09317"
E4_Gsr,"1649403040,015","10,08677"
E4_Gsr,"1649403040,265","10,06883"
E4_Gsr,"1649403040,515","10,06883"
