ACC,time,x,y,z
E4_Acc,"1647609471,88333",-54,34,12.0
E4_Acc,"1647609471,91459",-54,34,11.0
E4_Acc,"1647609471,94584",-55,36,10.0
E4_Acc,"1647609471,97709",-53,36,12.0
E4_Acc,"1647609472,00834",-53,35,13.0
E4_Acc,"1647609472,03959",-56,32,11.0
E4_Acc,"1647609472,07084",-57,32,11.0
E4_Acc,"1647609472,10209",-54,33,13.0
E4_Acc,"1647609472,13335",-51,36,12.0
E4_Acc,"1647609472,1646",-52,37,12.0
E4_Acc,"1647609472,19585",-53,38,12.0
E4_Acc,"1647609472,2271",-53,37,12.0
E4_Acc,"1647609472,25835",-54,36,12.0
E4_Acc,"1647609472,2896",-52,35,13.0
E4_Acc,"1647609472,32085",-51,35,14.0
E4_Acc,"1647609472,35211",-53,35,13.0
E4_Acc,"1647609472,38336",-54,35,12.0
E4_Acc,"1647609472,41461",-54,35,12.0
E4_Acc,"1647609472,44586",-53,34,12.0
E4_Acc,"1647609472,47711",-54,34,12.0
E4_Acc,"1647609472,50836",-54,34,13.0
E4_Acc,"1647609472,53961",-54,35,13.0
E4_Acc,"1647609472,57087",-54,36,12.0
E4_Acc,"1647609472,60212",-55,36,11.0
E4_Acc,"1647609472,63337",-54,34,12.0
E4_Acc,"1647609472,66462",-53,34,13.0
E4_Acc,"1647609472,69587",-53,34,13.0
E4_Acc,"1647609472,72712",-54,35,13.0
E4_Acc,"1647609472,75837",-54,35,12.0
E4_Acc,"1647609472,78963",-54,35,13.0
E4_Acc,"1647609472,82088",-54,35,12.0
E4_Acc,"1647609472,85213",-53,34,13.0
E4_Acc,"1647609472,88338",-53,35,13.0
E4_Acc,"1647609472,91463",-54,35,13.0
E4_Acc,"1647609472,94588",-54,35,12.0
E4_Acc,"1647609472,97713",-54,35,12.0
E4_Acc,"1647609473,00839",-54,33,11.0
E4_Acc,"1647609473,03964",-54,33,11.0
E4_Acc,"1647609473,07089",-54,33,12.0
E4_Acc,"1647609473,10214",-54,35,13.0
E4_Acc,"1647609473,13339",-54,36,12.0
E4_Acc,"1647609473,16464",-54,36,12.0
E4_Acc,"1647609473,1959",-54,34,12.0
E4_Acc,"1647609473,22715",-54,34,12.0
E4_Acc,"1647609473,2584",-54,34,12.0
E4_Acc,"1647609473,28965",-55,35,12.0
E4_Acc,"1647609473,3209",-55,35,12.0
E4_Acc,"1647609473,35215",-54,35,13.0
E4_Acc,"1647609473,3834",-53,34,14.0
E4_Acc,"1647609473,41466",-53,33,14.0
E4_Acc,"1647609473,44591",-54,34,14.0
E4_Acc,"1647609473,47716",-54,34,13.0
E4_Acc,"1647609473,50841",-54,35,13.0
E4_Acc,"1647609473,53966",-53,35,13.0
E4_Acc,"1647609473,57091",-54,34,12.0
E4_Acc,"1647609473,60216",-54,34,11.0
E4_Acc,"1647609473,63342",-54,33,11.0
E4_Acc,"1647609473,66467",-54,34,12.0
E4_Acc,"1647609473,69592",-53,34,13.0
E4_Acc,"1647609473,72717",-54,35,13.0
E4_Acc,"1647609473,75842",-54,35,13.0
E4_Acc,"1647609473,78967",-54,35,12.0
E4_Acc,"1647609473,82092",-54,35,12.0
E4_Acc,"1647609473,85218",-54,35,12.0
E4_Acc,"1647609473,88343",-53,34,13.0
E4_Acc,"1647609473,91468",-53,34,13.0
E4_Acc,"1647609473,94593",-54,34,14.0
E4_Acc,"1647609473,97718",-54,34,13.0
E4_Acc,"1647609474,00843",-53,34,14.0
E4_Acc,"1647609474,03968",-54,34,13.0
E4_Acc,"1647609474,07094",-54,35,12.0
E4_Acc,"1647609474,10219",-54,35,12.0
E4_Acc,"1647609474,13344",-54,35,12.0
E4_Acc,"1647609474,16469",-54,34,12.0
