label_time_sec,window_start_sec,window_end_sec,n_samples,values_mean,values_std,values_min,values_max,values_median,time_sec,stress_label,reaction_label
10.0,-20.0,10.0,41,0.7226385682926829,0.01342265146866368,0.6958621,0.7445409,0.7214825,10.0,Stress,No Reaction
20.0,-10.0,20.0,81,0.719394925925926,0.010583838639297861,0.6958621,0.7445409,0.7189205,20.0,Stress,Reaction
30.0,0.0,30.0,121,0.7162419743801652,0.00994202486578672,0.6958621,0.7445409,0.7150774,30.0,Stress,Reaction
40.0,10.0,40.0,121,0.7164642950413223,0.008808028320797757,0.7022672,0.748384,0.7150774,40.0,No Stress,No Reaction
50.0,20.0,50.0,121,0.730947267768595,0.023487575412492794,0.7022672,0.7752855,0.7176394,50.0,No Stress,No Reaction
60.0,30.0,60.0,121,0.7512954148760331,0.02291325402181621,0.7125154,0.7765665,0.7663183,60.0,No Stress,No Reaction
70.0,40.0,70.0,121,0.7705531115702479,0.01200777639174013,0.7342927,0.7906578,0.7714424,70.0,No Stress,No Reaction
80.0,50.0,80.0,121,0.7793402900826447,0.00724909935777548,0.7663183,0.7932198,0.7804096,80.0,No Stress,No Reaction
90.0,60.0,90.0,121,0.790371909090909,0.011828370773871045,0.7701614,0.8188403,0.7868147,90.0,No Stress,No Reaction
100.0,70.0,100.0,121,0.8037961842975206,0.01627582871192743,0.7804096,0.8316505,0.804749,100.0,No Stress,No Reaction
110.0,80.0,110.0,121,0.8169875462809918,0.012190991393272331,0.7804096,0.8342125,0.8214023,110.0,No Stress,No Reaction
120.0,90.0,120.0,121,0.8245466404958678,0.009292199053817299,0.7804096,0.8521469,0.8252454,120.0,No Stress,No Reaction
130.0,100.0,130.0,121,0.8400036033057852,0.02086998536474864,0.8149972,0.8828914,0.8290884,130.0,No Stress,No Reaction
140.0,110.0,140.0,121,0.8698376603305785,0.03867800192142488,0.8149972,0.9341323,0.8675191,140.0,No Stress,No Reaction
150.0,120.0,150.0,121,0.8978613421487603,0.02486912017001456,0.8495848,0.9341323,0.9059498,150.0,No Stress,No Reaction
160.0,130.0,160.0,121,0.9092529082644628,0.015396049470819814,0.8418987,0.9341323,0.9123549,160.0,No Stress,No Reaction
170.0,140.0,170.0,121,0.9143240644628099,0.01893939140631178,0.8418987,0.9661579,0.9136359,170.0,No Stress,No Reaction
180.0,150.0,180.0,121,0.9328406702479338,0.030895186830202332,0.8418987,0.975125,0.9328513,180.0,No Stress,No Reaction
190.0,160.0,190.0,121,0.9574341925619835,0.02267103815886827,0.8841724,0.9892163,0.9661579,190.0,No Stress,No Reaction
200.0,170.0,200.0,121,0.970245249586777,0.020904417375318566,0.9290773,1.019961,0.9700009,200.0,No Stress,No Reaction
210.0,180.0,210.0,121,0.9821678578512397,0.040187004308623105,0.9239532,1.066147,0.973844,210.0,No Stress,No Reaction
220.0,190.0,220.0,121,1.0118448561983469,0.054528679461394274,0.9239532,1.076395,1.021311,220.0,No Stress,No Reaction
230.0,200.0,230.0,121,1.0485301413223138,0.052331378316684385,0.9239532,1.181439,1.061023,230.0,No Stress,No Reaction
240.0,210.0,240.0,121,1.1151009173553719,0.07298448210795985,0.9239532,1.287764,1.076395,240.0,No Stress,No Reaction
250.0,220.0,250.0,121,1.1735303553719008,0.0797789415975272,0.9239532,1.287764,1.201935,250.0,No Stress,No Reaction
260.0,230.0,260.0,121,1.2290483950413227,0.0387476339146402,0.9585408,1.287764,1.237804,260.0,No Stress,No Reaction
270.0,240.0,270.0,121,1.2566698595041323,0.02176416846076205,1.231399,1.303136,1.248052,270.0,No Stress,No Reaction
280.0,250.0,280.0,121,1.2696811570247932,0.02001308791974568,1.233961,1.303136,1.274953,280.0,No Stress,No Reaction
290.0,260.0,290.0,121,1.2906432479338843,0.02100210028833663,1.259581,1.350534,1.285202,290.0,No Stress,No Reaction
300.0,270.0,300.0,121,1.2750697859504132,0.06592125031667621,0.745891,1.350534,1.28264,300.0,No Stress,No Reaction
310.0,280.0,310.0,121,1.2672354305785123,0.06626706990666485,0.745891,1.350534,1.268548,310.0,No Stress,No Reaction
320.0,290.0,320.0,121,1.2508997859504134,0.05861187156794447,0.745891,1.323632,1.254457,320.0,No Stress,No Reaction
330.0,300.0,330.0,121,1.251450388429752,0.01211746317742284,1.23268,1.285202,1.250614,330.0,No Stress,No Reaction
340.0,310.0,340.0,121,1.240577570247934,0.016839013654222957,1.20834,1.285202,1.239085,340.0,No Stress,No Reaction
350.0,320.0,350.0,121,1.2262957272727273,0.014267910465446577,1.19553,1.248052,1.231399,350.0,No Stress,No Reaction
360.0,330.0,360.0,121,1.2134536363636363,0.0152745951730316,1.185282,1.246771,1.212183,360.0,No Stress,Reaction
370.0,340.0,370.0,121,1.1975732231404959,0.02053604726551485,1.157099,1.246771,1.198092,370.0,No Stress,No Reaction
380.0,350.0,380.0,121,1.1833126198347106,0.016375075298176084,1.157099,1.224993,1.178877,380.0,No Stress,No Reaction
390.0,360.0,390.0,121,1.1632185289256198,0.027355457565500646,1.003377,1.207059,1.167347,390.0,No Stress,No Reaction
400.0,370.0,400.0,121,1.1433362479338842,0.03421013751245894,1.003377,1.187844,1.150694,400.0,No Stress,No Reaction
410.0,380.0,410.0,121,1.1279428099173556,0.02908696951566516,1.003377,1.15838,1.134041,410.0,No Stress,No Reaction
420.0,390.0,420.0,121,1.1313730991735536,0.036888354985099965,1.036683,1.2583,1.128917,420.0,No Stress,No Reaction
430.0,400.0,430.0,121,1.210197179338843,0.13363990178848778,0.8958697,1.834859,1.137884,430.0,No Stress,No Reaction
440.0,410.0,440.0,121,1.260295658677686,0.1208631351316643,0.8958697,1.834859,1.267366,440.0,No Stress,No Reaction
450.0,420.0,450.0,96,1.299915278125,0.10569665660890948,0.8958697,1.834859,1.291706,450.0,No Stress,No Reaction
