window_start_sec,window_end_sec,n_samples,values_mean,values_median,values_std,values_min,values_max,values_mode
0.0,10.0,40,0.09579426025,0.09608251,0.0028497129206915485,0.09223921,0.1101746,0.09352031
10.0,20.0,40,0.09505762775,0.0948014,0.0017694458537465775,0.09223921,0.09736361,0.0948014
20.0,30.0,40,0.0955060115,0.0948014,0.0016903852702808114,0.09223921,0.0986447,0.0948014
30.0,40.0,40,0.09540993099999999,0.09608251,0.0015619649095910736,0.09223921,0.09736361,0.09608251
40.0,50.0,40,0.0961785885,0.09608251,0.001490271429064144,0.09352031,0.0986447,0.09736361
50.0,60.0,40,0.09624264299999999,0.09672306,0.0017209174565958787,0.09223921,0.0986447,0.09736361
60.0,70.0,40,0.096562918,0.09736361,0.0018505300198151165,0.09223921,0.09992581,0.09736361
70.0,80.0,40,0.09749171599999999,0.09736361,0.0016359850003243178,0.0948014,0.09992581,0.0986447
80.0,90.0,40,0.09806821275000001,0.09800415500000001,0.0017871927338462298,0.0948014,0.1012069,0.09608251
90.0,100.0,40,0.09806821225,0.09736361,0.001763487739293474,0.09608251,0.1037691,0.09608251
100.0,110.0,40,0.09803618524999999,0.09736361,0.0017403689082431417,0.0948014,0.1012069,0.09608251
110.0,120.0,40,0.09816429625,0.09800415500000001,0.0017086457724965112,0.09608251,0.1012069,0.09992581
120.0,130.0,40,0.09819632175000001,0.0986447,0.0017539171150034439,0.0948014,0.1012069,0.09608251
130.0,140.0,40,0.09800415775,0.09736361,0.0016916275920233798,0.09608251,0.1012069,0.09608251
140.0,150.0,40,0.0989009265,0.0986447,0.0017454977730304085,0.09608251,0.1012069,0.09736361
150.0,160.0,40,0.0998617485,0.09992581,0.0031239264858602587,0.0948014,0.115299,0.1012069
160.0,170.0,40,0.09931728325,0.09992581,0.0016913157133220857,0.09608251,0.102488,0.09992581
170.0,180.0,40,0.09979769375,0.09992581,0.0017358270730510159,0.09736361,0.1037691,0.1012069
180.0,190.0,40,0.09979769375,0.09992581,0.0016100538282285044,0.09736361,0.102488,0.1012069
190.0,200.0,40,0.10111081875000001,0.1012069,0.0033127117230312485,0.0986447,0.1191423,0.0986447
200.0,210.0,40,0.10187948,0.102488,0.001691315290892008,0.0986447,0.1050502,0.102488
210.0,220.0,40,0.10159123299999999,0.1012069,0.0015676757690814512,0.0986447,0.1050502,0.09992581
220.0,230.0,40,0.10300044100000001,0.10312855,0.0019417994301160375,0.09992581,0.1076124,0.1012069
230.0,240.0,40,0.10319260525,0.10312855,0.0018105867820851515,0.09992581,0.1063313,0.1050502
240.0,250.0,40,0.10351288,0.1037691,0.001540601369795372,0.1012069,0.1050502,0.1050502
250.0,260.0,40,0.10415342999999999,0.10440964999999999,0.001513039191656046,0.1012069,0.1063313,0.102488
260.0,270.0,40,0.10559466749999999,0.1050502,0.0035988802632091897,0.1012069,0.1242667,0.1037691
270.0,280.0,40,0.105370475,0.1050502,0.001874536777207255,0.102488,0.1101746,0.1037691
280.0,290.0,40,0.1054665575,0.1063313,0.0015727041999229006,0.102488,0.1076124,0.1063313
290.0,300.0,40,0.1054665575,0.1050502,0.0017500152560342324,0.1012069,0.1076124,0.1037691
300.0,310.0,40,0.1061711625,0.1063313,0.0016459223732649439,0.102488,0.1088935,0.1076124
310.0,320.0,40,0.10658752,0.1063313,0.003284806096778909,0.1037691,0.1242667,0.1076124
320.0,330.0,40,0.10709996,0.1076124,0.0015296360961235531,0.1037691,0.1088935,0.1076124
330.0,340.0,40,0.1073882075,0.1076124,0.001612341768406261,0.1050502,0.1101746,0.1088935
340.0,350.0,40,0.10790064749999999,0.1076124,0.0016279265859443285,0.1050502,0.1101746,0.1063313
350.0,360.0,40,0.10863727999999999,0.1088935,0.0017455006335263912,0.1037691,0.1114557,0.1101746
360.0,370.0,40,0.1088935,0.1088935,0.001450560108442641,0.1063313,0.1114557,0.1101746
370.0,380.0,40,0.10975824249999999,0.1101746,0.00186638107630612,0.1063313,0.1140179,0.1114557
380.0,390.0,40,0.1098863525,0.1101746,0.00175241829905573,0.1063313,0.1127368,0.1114557
390.0,400.0,40,0.11062298500000001,0.1114557,0.0017777500362998475,0.1076124,0.1127368,0.1127368
400.0,410.0,40,0.1107831225,0.1101746,0.0017403699038713789,0.1076124,0.1140179,0.1101746
410.0,420.0,40,0.10854119749999999,0.1088935,0.0030837625163382966,0.102488,0.1140179,0.1076124
420.0,430.0,40,0.1057227775,0.1063313,0.0016913182527380434,0.102488,0.1088935,0.1063313
430.0,440.0,40,0.10684374,0.1076124,0.001501872698145853,0.1037691,0.1088935,0.1076124
440.0,450.0,10,0.10620319,0.10697185000000001,0.0016483707925976142,0.1037691,0.1076124,0.1076124
