ACC,time,x,y,z
E4_Acc,"1647605267,18867",-61,13,22.0
E4_Acc,"1647605267,21992",-61,13,23.0
E4_Acc,"1647605267,25117",-60,12,23.0
E4_Acc,"1647605267,28242",-60,12,22.0
E4_Acc,"1647605267,31368",-61,13,21.0
E4_Acc,"1647605267,34493",-63,13,22.0
E4_Acc,"1647605267,37618",-64,14,21.0
E4_Acc,"1647605267,40743",-62,14,21.0
E4_Acc,"1647605267,43868",-61,13,22.0
E4_Acc,"1647605267,46993",-61,14,22.0
E4_Acc,"1647605267,50118",-59,15,23.0
E4_Acc,"1647605267,53244",-58,15,24.0
E4_Acc,"1647605267,56369",-56,16,24.0
E4_Acc,"1647605267,59494",-55,16,25.0
E4_Acc,"1647605267,62619",-56,16,26.0
E4_Acc,"1647605267,65744",-56,15,26.0
E4_Acc,"1647605267,68869",-57,15,27.0
E4_Acc,"1647605267,71994",-58,16,26.0
E4_Acc,"1647605267,7512",-58,16,25.0
E4_Acc,"1647605267,78245",-60,16,23.0
E4_Acc,"1647605267,8137",-61,16,22.0
E4_Acc,"1647605267,84495",-62,15,21.0
E4_Acc,"1647605267,8762",-61,14,21.0
E4_Acc,"1647605267,90745",-60,14,22.0
E4_Acc,"1647605267,9387",-60,14,24.0
E4_Acc,"1647605267,96996",-60,14,24.0
E4_Acc,"1647605268,00121",-61,13,22.0
E4_Acc,"1647605268,03246",-61,11,21.0
E4_Acc,"1647605268,06371",-62,12,21.0
E4_Acc,"1647605268,09496",-64,15,21.0
E4_Acc,"1647605268,12621",-64,15,21.0
E4_Acc,"1647605268,15746",-62,15,21.0
E4_Acc,"1647605268,18872",-61,15,22.0
E4_Acc,"1647605268,21997",-61,16,22.0
E4_Acc,"1647605268,25122",-58,16,23.0
E4_Acc,"1647605268,28247",-57,16,24.0
E4_Acc,"1647605268,31372",-55,16,26.0
E4_Acc,"1647605268,34497",-54,15,26.0
E4_Acc,"1647605268,37622",-56,15,26.0
E4_Acc,"1647605268,40748",-58,15,26.0
E4_Acc,"1647605268,43873",-58,16,26.0
E4_Acc,"1647605268,46998",-58,17,25.0
E4_Acc,"1647605268,50123",-59,17,24.0
E4_Acc,"1647605268,53248",-61,15,22.0
E4_Acc,"1647605268,56373",-62,15,20.0
E4_Acc,"1647605268,59499",-62,15,19.0
E4_Acc,"1647605268,62624",-60,15,22.0
E4_Acc,"1647605268,65749",-60,15,23.0
E4_Acc,"1647605268,68874",-59,15,24.0
E4_Acc,"1647605268,71999",-60,14,23.0
E4_Acc,"1647605268,75124",-62,13,21.0
E4_Acc,"1647605268,78249",-62,12,21.0
E4_Acc,"1647605268,81375",-61,13,21.0
E4_Acc,"1647605268,845",-60,15,21.0
E4_Acc,"1647605268,87625",-60,16,22.0
E4_Acc,"1647605268,9075",-60,16,22.0
E4_Acc,"1647605268,93875",-60,16,23.0
E4_Acc,"1647605268,97",-60,15,23.0
E4_Acc,"1647605269,00125",-59,14,24.0
E4_Acc,"1647605269,03251",-58,13,24.0
E4_Acc,"1647605269,06376",-57,14,24.0
E4_Acc,"1647605269,09501",-58,14,24.0
E4_Acc,"1647605269,12626",-63,16,22.0
E4_Acc,"1647605269,15751",-62,17,18.0
E4_Acc,"1647605269,18876",-62,16,19.0
E4_Acc,"1647605269,22001",-59,14,22.0
E4_Acc,"1647605269,25127",-57,14,24.0
E4_Acc,"1647605269,28252",-58,17,23.0
E4_Acc,"1647605269,31377",-63,17,21.0
E4_Acc,"1647605269,34502",-63,16,21.0
E4_Acc,"1647605269,37627",-58,14,23.0
E4_Acc,"1647605269,40752",-57,15,23.0
E4_Acc,"1647605269,43877",-61,15,22.0
E4_Acc,"1647605269,47003",-62,16,21.0
E4_Acc,"1647605269,50128",-60,15,22.0
E4_Acc,"1647605269,53253",-60,15,21.0
E4_Acc,"1647605269,56378",-60,15,21.0
E4_Acc,"1647605269,59503",-60,15,22.0
