label_time_sec,window_start_sec,window_end_sec,n_samples,values_mean,values_std,values_min,values_max,values_median,time_sec,stress_label,reaction_label
10.0,-20.0,10.0,41,2.5035543658536588,0.07912287110050924,2.272613,2.598012,2.503211,10.0,No Stress,No Reaction
20.0,-10.0,20.0,81,2.5157685679012345,0.060406078600364836,2.272613,2.600574,2.523708,20.0,No Stress,No Reaction
30.0,0.0,30.0,121,2.5127924049586783,0.05387048979939115,2.272613,2.600574,2.517303,30.0,No Stress,No Reaction
40.0,10.0,40.0,121,2.53170185123967,0.03605029743188932,2.354603,2.600574,2.5378,40.0,No Stress,No Reaction
50.0,20.0,50.0,121,2.5851903884297522,0.0833914808757837,2.354603,2.741495,2.564703,50.0,No Stress,No Reaction
60.0,30.0,60.0,121,2.660044710743801,0.08063392813754414,2.530114,2.818361,2.687689,60.0,No Stress,No Reaction
70.0,40.0,70.0,121,2.741614371900826,0.07358485206063498,2.590325,2.957611,2.728684,70.0,Stress,Reaction
80.0,50.0,80.0,121,2.8781185867768593,0.1774483194963475,2.641569,3.203583,2.785053,80.0,No Stress,No Reaction
90.0,60.0,90.0,121,3.024892752066116,0.17808926810700307,2.731246,3.234329,3.11903,90.0,No Stress,No Reaction
100.0,70.0,100.0,121,3.192685074380165,0.12806107673854725,2.876902,3.470583,3.183085,100.0,No Stress,No Reaction
110.0,80.0,110.0,121,3.3120353471074377,0.16861460248891608,3.031915,4.015723,3.3271,110.0,No Stress,No Reaction
120.0,90.0,120.0,121,3.447834570247934,0.18527360297070689,3.145933,4.015723,3.398841,120.0,No Stress,No Reaction
130.0,100.0,130.0,121,3.5251057933884296,0.14705866063773768,3.3271,4.015723,3.541043,130.0,No Stress,No Reaction
140.0,110.0,140.0,121,3.591325669421487,0.10694888173736622,3.328381,4.015723,3.594849,140.0,No Stress,No Reaction
150.0,120.0,150.0,121,3.63396,0.09038854063642875,3.419339,3.872848,3.625596,150.0,Stress,No Reaction
160.0,130.0,160.0,121,3.7809884876033055,0.15595331269603926,3.565384,4.088746,3.707586,160.0,No Stress,No Reaction
170.0,140.0,170.0,121,3.8947841074380163,0.14472915304064818,3.620471,4.088746,3.947825,170.0,No Stress,Reaction
