label_time_sec,window_start_sec,window_end_sec,n_samples,values_mean,values_std,values_min,values_max,values_median,time_sec,stress_label,reaction_label
10.0,-20.0,10.0,640,-0.4146563786875001,23.438272932115236,-86.36108,54.69722,0.55135345,10.0,No Stress,No Reaction
20.0,-10.0,20.0,1280,-0.8217104403945313,28.400639642811,-123.4452,82.39456,0.42648315000000003,20.0,No Stress,No Reaction
30.0,0.0,30.0,1920,-0.17384815113802105,32.542672998888506,-144.6425,85.6806,1.0542565,30.0,No Stress,No Reaction
40.0,10.0,40.0,1920,0.6294125514088543,30.18690420087597,-144.6425,85.6806,0.955246,40.0,No Stress,No Reaction
50.0,20.0,50.0,1920,0.44474019093750017,26.53437173620172,-144.6425,85.6806,0.67398835,50.0,No Stress,No Reaction
60.0,30.0,60.0,1920,0.11371176333854176,29.206487374735257,-224.2508,217.8394,0.7361362,60.0,No Stress,No Reaction
70.0,40.0,70.0,1920,-0.38590848716666665,29.802269314626873,-224.2508,217.8394,1.546768,70.0,Stress,Reaction
80.0,50.0,80.0,1920,-0.504149871874479,40.69848217785567,-224.2508,217.8394,1.1466675,80.0,No Stress,No Reaction
90.0,60.0,90.0,1920,-0.36903201223906285,34.3330473168695,-204.7209,198.2639,0.9600220500000001,90.0,No Stress,No Reaction
100.0,70.0,100.0,1920,-0.21650851087447903,33.800875748850856,-204.7209,198.2639,1.4283755,100.0,No Stress,No Reaction
110.0,80.0,110.0,1920,0.3944087788125,17.20582958308332,-75.60535,65.25256,2.433718,110.0,No Stress,No Reaction
120.0,90.0,120.0,1920,0.8938389785364581,26.17162149941886,-182.6772,97.29895,2.309425,120.0,No Stress,No Reaction
130.0,100.0,130.0,1920,0.10342935391145816,35.080449408176946,-182.6772,97.29895,2.3258134999999998,130.0,No Stress,No Reaction
140.0,110.0,140.0,1920,-0.2021476676213539,43.40872627636079,-182.6772,151.9565,-0.31883235,140.0,No Stress,No Reaction
150.0,120.0,150.0,1920,-0.9904477593921878,48.27887826476595,-262.0394,151.9565,-1.08696,150.0,Stress,No Reaction
160.0,130.0,160.0,1920,-0.42569495419947856,53.17436027341251,-262.0394,151.9565,-1.863525,160.0,No Stress,No Reaction
170.0,140.0,170.0,1920,-0.7870211158489585,57.09132933878739,-262.0394,150.5022,2.3890455,170.0,No Stress,Reaction
180.0,150.0,180.0,1920,0.3202077251562501,61.89688177195842,-257.6113,190.763,-0.6540984999999999,180.0,No Stress,No Reaction
190.0,160.0,190.0,1920,0.10880104098437589,64.47231613520118,-257.6113,243.0013,-0.42797850000000004,190.0,No Stress,Reaction
200.0,170.0,200.0,1920,0.8969294243390104,64.84812811909623,-247.2475,243.0013,-1.8916625,200.0,No Stress,No Reaction
210.0,180.0,210.0,1920,0.5870034152598437,55.979864598822154,-247.2475,243.0013,0.18900299999999998,210.0,No Stress,No Reaction
220.0,190.0,220.0,1920,0.056814470103593646,43.73333037137452,-247.2475,126.8957,-1.5599365,220.0,No Stress,No Reaction
230.0,200.0,230.0,1920,-0.17896557836041663,28.038080441387407,-120.6731,86.02521,-0.3475952,230.0,No Stress,No Reaction
240.0,210.0,240.0,1920,-0.8119986340791665,35.696979231737764,-214.3371,147.9042,-0.22746275,240.0,No Stress,No Reaction
250.0,220.0,250.0,1920,0.03295009912395897,45.25276152068373,-214.3371,203.0363,2.5809785,250.0,No Stress,No Reaction
