label_time_sec,window_start_sec,window_end_sec,n_samples,x_mean,x_std,x_min,x_max,x_median,y_mean,y_std,y_min,y_max,y_median,z_mean,z_std,z_min,z_max,z_median,time_sec,stress_label,reaction_label
10.0,-20.0,10.0,320,-27.946875,0.3363871994627359,-29.0,-26.0,-28.0,-32.996875,0.3216185312195559,-34.0,-32.0,-33.0,47.703125,0.46439658154747226,47.0,49.0,48.0,10.0,No Stress,No Reaction
20.0,-10.0,20.0,640,-27.871875,0.38250829769964034,-29.0,-26.0,-28.0,-33.1375,0.41471373311982884,-34.0,-32.0,-33.0,47.5421875,0.5017355442242738,47.0,49.0,48.0,20.0,No Stress,No Reaction
30.0,0.0,30.0,960,-27.765625,1.0720963768677765,-33.0,-24.0,-28.0,-33.266666666666666,0.8025853255119647,-37.0,-32.0,-33.0,47.51770833333333,1.062047405086036,44.0,50.0,48.0,30.0,No Stress,No Reaction
40.0,10.0,40.0,960,-29.059375,2.2445892826899607,-34.0,-24.0,-28.0,-34.09375,1.2987370539679393,-37.0,-32.0,-34.0,46.22291666666667,2.008401496917115,42.0,50.0,47.0,40.0,No Stress,No Reaction
50.0,20.0,50.0,960,-30.704166666666666,2.5170913857353696,-35.0,-24.0,-32.0,-35.248958333333334,1.5857482315755806,-39.0,-32.0,-36.0,44.55104166666667,2.402097397380012,41.0,50.0,44.0,50.0,No Stress,No Reaction
60.0,30.0,60.0,960,-32.49791666666667,0.6985728288584704,-35.0,-31.0,-33.0,-36.427083333333336,0.8801458745653613,-39.0,-34.0,-37.0,42.72083333333333,0.9264862553591835,40.0,45.0,42.0,60.0,No Stress,No Reaction
70.0,40.0,70.0,960,-32.734375,0.5912691365753228,-35.0,-30.0,-33.0,-36.876041666666666,0.4770531701459838,-39.0,-35.0,-37.0,42.28854166666667,0.5640183905451415,40.0,44.0,42.0,70.0,No Stress,No Reaction
80.0,50.0,80.0,960,-31.679166666666667,1.6310284290996,-35.0,-26.0,-33.0,-36.635416666666664,0.5957757391144294,-39.0,-35.0,-37.0,43.03854166666667,1.24546056171005,40.0,46.0,42.0,80.0,No Stress,No Reaction
90.0,60.0,90.0,960,-30.352083333333333,1.6961576627256911,-34.0,-26.0,-30.0,-36.58125,0.5627121312434913,-38.0,-35.0,-37.0,43.854166666666664,1.1015125316992276,41.0,47.0,44.0,90.0,No Stress,No Reaction
100.0,70.0,100.0,960,-29.10625,0.6705191520484829,-32.0,-26.0,-29.0,-36.625,0.5620979619904585,-38.0,-35.0,-37.0,44.541666666666664,0.523018962937895,43.0,47.0,45.0,100.0,No Stress,Reaction
110.0,80.0,110.0,960,-28.851041666666667,0.49785667658531707,-31.0,-26.0,-29.0,-36.946875,0.3068400367186009,-38.0,-35.0,-37.0,44.51979166666667,0.5162873381865724,43.0,47.0,45.0,110.0,No Stress,No Reaction
120.0,90.0,120.0,960,-28.811458333333334,0.47554804379097565,-31.0,-27.0,-29.0,-36.98229166666667,0.25158301385550397,-38.0,-36.0,-37.0,44.49583333333333,0.5085128631047557,43.0,46.0,44.0,120.0,No Stress,No Reaction
130.0,100.0,130.0,960,-28.741666666666667,0.49810206346080693,-31.0,-26.0,-29.0,-36.99791666666667,0.20421990573692997,-38.0,-36.0,-37.0,44.471875,0.5118416573208222,43.0,47.0,44.0,130.0,No Stress,No Reaction
140.0,110.0,140.0,960,-28.666666666666668,0.5159937650007397,-31.0,-26.0,-29.0,-37.115625,0.3539817086406269,-38.0,-36.0,-37.0,44.325,0.48394451547290895,43.0,47.0,44.0,140.0,No Stress,No Reaction
