EDA,time,values
E4_Gsr,"1647613304,747","1,527506"
E4_Gsr,"1647613304,997","1,526225"
E4_Gsr,"1647613305,247","1,524944"
E4_Gsr,"1647613305,497","1,527506"
E4_Gsr,"1647613305,747","1,545441"
E4_Gsr,"1647613305,997","1,528787"
E4_Gsr,"1647613306,247","1,523663"
E4_Gsr,"1647613306,497","1,523663"
E4_Gsr,"1647613306,747","1,510852"
E4_Gsr,"1647613306,997","1,530068"
E4_Gsr,"1647613307,247","1,530068"
E4_Gsr,"1647613307,497","1,53263"
E4_Gsr,"1647613307,747","1,530068"
E4_Gsr,"1647613307,997","1,514695"
E4_Gsr,"1647613308,247","1,540317"
E4_Gsr,"1647613308,497","1,548003"
E4_Gsr,"1647613308,747","1,546722"
E4_Gsr,"1647613308,997","1,513414"
E4_Gsr,"1647613309,247","1,549284"
E4_Gsr,"1647613309,497","1,472419"
E4_Gsr,"1647613309,747","1,407082"
E4_Gsr,"1647613309,997","1,405801"
E4_Gsr,"1647613310,247","1,419893"
E4_Gsr,"1647613310,497","1,430142"
E4_Gsr,"1647613310,747","1,460889"
E4_Gsr,"1647613310,997","1,501884"
E4_Gsr,"1647613311,247","1,5211"
E4_Gsr,"1647613311,497","1,542879"
E4_Gsr,"1647613311,747","1,550566"
E4_Gsr,"1647613311,997","1,574906"
E4_Gsr,"1647613312,247","1,60181"
E4_Gsr,"1647613312,497","1,636399"
E4_Gsr,"1647613312,747","1,63768"
E4_Gsr,"1647613312,997","1,629994"
E4_Gsr,"1647613313,247","1,61334"
E4_Gsr,"1647613313,497","1,650491"
E4_Gsr,"1647613313,747","1,580031"
E4_Gsr,"1647613313,997","1,594123"
E4_Gsr,"1647613314,247","1,595404"
E4_Gsr,"1647613314,497","1,599247"
E4_Gsr,"1647613314,747","1,596685"
E4_Gsr,"1647613314,997","1,599247"
E4_Gsr,"1647613315,247","1,596685"
E4_Gsr,"1647613315,497","1,599247"
E4_Gsr,"1647613315,747","1,594123"
E4_Gsr,"1647613315,997","1,595404"
E4_Gsr,"1647613316,247","1,595404"
E4_Gsr,"1647613316,497","1,59028"
E4_Gsr,"1647613316,747","1,592842"
E4_Gsr,"1647613316,997","1,603091"
E4_Gsr,"1647613317,247","1,622307"
E4_Gsr,"1647613317,497","1,635118"
E4_Gsr,"1647613317,747","1,61334"
E4_Gsr,"1647613317,997","1,587718"
E4_Gsr,"1647613318,247","1,624869"
E4_Gsr,"1647613318,497","1,640243"
E4_Gsr,"1647613318,747","1,59028"
E4_Gsr,"1647613318,997","1,522381"
E4_Gsr,"1647613319,247","1,61334"
E4_Gsr,"1647613319,497","1,615902"
E4_Gsr,"1647613319,747","1,614621"
E4_Gsr,"1647613319,997","1,60181"
E4_Gsr,"1647613320,247","1,54416"
E4_Gsr,"1647613320,497","1,531349"
E4_Gsr,"1647613320,747","1,582593"
E4_Gsr,"1647613320,997","1,608215"
E4_Gsr,"1647613321,247","1,571063"
E4_Gsr,"1647613321,497","1,583874"
E4_Gsr,"1647613321,747","1,603091"
E4_Gsr,"1647613321,997","1,560814"
E4_Gsr,"1647613322,247","1,605653"
E4_Gsr,"1647613322,497","1,568501"
E4_Gsr,"1647613322,747","1,527506"
E4_Gsr,"1647613322,997","1,573625"
E4_Gsr,"1647613323,247","1,597966"
E4_Gsr,"1647613323,497","1,568501"
E4_Gsr,"1647613323,747","1,55569"
E4_Gsr,"1647613323,997","1,586436"
E4_Gsr,"1647613324,247","1,576188"
E4_Gsr,"1647613324,497","1,560814"
E4_Gsr,"1647613324,747","1,549284"
E4_Gsr,"1647613324,997","1,564658"
E4_Gsr,"1647613325,247","1,585155"
E4_Gsr,"1647613325,497","1,572344"
E4_Gsr,"1647613325,747","1,583874"
E4_Gsr,"1647613325,997","1,588999"
E4_Gsr,"1647613326,247","1,569782"
E4_Gsr,"1647613326,497","1,576188"
E4_Gsr,"1647613326,747","1,591561"
E4_Gsr,"1647613326,997","1,585155"
E4_Gsr,"1647613327,247","1,587718"
E4_Gsr,"1647613327,497","1,586436"
E4_Gsr,"1647613327,747","1,568501"
E4_Gsr,"1647613327,997","1,562096"
E4_Gsr,"1647613328,247","1,564658"
E4_Gsr,"1647613328,497","1,581312"
E4_Gsr,"1647613328,747","1,571063"
E4_Gsr,"1647613328,997","1,560814"
E4_Gsr,"1647613329,247","1,574906"
E4_Gsr,"1647613329,497","1,551847"
E4_Gsr,"1647613329,747","1,551847"
E4_Gsr,"1647613329,997","1,562096"
E4_Gsr,"1647613330,247","1,581312"
E4_Gsr,"1647613330,497","1,586436"
E4_Gsr,"1647613330,747","1,549284"
E4_Gsr,"1647613330,997","1,562096"
E4_Gsr,"1647613331,247","1,56722"
E4_Gsr,"1647613331,497","1,569782"
E4_Gsr,"1647613331,747","1,57875"
E4_Gsr,"1647613331,997","1,573625"
E4_Gsr,"1647613332,247","1,571063"
E4_Gsr,"1647613332,497","1,514695"
E4_Gsr,"1647613332,747","1,496759"
E4_Gsr,"1647613332,997","1,496759"
E4_Gsr,"1647613333,247","1,486511"
E4_Gsr,"1647613333,497","1,466013"
E4_Gsr,"1647613333,747","1,498041"
E4_Gsr,"1647613333,997","1,508289"
E4_Gsr,"1647613334,247","1,510852"
E4_Gsr,"1647613334,497","1,531349"
E4_Gsr,"1647613334,747","1,541598"
E4_Gsr,"1647613334,997","1,554409"
E4_Gsr,"1647613335,247","1,569782"
E4_Gsr,"1647613335,497","1,586436"
E4_Gsr,"1647613335,747","1,60181"
E4_Gsr,"1647613335,997","1,610777"
E4_Gsr,"1647613336,247","1,606934"
E4_Gsr,"1647613336,497","1,608215"
E4_Gsr,"1647613336,747","1,605653"
E4_Gsr,"1647613336,997","1,599247"
E4_Gsr,"1647613337,247","1,599247"
E4_Gsr,"1647613337,497","1,597966"
E4_Gsr,"1647613337,747","1,59028"
E4_Gsr,"1647613337,997","1,596685"
E4_Gsr,"1647613338,247","1,591561"
E4_Gsr,"1647613338,497","1,597966"
E4_Gsr,"1647613338,747","1,592842"
E4_Gsr,"1647613338,997","1,596685"
E4_Gsr,"1647613339,247","1,591561"
E4_Gsr,"1647613339,497","1,594123"
E4_Gsr,"1647613339,747","1,591561"
E4_Gsr,"1647613339,997","1,591561"
E4_Gsr,"1647613340,247","1,591561"
E4_Gsr,"1647613340,497","1,580031"
E4_Gsr,"1647613340,747","1,586436"
E4_Gsr,"1647613340,997","1,583874"
E4_Gsr,"1647613341,247","1,583874"
E4_Gsr,"1647613341,497","1,585155"
E4_Gsr,"1647613341,747","1,581312"
E4_Gsr,"1647613341,997","1,574906"
E4_Gsr,"1647613342,247","1,577469"
E4_Gsr,"1647613342,497","1,572344"
E4_Gsr,"1647613342,747","1,573625"
E4_Gsr,"1647613342,997","1,572344"
E4_Gsr,"1647613343,247","1,573625"
E4_Gsr,"1647613343,497","1,574906"
E4_Gsr,"1647613343,747","1,574906"
E4_Gsr,"1647613343,997","1,571063"
E4_Gsr,"1647613344,247","1,591561"
E4_Gsr,"1647613344,497","1,571063"
E4_Gsr,"1647613344,747","1,576188"
E4_Gsr,"1647613344,997","1,576188"
E4_Gsr,"1647613345,247","1,565939"
E4_Gsr,"1647613345,497","1,556971"
E4_Gsr,"1647613345,747","1,551847"
E4_Gsr,"1647613345,997","1,550566"
E4_Gsr,"1647613346,247","1,55569"
E4_Gsr,"1647613346,497","1,551847"
E4_Gsr,"1647613346,747","1,556971"
E4_Gsr,"1647613346,997","1,549284"
E4_Gsr,"1647613347,247","1,550566"
E4_Gsr,"1647613347,497","1,54416"
E4_Gsr,"1647613347,747","1,545441"
E4_Gsr,"1647613347,997","1,542879"
E4_Gsr,"1647613348,247","1,542879"
E4_Gsr,"1647613348,497","1,537755"
E4_Gsr,"1647613348,747","1,537755"
E4_Gsr,"1647613348,997","1,535192"
E4_Gsr,"1647613349,247","1,53263"
E4_Gsr,"1647613349,497","1,53263"
E4_Gsr,"1647613349,747","1,531349"
E4_Gsr,"1647613349,997","1,535192"
E4_Gsr,"1647613350,247","1,533911"
E4_Gsr,"1647613350,497","1,53263"
E4_Gsr,"1647613350,747","1,528787"
E4_Gsr,"1647613350,997","1,531349"
E4_Gsr,"1647613351,247","1,531349"
E4_Gsr,"1647613351,497","1,537755"
E4_Gsr,"1647613351,747","1,548003"
E4_Gsr,"1647613351,997","1,556971"
E4_Gsr,"1647613352,247","1,560814"
E4_Gsr,"1647613352,497","1,565939"
E4_Gsr,"1647613352,747","1,559533"
E4_Gsr,"1647613352,997","1,554409"
E4_Gsr,"1647613353,247","1,545441"
E4_Gsr,"1647613353,497","1,541598"
E4_Gsr,"1647613353,747","1,539036"
E4_Gsr,"1647613353,997","1,540317"
E4_Gsr,"1647613354,247","1,533911"
E4_Gsr,"1647613354,497","1,535192"
E4_Gsr,"1647613354,747","1,53263"
E4_Gsr,"1647613354,997","1,535192"
E4_Gsr,"1647613355,247","1,527506"
E4_Gsr,"1647613355,497","1,531349"
E4_Gsr,"1647613355,747","1,522381"
E4_Gsr,"1647613355,997","1,531349"
E4_Gsr,"1647613356,247","1,530068"
E4_Gsr,"1647613356,497","1,531349"
E4_Gsr,"1647613356,747","1,526225"
E4_Gsr,"1647613356,997","1,530068"
E4_Gsr,"1647613357,247","1,527506"
E4_Gsr,"1647613357,497","1,524944"
E4_Gsr,"1647613357,747","1,5211"
E4_Gsr,"1647613357,997","1,530068"
E4_Gsr,"1647613358,247","1,53263"
E4_Gsr,"1647613358,497","1,54416"
