window_start_sec,window_end_sec,n_samples,values_mean,values_median,values_std,values_min,values_max,values_mode
0.0,10.0,40,32.482,32.480000000000004,0.013435505964155712,32.47,32.51,32.47
10.0,20.0,40,32.495999999999995,32.5,0.01581949462708502,32.47,32.51,32.51
20.0,30.0,40,32.512,32.51,0.010907536796837609,32.49,32.53,32.51
30.0,40.0,40,32.513999999999996,32.51,0.015157294934903701,32.49,32.53,32.51
40.0,50.0,40,32.524,32.53,0.009281909617847504,32.51,32.53,32.53
50.0,60.0,40,32.534000000000006,32.53,0.015157294934901571,32.51,32.57,32.53
60.0,70.0,40,32.54,32.54,0.016329931618550456,32.51,32.57,32.53
70.0,80.0,40,32.556,32.55,0.009281909617845936,32.55,32.57,32.55
80.0,90.0,40,32.558,32.57,0.01620382987333878,32.53,32.57,32.57
90.0,100.0,40,32.578,32.58,0.013435505964162018,32.55,32.59,32.59
100.0,110.0,40,32.58200000000001,32.59,0.009922778767140024,32.57,32.59,32.59
110.0,120.0,40,32.574,32.57,0.012152872405005125,32.55,32.59,32.57
120.0,130.0,40,32.588,32.59,0.010907536796839588,32.57,32.61,32.59
130.0,140.0,40,32.582,32.58,0.013435505964155433,32.57,32.61,32.57
140.0,150.0,40,32.584,32.59,0.009281909617846093,32.57,32.59,32.59
150.0,160.0,40,32.59400000000001,32.59,0.008101914936667056,32.59,32.61,32.59
160.0,170.0,40,32.596000000000004,32.59,0.009281909617843278,32.59,32.61,32.59
170.0,180.0,40,32.592,32.59,0.010907536796836498,32.57,32.61,32.59
180.0,190.0,40,32.596000000000004,32.59,0.009281909617841833,32.59,32.61,32.59
190.0,200.0,40,32.6,32.61,0.013587324409733344,32.57,32.61,32.61
200.0,210.0,40,32.6,32.61,0.013587324409735193,32.57,32.61,32.61
210.0,220.0,40,32.602,32.61,0.009922778767134953,32.59,32.61,32.61
220.0,230.0,40,32.6,32.61,0.013587324409735622,32.57,32.61,32.61
230.0,240.0,40,32.604,32.61,0.012969391975150542,32.59,32.63,32.61
240.0,250.0,40,32.618,32.61,0.009922778767139949,32.61,32.63,32.61
250.0,260.0,40,32.634,32.63,0.01515729493490473,32.61,32.65,32.63
260.0,270.0,40,32.636,32.63,0.009281909617842336,32.63,32.65,32.63
270.0,280.0,40,32.644,32.65,0.012969391975151347,32.63,32.67,32.65
280.0,290.0,40,32.668,32.67,0.014178351139170776,32.65,32.69,32.67
290.0,300.0,40,32.660000000000004,32.66,0.010127393670838153,32.65,32.67,32.65
300.0,310.0,40,32.668,32.67,0.016824889987066632,32.65,32.71,32.67
310.0,320.0,40,32.68,32.67,0.018673991236956244,32.65,32.71,32.67
320.0,330.0,40,32.69199999999999,32.69,0.006076436202501431,32.69,32.71,32.69
330.0,340.0,40,32.71,32.71,0.01281025230440713,32.69,32.73,32.71
340.0,350.0,40,32.714,32.71,0.012152872405001795,32.69,32.73,32.71
350.0,360.0,40,32.72,32.71,0.01867399123695532,32.69,32.75,32.71
360.0,370.0,40,32.733999999999995,32.73,0.012152872405003836,32.71,32.75,32.73
370.0,380.0,40,32.738,32.73,0.009922778767139815,32.73,32.75,32.73
380.0,390.0,40,32.739999999999995,32.75,0.013587324409737927,32.71,32.75,32.75
390.0,400.0,40,32.742,32.75,0.009922778767138424,32.73,32.75,32.75
400.0,410.0,40,32.745999999999995,32.75,0.012152872405006298,32.73,32.77,32.75
410.0,420.0,40,32.751999999999995,32.75,0.01417835113917178,32.73,32.77,32.75
420.0,430.0,40,32.745999999999995,32.75,0.01215287240500529,32.73,32.77,32.75
430.0,440.0,40,32.748000000000005,32.75,0.014178351139175671,32.73,32.77,32.75
440.0,450.0,16,32.765,32.77,0.008944271910001906,32.75,32.77,32.77
