window_start_sec,window_end_sec,n_samples,values_mean,values_median,values_std,values_min,values_max,values_mode
0.0,10.0,40,2.50378715,2.507054,0.08011662655556333,2.272613,2.598012,2.589044
10.0,20.0,40,2.5287365,2.529473,0.0265818833823685,2.464778,2.600574,2.541644
20.0,30.0,40,2.5044917250000003,2.5089755,0.036240733747586525,2.354603,2.551893,2.539081
30.0,40.0,40,2.56041175,2.5640625000000004,0.0166417703288889,2.530114,2.592888,2.5378
40.0,50.0,40,2.687528725,2.694735,0.03677125369785718,2.590325,2.741495,2.692813
50.0,60.0,40,2.7304136249999997,2.7267625,0.047029960263583255,2.641569,2.818361,2.710749
60.0,70.0,40,2.8034545250000003,2.7664765,0.07455417020546187,2.731246,2.957611,2.770961
70.0,80.0,40,3.0928634500000003,3.143371,0.10648646665017376,2.876902,3.203583,3.117749
80.0,90.0,40,3.1737329,3.1824445,0.04537380443733975,3.031915,3.234329,3.14209
90.0,100.0,40,3.3064010500000003,3.313757,0.11027980471438843,3.145933,3.470583,3.209988
100.0,110.0,40,3.4383798999999997,3.3853894999999996,0.15665110490313952,3.3271,4.010599,3.350159
110.0,120.0,40,3.595655925,3.5862185,0.15972748060454797,3.328381,4.015723,3.328381
120.0,130.0,40,3.5394739,3.5544944999999997,0.05766191798743559,3.419339,3.625596,3.56026
130.0,140.0,40,3.636292975,3.6275175,0.03518441261337289,3.565384,3.697337,3.624315
140.0,150.0,40,3.720140925,3.7037430000000002,0.048300252556746616,3.620471,3.842102,3.685807
150.0,160.0,40,3.981752125,3.9894605,0.060964428406091224,3.872848,4.088746,3.892065
160.0,170.0,40,3.979916225,4.019565999999999,0.10799529150645155,3.649328,4.08234,3.993944
170.0,180.0,40,4.164970975,4.147676000000001,0.1459416897850207,3.941419,4.374431,3.995225
180.0,190.0,40,4.1585334750000005,4.127819000000001,0.09951138002155456,3.979852,4.318062,4.096432
190.0,200.0,40,4.218360875,4.232229,0.07907599965829328,4.010599,4.335998,4.232229
200.0,210.0,40,4.13582605,4.092589,0.09156135074866718,4.020847,4.289878,4.248883
210.0,220.0,40,4.4445693749999995,4.4017865,0.19106173762783632,4.228385,4.867278,4.279629
220.0,230.0,40,4.8173392,4.759024500000001,0.19259321570382085,4.62314,5.284187,4.830126
230.0,240.0,40,4.579312475,4.577661,0.06863301041865758,4.376616,4.676946,4.539868
240.0,250.0,40,4.52961375,4.5963255,0.26560037225990946,3.806527,5.030529,4.630274
250.0,260.0,40,4.562632450000001,4.551487,0.09068408303922,4.362525,4.772477,4.547003
260.0,270.0,40,4.832543475,4.888968,0.20561737550231696,4.435547,5.148391,4.632837
270.0,280.0,40,4.9160314,4.9120275,0.1415495563332627,4.770466,5.308528,4.787121
280.0,290.0,40,4.78305325,4.7851995,0.05289903512800909,4.711536,4.86783,4.843489
290.0,300.0,40,5.068065975,5.0535895,0.148274789019212,4.865268,5.309809,4.90242
300.0,310.0,40,5.098088825,5.1861835,0.2648590084996733,4.105023,5.377707,5.159921
310.0,320.0,40,5.0249569,5.0106725,0.0685853148794837,4.943415,5.190667,4.944696
320.0,330.0,40,5.266900925,5.297639,0.30821492562407765,4.264432,5.651438,4.264432
330.0,340.0,40,5.327735725,5.351873,0.13304685667221994,4.912244,5.56048,4.912244
340.0,350.0,40,5.10313605,5.063197499999999,0.09932620412171324,4.945977,5.285469,5.062557
350.0,360.0,40,5.43540905,5.500909,0.3011432502417269,4.266994,5.852571,5.479771
360.0,370.0,40,5.747451375,5.6821845,0.2445051921429397,5.438219,6.24403,5.488182
370.0,380.0,40,5.729720575,5.741839000000001,0.18047944086904882,5.413878,6.035212,5.414435
380.0,390.0,40,5.66441785,5.677144,0.1061272382645907,5.242767,5.797483,5.643195
390.0,400.0,40,5.79721215,5.750083,0.19358701985326726,5.596351,6.183819,5.596351
400.0,410.0,40,5.8074318,5.7745075,0.13692619070838008,5.594513,6.130013,5.621416
410.0,420.0,40,6.090045175,6.032649,0.15289513216679598,5.94041,6.508632,5.942972
420.0,430.0,40,6.26852315,6.340808,0.2259898872972947,5.85399,6.679018,6.083893
430.0,440.0,40,5.8933937,5.900055500000001,0.054284508346020804,5.750807,6.037774,5.907102
440.0,450.0,34,5.828276029411764,5.830876,0.024013174205493117,5.758494,5.866106,5.854576
