ACC,time,x,y,z
E4_Acc,"1643454619,43333",62,-20,0.0
E4_Acc,"1643454619,46458",62,-20,1.0
E4_Acc,"1643454619,49583",62,-20,1.0
E4_Acc,"1643454619,52708",62,-20,1.0
E4_Acc,"1643454619,55833",62,-20,0.0
E4_Acc,"1643454619,58958",62,-20,1.0
E4_Acc,"1643454619,62084",62,-20,1.0
E4_Acc,"1643454619,65209",62,-20,1.0
E4_Acc,"1643454619,68334",62,-20,1.0
E4_Acc,"1643454619,71459",62,-20,1.0
E4_Acc,"1643454619,74584",62,-20,1.0
E4_Acc,"1643454619,77709",62,-21,0.0
E4_Acc,"1643454619,80834",62,-20,1.0
E4_Acc,"1643454619,8396",62,-20,0.0
E4_Acc,"1643454619,87085",62,-20,0.0
E4_Acc,"1643454619,9021",62,-20,0.0
E4_Acc,"1643454619,93335",62,-20,1.0
E4_Acc,"1643454619,9646",62,-20,1.0
E4_Acc,"1643454619,99585",62,-21,0.0
E4_Acc,"1643454620,0271",62,-20,0.0
E4_Acc,"1643454620,05836",62,-20,0.0
E4_Acc,"1643454620,08961",62,-20,1.0
E4_Acc,"1643454620,12086",62,-21,0.0
E4_Acc,"1643454620,15211",62,-20,0.0
E4_Acc,"1643454620,18336",62,-20,0.0
E4_Acc,"1643454620,21461",62,-20,0.0
E4_Acc,"1643454620,24586",62,-20,0.0
E4_Acc,"1643454620,27712",62,-20,1.0
E4_Acc,"1643454620,30837",62,-20,1.0
E4_Acc,"1643454620,33962",62,-20,1.0
E4_Acc,"1643454620,37087",62,-20,0.0
E4_Acc,"1643454620,40212",62,-20,0.0
E4_Acc,"1643454620,43337",62,-21,0.0
E4_Acc,"1643454620,46462",62,-21,0.0
E4_Acc,"1643454620,49588",62,-21,0.0
E4_Acc,"1643454620,52713",62,-21,0.0
E4_Acc,"1643454620,55838",62,-21,-1.0
E4_Acc,"1643454620,58963",62,-20,0.0
E4_Acc,"1643454620,62088",62,-20,0.0
E4_Acc,"1643454620,65213",62,-20,-1.0
E4_Acc,"1643454620,68338",62,-20,-1.0
E4_Acc,"1643454620,71464",62,-20,0.0
E4_Acc,"1643454620,74589",62,-20,0.0
E4_Acc,"1643454620,77714",62,-21,0.0
E4_Acc,"1643454620,80839",62,-21,0.0
E4_Acc,"1643454620,83964",62,-20,0.0
E4_Acc,"1643454620,87089",62,-20,-1.0
E4_Acc,"1643454620,90214",62,-20,-1.0
E4_Acc,"1643454620,9334",62,-20,-1.0
E4_Acc,"1643454620,96465",62,-20,-1.0
E4_Acc,"1643454620,9959",63,-20,-1.0
E4_Acc,"1643454621,02715",63,-20,-1.0
E4_Acc,"1643454621,0584",62,-20,-1.0
E4_Acc,"1643454621,08965",62,-20,-1.0
E4_Acc,"1643454621,12091",62,-19,-2.0
E4_Acc,"1643454621,15216",63,-19,-2.0
E4_Acc,"1643454621,18341",63,-18,-2.0
E4_Acc,"1643454621,21466",63,-18,-1.0
E4_Acc,"1643454621,24591",63,-18,-1.0
E4_Acc,"1643454621,27716",63,-18,-1.0
E4_Acc,"1643454621,30841",63,-18,-1.0
E4_Acc,"1643454621,33967",63,-18,-1.0
E4_Acc,"1643454621,37092",63,-17,-1.0
E4_Acc,"1643454621,40217",63,-17,-1.0
E4_Acc,"1643454621,43342",63,-17,0.0
E4_Acc,"1643454621,46467",63,-18,0.0
E4_Acc,"1643454621,49592",63,-17,0.0
E4_Acc,"1643454621,52717",63,-17,0.0
E4_Acc,"1643454621,55843",63,-17,0.0
E4_Acc,"1643454621,58968",64,-16,0.0
E4_Acc,"1643454621,62093",63,-16,0.0
E4_Acc,"1643454621,65218",63,-16,1.0
E4_Acc,"1643454621,68343",63,-17,1.0
E4_Acc,"1643454621,71468",63,-16,1.0
E4_Acc,"1643454621,74593",63,-16,1.0
E4_Acc,"1643454621,77719",63,-16,1.0
E4_Acc,"1643454621,80844",63,-16,1.0
E4_Acc,"1643454621,83969",63,-17,2.0
E4_Acc,"1643454621,87094",63,-17,1.0
E4_Acc,"1643454621,90219",63,-17,1.0
E4_Acc,"1643454621,93344",63,-17,1.0
E4_Acc,"1643454621,96469",63,-17,1.0
E4_Acc,"1643454621,99595",63,-17,1.0
E4_Acc,"1643454622,0272",63,-17,1.0
E4_Acc,"1643454622,05845",63,-16,2.0
E4_Acc,"1643454622,0897",63,-16,1.0
E4_Acc,"1643454622,12095",63,-17,2.0
E4_Acc,"1643454622,1522",63,-17,1.0
E4_Acc,"1643454622,18345",63,-17,2.0
E4_Acc,"1643454622,21471",63,-17,2.0
E4_Acc,"1643454622,24596",63,-17,2.0
E4_Acc,"1643454622,27721",63,-17,1.0
E4_Acc,"1643454622,30846",63,-17,1.0
E4_Acc,"1643454622,33971",63,-17,2.0
E4_Acc,"1643454622,37096",63,-17,2.0
E4_Acc,"1643454622,40221",63,-17,2.0
E4_Acc,"1643454622,43347",63,-17,2.0
E4_Acc,"1643454622,46472",63,-17,2.0
E4_Acc,"1643454622,49597",63,-17,2.0
E4_Acc,"1643454622,52722",63,-18,2.0
E4_Acc,"1643454622,55847",63,-18,2.0
E4_Acc,"1643454622,58972",63,-17,1.0
E4_Acc,"1643454622,62097",63,-17,1.0
E4_Acc,"1643454622,65223",63,-17,1.0
E4_Acc,"1643454622,68348",63,-17,2.0
E4_Acc,"1643454622,71473",63,-17,1.0
E4_Acc,"1643454622,74598",63,-17,1.0
E4_Acc,"1643454622,77723",63,-17,1.0
E4_Acc,"1643454622,80848",63,-17,1.0
E4_Acc,"1643454622,83973",63,-17,1.0
E4_Acc,"1643454622,87099",63,-17,1.0
E4_Acc,"1643454622,90224",63,-17,1.0
E4_Acc,"1643454622,93349",63,-17,1.0
E4_Acc,"1643454622,96474",63,-17,1.0
E4_Acc,"1643454622,99599",63,-17,1.0
E4_Acc,"1643454623,02724",63,-17,1.0
E4_Acc,"1643454623,05849",63,-17,1.0
E4_Acc,"1643454623,08975",63,-17,2.0
E4_Acc,"1643454623,121",63,-17,2.0
E4_Acc,"1643454623,15225",63,-17,1.0
E4_Acc,"1643454623,1835",63,-17,2.0
E4_Acc,"1643454623,21475",63,-17,1.0
E4_Acc,"1643454623,246",63,-17,1.0
E4_Acc,"1643454623,27725",63,-17,1.0
E4_Acc,"1643454623,30851",63,-17,1.0
E4_Acc,"1643454623,33976",63,-17,1.0
E4_Acc,"1643454623,37101",63,-17,1.0
E4_Acc,"1643454623,40226",63,-17,1.0
E4_Acc,"1643454623,43351",63,-17,1.0
E4_Acc,"1643454623,46476",63,-17,2.0
E4_Acc,"1643454623,49602",63,-17,2.0
E4_Acc,"1643454623,52727",63,-17,2.0
E4_Acc,"1643454623,55852",63,-17,1.0
E4_Acc,"1643454623,58977",63,-17,2.0
E4_Acc,"1643454623,62102",63,-17,2.0
E4_Acc,"1643454623,65227",63,-17,1.0
E4_Acc,"1643454623,68352",63,-17,2.0
E4_Acc,"1643454623,71478",63,-17,2.0
E4_Acc,"1643454623,74603",63,-17,2.0
E4_Acc,"1643454623,77728",63,-17,2.0
E4_Acc,"1643454623,80853",63,-17,2.0
E4_Acc,"1643454623,83978",63,-17,2.0
E4_Acc,"1643454623,87103",63,-17,2.0
E4_Acc,"1643454623,90228",63,-17,2.0
E4_Acc,"1643454623,93354",63,-17,1.0
E4_Acc,"1643454623,96479",63,-17,2.0
E4_Acc,"1643454623,99604",63,-17,2.0
E4_Acc,"1643454624,02729",63,-17,2.0
E4_Acc,"1643454624,05854",63,-17,2.0
E4_Acc,"1643454624,08979",63,-17,2.0
E4_Acc,"1643454624,12104",63,-17,2.0
E4_Acc,"1643454624,1523",63,-17,2.0
E4_Acc,"1643454624,18355",63,-17,2.0
E4_Acc,"1643454624,2148",63,-17,2.0
E4_Acc,"1643454624,24605",63,-17,2.0
E4_Acc,"1643454624,2773",63,-17,2.0
E4_Acc,"1643454624,30855",63,-17,2.0
E4_Acc,"1643454624,3398",63,-17,2.0
E4_Acc,"1643454624,37106",63,-17,2.0
E4_Acc,"1643454624,40231",63,-17,2.0
E4_Acc,"1643454624,43356",63,-17,2.0
E4_Acc,"1643454624,46481",63,-17,2.0
E4_Acc,"1643454624,49606",63,-17,1.0
E4_Acc,"1643454624,52731",63,-17,1.0
E4_Acc,"1643454624,55856",63,-17,2.0
E4_Acc,"1643454624,58982",63,-17,2.0
E4_Acc,"1643454624,62107",63,-17,1.0
E4_Acc,"1643454624,65232",63,-17,1.0
E4_Acc,"1643454624,68357",63,-17,2.0
E4_Acc,"1643454624,71482",63,-17,2.0
E4_Acc,"1643454624,74607",63,-17,2.0
E4_Acc,"1643454624,77732",63,-17,1.0
E4_Acc,"1643454624,80858",63,-16,2.0
E4_Acc,"1643454624,83983",63,-16,2.0
E4_Acc,"1643454624,87108",63,-16,1.0
E4_Acc,"1643454624,90233",63,-16,1.0
E4_Acc,"1643454624,93358",63,-16,1.0
E4_Acc,"1643454624,96483",63,-16,1.0
E4_Acc,"1643454624,99608",63,-16,1.0
E4_Acc,"1643454625,02734",63,-16,1.0
E4_Acc,"1643454625,05859",63,-16,1.0
E4_Acc,"1643454625,08984",63,-16,1.0
E4_Acc,"1643454625,12109",63,-16,1.0
E4_Acc,"1643454625,15234",63,-16,1.0
E4_Acc,"1643454625,18359",63,-16,1.0
E4_Acc,"1643454625,21484",63,-16,1.0
E4_Acc,"1643454625,2461",63,-16,1.0
E4_Acc,"1643454625,27735",64,-16,1.0
E4_Acc,"1643454625,3086",63,-16,1.0
E4_Acc,"1643454625,33985",63,-16,1.0
E4_Acc,"1643454625,3711",63,-16,1.0
E4_Acc,"1643454625,40235",63,-16,1.0
E4_Acc,"1643454625,4336",63,-16,1.0
E4_Acc,"1643454625,46486",63,-16,1.0
E4_Acc,"1643454625,49611",64,-15,1.0
E4_Acc,"1643454625,52736",63,-16,1.0
E4_Acc,"1643454625,55861",64,-15,1.0
E4_Acc,"1643454625,58986",63,-16,1.0
E4_Acc,"1643454625,62111",63,-16,1.0
E4_Acc,"1643454625,65236",63,-16,1.0
E4_Acc,"1643454625,68362",63,-16,1.0
E4_Acc,"1643454625,71487",64,-16,1.0
E4_Acc,"1643454625,74612",63,-16,1.0
E4_Acc,"1643454625,77737",63,-16,2.0
E4_Acc,"1643454625,80862",63,-16,1.0
E4_Acc,"1643454625,83987",63,-16,2.0
E4_Acc,"1643454625,87112",63,-16,1.0
E4_Acc,"1643454625,90238",63,-16,1.0
E4_Acc,"1643454625,93363",63,-16,2.0
E4_Acc,"1643454625,96488",63,-16,1.0
E4_Acc,"1643454625,99613",63,-16,1.0
E4_Acc,"1643454626,02738",63,-16,1.0
E4_Acc,"1643454626,05863",63,-16,1.0
E4_Acc,"1643454626,08989",63,-16,2.0
E4_Acc,"1643454626,12114",63,-16,1.0
E4_Acc,"1643454626,15239",63,-16,2.0
E4_Acc,"1643454626,18364",63,-16,1.0
E4_Acc,"1643454626,21489",63,-16,1.0
E4_Acc,"1643454626,24614",63,-16,2.0
E4_Acc,"1643454626,27739",63,-16,2.0
E4_Acc,"1643454626,30865",63,-16,2.0
E4_Acc,"1643454626,3399",63,-16,1.0
E4_Acc,"1643454626,37115",63,-16,2.0
E4_Acc,"1643454626,4024",64,-16,1.0
E4_Acc,"1643454626,43365",63,-16,2.0
