ACC,time,x,y,z
E4_Acc,"1649403477,2519",34,-31,44.0
E4_Acc,"1649403477,28315",34,-31,45.0
E4_Acc,"1649403477,31441",34,-31,44.0
E4_Acc,"1649403477,34566",34,-31,44.0
E4_Acc,"1649403477,37691",35,-31,44.0
E4_Acc,"1649403477,40816",34,-31,45.0
E4_Acc,"1649403477,43941",34,-31,44.0
E4_Acc,"1649403477,47066",34,-30,44.0
E4_Acc,"1649403477,50192",34,-31,44.0
E4_Acc,"1649403477,53317",34,-30,44.0
E4_Acc,"1649403477,56442",34,-31,44.0
E4_Acc,"1649403477,59567",35,-31,44.0
E4_Acc,"1649403477,62692",34,-30,44.0
E4_Acc,"1649403477,65817",34,-31,44.0
E4_Acc,"1649403477,68942",34,-31,45.0
E4_Acc,"1649403477,72068",34,-31,44.0
E4_Acc,"1649403477,75193",35,-31,44.0
E4_Acc,"1649403477,78318",34,-31,44.0
E4_Acc,"1649403477,81443",34,-31,44.0
E4_Acc,"1649403477,84568",34,-31,44.0
E4_Acc,"1649403477,87693",34,-31,45.0
E4_Acc,"1649403477,90818",34,-31,44.0
E4_Acc,"1649403477,93944",35,-31,45.0
E4_Acc,"1649403477,97069",35,-31,44.0
E4_Acc,"1649403478,00194",34,-31,44.0
E4_Acc,"1649403478,03319",34,-31,44.0
E4_Acc,"1649403478,06444",34,-31,44.0
E4_Acc,"1649403478,09569",35,-30,44.0
E4_Acc,"1649403478,12694",34,-31,44.0
E4_Acc,"1649403478,1582",34,-30,45.0
E4_Acc,"1649403478,18945",34,-30,46.0
E4_Acc,"1649403478,2207",34,-30,44.0
E4_Acc,"1649403478,25195",36,-31,44.0
E4_Acc,"1649403478,2832",35,-31,44.0
E4_Acc,"1649403478,31445",34,-31,45.0
E4_Acc,"1649403478,3457",34,-31,45.0
E4_Acc,"1649403478,37696",34,-31,44.0
E4_Acc,"1649403478,40821",35,-31,45.0
E4_Acc,"1649403478,43946",34,-30,45.0
E4_Acc,"1649403478,47071",34,-31,45.0
E4_Acc,"1649403478,50196",34,-31,44.0
E4_Acc,"1649403478,53321",34,-31,44.0
E4_Acc,"1649403478,56446",35,-31,45.0
E4_Acc,"1649403478,59572",34,-31,44.0
E4_Acc,"1649403478,62697",35,-31,45.0
E4_Acc,"1649403478,65822",34,-31,44.0
E4_Acc,"1649403478,68947",34,-31,44.0
E4_Acc,"1649403478,72072",34,-31,45.0
E4_Acc,"1649403478,75197",34,-31,44.0
E4_Acc,"1649403478,78322",34,-31,44.0
E4_Acc,"1649403478,81448",34,-31,45.0
E4_Acc,"1649403478,84573",34,-31,44.0
E4_Acc,"1649403478,87698",34,-31,44.0
E4_Acc,"1649403478,90823",34,-31,44.0
E4_Acc,"1649403478,93948",35,-31,45.0
E4_Acc,"1649403478,97073",34,-31,44.0
E4_Acc,"1649403479,00198",34,-30,44.0
E4_Acc,"1649403479,03324",34,-31,45.0
E4_Acc,"1649403479,06449",34,-31,45.0
E4_Acc,"1649403479,09574",34,-30,44.0
E4_Acc,"1649403479,12699",35,-31,44.0
E4_Acc,"1649403479,15824",34,-30,45.0
E4_Acc,"1649403479,18949",34,-31,44.0
E4_Acc,"1649403479,22074",34,-31,44.0
E4_Acc,"1649403479,252",34,-31,44.0
E4_Acc,"1649403479,28325",34,-31,44.0
E4_Acc,"1649403479,3145",34,-31,45.0
E4_Acc,"1649403479,34575",35,-31,44.0
E4_Acc,"1649403479,377",34,-31,44.0
E4_Acc,"1649403479,40825",34,-31,44.0
E4_Acc,"1649403479,4395",34,-31,44.0
E4_Acc,"1649403479,47076",34,-31,45.0
E4_Acc,"1649403479,50201",34,-31,44.0
E4_Acc,"1649403479,53326",34,-31,44.0
E4_Acc,"1649403479,56451",34,-31,44.0
E4_Acc,"1649403479,59576",34,-31,45.0
E4_Acc,"1649403479,62701",34,-31,45.0
E4_Acc,"1649403479,65827",34,-31,44.0
E4_Acc,"1649403479,68952",34,-31,44.0
E4_Acc,"1649403479,72077",34,-31,45.0
E4_Acc,"1649403479,75202",34,-31,44.0
E4_Acc,"1649403479,78327",34,-31,44.0
E4_Acc,"1649403479,81452",34,-31,45.0
E4_Acc,"1649403479,84577",34,-31,44.0
E4_Acc,"1649403479,87703",34,-31,45.0
E4_Acc,"1649403479,90828",34,-30,44.0
E4_Acc,"1649403479,93953",34,-31,44.0
E4_Acc,"1649403479,97078",35,-31,44.0
E4_Acc,"1649403480,00203",34,-31,44.0
E4_Acc,"1649403480,03328",34,-31,45.0
E4_Acc,"1649403480,06453",34,-30,44.0
E4_Acc,"1649403480,09579",35,-31,44.0
E4_Acc,"1649403480,12704",34,-31,45.0
E4_Acc,"1649403480,15829",34,-30,44.0
E4_Acc,"1649403480,18954",34,-31,44.0
E4_Acc,"1649403480,22079",34,-31,44.0
E4_Acc,"1649403480,25204",34,-31,45.0
E4_Acc,"1649403480,28329",35,-31,44.0
E4_Acc,"1649403480,31455",34,-31,44.0
E4_Acc,"1649403480,3458",34,-31,44.0
E4_Acc,"1649403480,37705",34,-31,44.0
E4_Acc,"1649403480,4083",35,-31,44.0
E4_Acc,"1649403480,43955",34,-30,44.0
E4_Acc,"1649403480,4708",35,-31,45.0
E4_Acc,"1649403480,50205",33,-30,45.0
E4_Acc,"1649403480,53331",34,-31,44.0
E4_Acc,"1649403480,56456",35,-30,44.0
E4_Acc,"1649403480,59581",35,-31,45.0
E4_Acc,"1649403480,62706",34,-31,45.0
E4_Acc,"1649403480,65831",35,-31,45.0
E4_Acc,"1649403480,68956",34,-31,45.0
E4_Acc,"1649403480,72081",34,-30,45.0
E4_Acc,"1649403480,75207",34,-31,45.0
E4_Acc,"1649403480,78332",35,-31,45.0
E4_Acc,"1649403480,81457",34,-30,45.0
E4_Acc,"1649403480,84582",34,-30,45.0
E4_Acc,"1649403480,87707",34,-31,45.0
E4_Acc,"1649403480,90832",34,-31,45.0
E4_Acc,"1649403480,93957",34,-31,45.0
E4_Acc,"1649403480,97083",34,-30,45.0
E4_Acc,"1649403481,00208",34,-31,45.0
E4_Acc,"1649403481,03333",34,-31,45.0
E4_Acc,"1649403481,06458",34,-30,44.0
E4_Acc,"1649403481,09583",34,-31,44.0
E4_Acc,"1649403481,12708",34,-31,44.0
E4_Acc,"1649403481,15833",34,-31,45.0
E4_Acc,"1649403481,18959",34,-31,45.0
E4_Acc,"1649403481,22084",34,-31,45.0
E4_Acc,"1649403481,25209",34,-30,45.0
E4_Acc,"1649403481,28334",34,-31,45.0
E4_Acc,"1649403481,31459",34,-31,45.0
E4_Acc,"1649403481,34584",34,-30,45.0
E4_Acc,"1649403481,37709",33,-30,45.0
E4_Acc,"1649403481,40835",35,-31,44.0
E4_Acc,"1649403481,4396",35,-30,44.0
E4_Acc,"1649403481,47085",34,-30,45.0
E4_Acc,"1649403481,5021",35,-30,45.0
E4_Acc,"1649403481,53335",34,-31,44.0
E4_Acc,"1649403481,5646",34,-31,44.0
E4_Acc,"1649403481,59585",34,-31,44.0
E4_Acc,"1649403481,62711",34,-31,44.0
E4_Acc,"1649403481,65836",35,-31,44.0
E4_Acc,"1649403481,68961",35,-31,44.0
E4_Acc,"1649403481,72086",34,-31,44.0
E4_Acc,"1649403481,75211",34,-31,45.0
E4_Acc,"1649403481,78336",34,-31,44.0
E4_Acc,"1649403481,81461",34,-31,45.0
E4_Acc,"1649403481,84587",35,-31,45.0
E4_Acc,"1649403481,87712",35,-31,44.0
E4_Acc,"1649403481,90837",33,-31,44.0
E4_Acc,"1649403481,93962",35,-31,45.0
E4_Acc,"1649403481,97087",33,-31,44.0
E4_Acc,"1649403482,00212",35,-31,45.0
E4_Acc,"1649403482,03338",34,-31,44.0
E4_Acc,"1649403482,06463",35,-30,45.0
E4_Acc,"1649403482,09588",35,-31,44.0
E4_Acc,"1649403482,12713",35,-31,44.0
E4_Acc,"1649403482,15838",34,-32,45.0
E4_Acc,"1649403482,18963",34,-30,45.0
E4_Acc,"1649403482,22088",35,-30,44.0
E4_Acc,"1649403482,25214",35,-30,44.0
E4_Acc,"1649403482,28339",35,-30,44.0
E4_Acc,"1649403482,31464",35,-30,45.0
E4_Acc,"1649403482,34589",34,-31,45.0
E4_Acc,"1649403482,37714",35,-31,44.0
E4_Acc,"1649403482,40839",35,-31,44.0
E4_Acc,"1649403482,43964",35,-31,44.0
E4_Acc,"1649403482,4709",34,-32,44.0
E4_Acc,"1649403482,50215",34,-32,44.0
E4_Acc,"1649403482,5334",34,-32,45.0
E4_Acc,"1649403482,56465",34,-31,44.0
E4_Acc,"1649403482,5959",35,-31,44.0
E4_Acc,"1649403482,62715",35,-31,44.0
E4_Acc,"1649403482,6584",34,-31,44.0
E4_Acc,"1649403482,68966",34,-31,44.0
E4_Acc,"1649403482,72091",34,-31,45.0
E4_Acc,"1649403482,75216",34,-31,45.0
E4_Acc,"1649403482,78341",34,-31,45.0
E4_Acc,"1649403482,81466",34,-31,45.0
E4_Acc,"1649403482,84591",34,-30,45.0
E4_Acc,"1649403482,87716",34,-31,45.0
E4_Acc,"1649403482,90842",34,-30,45.0
E4_Acc,"1649403482,93967",34,-30,45.0
E4_Acc,"1649403482,97092",34,-30,45.0
E4_Acc,"1649403483,00217",34,-30,45.0
E4_Acc,"1649403483,03342",34,-31,45.0
E4_Acc,"1649403483,06467",34,-31,45.0
E4_Acc,"1649403483,09592",33,-31,45.0
E4_Acc,"1649403483,12718",35,-31,44.0
E4_Acc,"1649403483,15843",35,-31,45.0
E4_Acc,"1649403483,18968",33,-31,45.0
E4_Acc,"1649403483,22093",35,-31,44.0
E4_Acc,"1649403483,25218",35,-31,45.0
E4_Acc,"1649403483,28343",33,-31,45.0
E4_Acc,"1649403483,31468",34,-31,44.0
E4_Acc,"1649403483,34594",35,-30,45.0
E4_Acc,"1649403483,37719",33,-31,44.0
E4_Acc,"1649403483,40844",34,-31,44.0
E4_Acc,"1649403483,43969",34,-31,45.0
E4_Acc,"1649403483,47094",33,-30,45.0
E4_Acc,"1649403483,50219",35,-31,44.0
E4_Acc,"1649403483,53344",36,-30,44.0
E4_Acc,"1649403483,5647",34,-31,45.0
E4_Acc,"1649403483,59595",33,-30,45.0
E4_Acc,"1649403483,6272",34,-30,45.0
E4_Acc,"1649403483,65845",23,-19,45.0
E4_Acc,"1649403483,6897",28,-43,44.0
E4_Acc,"1649403483,72095",36,-26,47.0
E4_Acc,"1649403483,7522",31,-30,42.0
E4_Acc,"1649403483,78346",37,-31,40.0
E4_Acc,"1649403483,81471",45,-31,37.0
E4_Acc,"1649403483,84596",47,-30,33.0
E4_Acc,"1649403483,87721",50,-35,28.0
E4_Acc,"1649403483,90846",50,-36,31.0
E4_Acc,"1649403483,93971",45,-33,32.0
E4_Acc,"1649403483,97096",49,-30,35.0
E4_Acc,"1649403484,00222",49,-29,37.0
E4_Acc,"1649403484,03347",39,-31,34.0
E4_Acc,"1649403484,06472",39,-32,33.0
E4_Acc,"1649403484,09597",49,-32,37.0
E4_Acc,"1649403484,12722",51,-26,34.0
E4_Acc,"1649403484,15847",49,-30,37.0
E4_Acc,"1649403484,18972",47,-33,40.0
E4_Acc,"1649403484,22098",48,-30,43.0
E4_Acc,"1649403484,25223",35,-29,40.0
E4_Acc,"1649403484,28348",35,-31,39.0
E4_Acc,"1649403484,31473",38,-31,43.0
E4_Acc,"1649403484,34598",25,-34,36.0
E4_Acc,"1649403484,37723",22,-32,36.0
E4_Acc,"1649403484,40848",39,-34,37.0
E4_Acc,"1649403484,43974",40,-34,36.0
E4_Acc,"1649403484,47099",37,-30,40.0
E4_Acc,"1649403484,50224",33,-29,45.0
E4_Acc,"1649403484,53349",36,-30,44.0
E4_Acc,"1649403484,56474",42,-34,41.0
E4_Acc,"1649403484,59599",39,-30,41.0
E4_Acc,"1649403484,62725",38,-34,42.0
E4_Acc,"1649403484,6585",31,-31,42.0
E4_Acc,"1649403484,68975",30,-35,43.0
E4_Acc,"1649403484,721",35,-32,47.0
E4_Acc,"1649403484,75225",42,-29,49.0
E4_Acc,"1649403484,7835",44,-33,41.0
E4_Acc,"1649403484,81475",40,-34,34.0
E4_Acc,"1649403484,84601",36,-35,22.0
E4_Acc,"1649403484,87726",49,-35,25.0
E4_Acc,"1649403484,90851",51,-36,28.0
E4_Acc,"1649403484,93976",43,-33,39.0
E4_Acc,"1649403484,97101",39,-33,42.0
E4_Acc,"1649403485,00226",33,-33,42.0
E4_Acc,"1649403485,03351",33,-32,44.0
E4_Acc,"1649403485,06477",40,-33,43.0
E4_Acc,"1649403485,09602",40,-33,38.0
E4_Acc,"1649403485,12727",42,-33,36.0
E4_Acc,"1649403485,15852",47,-34,37.0
E4_Acc,"1649403485,18977",45,-33,38.0
E4_Acc,"1649403485,22102",38,-33,39.0
E4_Acc,"1649403485,25227",37,-33,43.0
E4_Acc,"1649403485,28353",37,-32,43.0
E4_Acc,"1649403485,31478",35,-31,41.0
E4_Acc,"1649403485,34603",37,-32,40.0
E4_Acc,"1649403485,37728",38,-31,43.0
E4_Acc,"1649403485,40853",35,-31,42.0
E4_Acc,"1649403485,43978",37,-33,41.0
E4_Acc,"1649403485,47103",38,-32,41.0
E4_Acc,"1649403485,50229",39,-32,41.0
E4_Acc,"1649403485,53354",37,-32,42.0
E4_Acc,"1649403485,56479",36,-31,42.0
E4_Acc,"1649403485,59604",38,-32,42.0
E4_Acc,"1649403485,62729",38,-31,41.0
E4_Acc,"1649403485,65854",37,-32,42.0
E4_Acc,"1649403485,68979",36,-32,42.0
E4_Acc,"1649403485,72105",37,-32,42.0
E4_Acc,"1649403485,7523",38,-31,42.0
E4_Acc,"1649403485,78355",37,-32,42.0
E4_Acc,"1649403485,8148",37,-31,42.0
E4_Acc,"1649403485,84605",38,-31,41.0
E4_Acc,"1649403485,8773",38,-32,41.0
E4_Acc,"1649403485,90855",37,-31,42.0
E4_Acc,"1649403485,93981",37,-31,42.0
E4_Acc,"1649403485,97106",37,-31,42.0
E4_Acc,"1649403486,00231",36,-32,42.0
E4_Acc,"1649403486,03356",37,-31,42.0
E4_Acc,"1649403486,06481",38,-31,42.0
E4_Acc,"1649403486,09606",38,-31,42.0
E4_Acc,"1649403486,12731",36,-31,43.0
E4_Acc,"1649403486,15857",35,-31,43.0
E4_Acc,"1649403486,18982",36,-31,43.0
E4_Acc,"1649403486,22107",37,-31,42.0
E4_Acc,"1649403486,25232",37,-31,42.0
E4_Acc,"1649403486,28357",36,-32,43.0
E4_Acc,"1649403486,31482",36,-31,42.0
E4_Acc,"1649403486,34607",37,-32,43.0
E4_Acc,"1649403486,37733",36,-32,43.0
E4_Acc,"1649403486,40858",36,-32,42.0
E4_Acc,"1649403486,43983",37,-32,42.0
E4_Acc,"1649403486,47108",37,-31,43.0
E4_Acc,"1649403486,50233",36,-32,43.0
E4_Acc,"1649403486,53358",36,-32,43.0
E4_Acc,"1649403486,56483",36,-32,42.0
E4_Acc,"1649403486,59609",36,-31,43.0
E4_Acc,"1649403486,62734",37,-32,42.0
E4_Acc,"1649403486,65859",37,-31,42.0
E4_Acc,"1649403486,68984",37,-32,42.0
E4_Acc,"1649403486,72109",36,-32,42.0
E4_Acc,"1649403486,75234",36,-31,42.0
E4_Acc,"1649403486,78359",37,-32,42.0
E4_Acc,"1649403486,81485",36,-32,43.0
E4_Acc,"1649403486,8461",35,-31,43.0
E4_Acc,"1649403486,87735",36,-31,43.0
E4_Acc,"1649403486,9086",36,-32,43.0
E4_Acc,"1649403486,93985",36,-32,42.0
E4_Acc,"1649403486,9711",36,-31,43.0
E4_Acc,"1649403487,00236",36,-31,43.0
E4_Acc,"1649403487,03361",37,-31,42.0
E4_Acc,"1649403487,06486",36,-32,43.0
E4_Acc,"1649403487,09611",35,-32,43.0
E4_Acc,"1649403487,12736",36,-32,43.0
E4_Acc,"1649403487,15861",36,-32,43.0
E4_Acc,"1649403487,18986",37,-32,43.0
E4_Acc,"1649403487,22112",36,-32,43.0
E4_Acc,"1649403487,25237",36,-32,43.0
E4_Acc,"1649403487,28362",36,-31,43.0
E4_Acc,"1649403487,31487",36,-31,43.0
E4_Acc,"1649403487,34612",36,-32,43.0
E4_Acc,"1649403487,37737",36,-31,42.0
E4_Acc,"1649403487,40862",36,-32,43.0
E4_Acc,"1649403487,43988",36,-31,43.0
E4_Acc,"1649403487,47113",36,-32,43.0
E4_Acc,"1649403487,50238",36,-31,43.0
E4_Acc,"1649403487,53363",36,-32,43.0
E4_Acc,"1649403487,56488",36,-31,43.0
E4_Acc,"1649403487,59613",36,-31,43.0
E4_Acc,"1649403487,62738",36,-32,43.0
E4_Acc,"1649403487,65864",36,-31,43.0
E4_Acc,"1649403487,68989",36,-31,43.0
E4_Acc,"1649403487,72114",36,-31,43.0
E4_Acc,"1649403487,75239",36,-32,43.0
E4_Acc,"1649403487,78364",36,-32,43.0
E4_Acc,"1649403487,81489",36,-31,43.0
E4_Acc,"1649403487,84614",36,-31,43.0
E4_Acc,"1649403487,8774",36,-32,43.0
E4_Acc,"1649403487,90865",36,-31,43.0
E4_Acc,"1649403487,9399",36,-31,43.0
E4_Acc,"1649403487,97115",36,-31,43.0
E4_Acc,"1649403488,0024",36,-32,43.0
E4_Acc,"1649403488,03365",36,-31,43.0
E4_Acc,"1649403488,0649",36,-31,43.0
