label_time_sec,window_start_sec,window_end_sec,n_samples,values_mean,values_std,values_min,values_max,values_median,time_sec,stress_label,reaction_label
10.0,-20.0,10.0,640,2.4350568696875,29.539074185354806,-78.327,55.31812,9.8526955,10.0,No Stress,No Reaction
20.0,-10.0,20.0,1280,0.40552815661718744,33.86410759385542,-88.36171,55.31812,8.9465755,20.0,No Stress,No Reaction
30.0,0.0,30.0,1920,0.06726342097135408,38.18322333167899,-133.1786,75.92759,8.200016,30.0,No Stress,No Reaction
40.0,10.0,40.0,1920,-0.7284674794713538,40.30755166679559,-133.1786,75.92759,7.2619115,40.0,No Stress,Reaction
50.0,20.0,50.0,1920,-0.23781101394010434,40.1295149420564,-133.1786,81.33459,7.238265999999999,50.0,No Stress,No Reaction
60.0,30.0,60.0,1920,0.05752398835416646,39.18149568277969,-130.8228,85.47981,6.2424635,60.0,No Stress,No Reaction
70.0,40.0,70.0,1920,0.13708614483854123,46.061739658312895,-216.8331,116.8875,5.651325,70.0,Stress,Reaction
80.0,50.0,80.0,1920,-0.11452925670885415,46.92501467069101,-216.8331,116.8875,4.495804,80.0,Stress,Reaction
90.0,60.0,90.0,1920,0.1325339852182293,45.02368390754821,-216.8331,116.8875,7.0015445,90.0,No Stress,Reaction
100.0,70.0,100.0,1920,-0.0012638743390627797,37.998885731995045,-95.73013,82.24646,7.887135499999999,100.0,No Stress,No Reaction
110.0,80.0,110.0,1920,0.3815392409635417,37.734741447704934,-95.73013,70.09549,10.196105,110.0,No Stress,Reaction
120.0,90.0,120.0,1920,-0.14709149431770835,37.10771684618434,-95.73013,70.09549,10.68717,120.0,No Stress,No Reaction
130.0,100.0,130.0,1920,-0.12657407088541636,45.40115141547895,-175.5171,156.797,7.4188795,130.0,No Stress,Reaction
140.0,110.0,140.0,1920,-0.9584034642708334,45.22792044020405,-175.5171,156.797,1.901206,140.0,No Stress,Reaction
150.0,120.0,150.0,1920,0.28334986876145835,50.86760595878658,-175.5171,156.797,0.6812782,150.0,No Stress,Reaction
160.0,130.0,160.0,1920,-0.20233495632708318,45.723176393971535,-124.4269,154.6951,1.952515,160.0,No Stress,Reaction
170.0,140.0,170.0,1920,0.9892941313812502,46.845807292552294,-124.4269,154.6951,4.9958035,170.0,No Stress,Reaction
180.0,150.0,180.0,1920,-0.34057360258802055,39.76287879827581,-118.8255,89.49812,3.0561755,180.0,No Stress,Reaction
190.0,160.0,190.0,1920,0.0966877464901043,34.61166295446494,-118.8255,87.24466,3.2993355,190.0,No Stress,No Reaction
200.0,170.0,200.0,1920,-0.4090958542494792,29.397663991590306,-90.04727,68.95685,3.4433515000000003,200.0,No Stress,Reaction
210.0,180.0,210.0,1920,-0.17380715605208344,27.579503276248733,-82.29265,61.80303,3.6026685,210.0,No Stress,No Reaction
220.0,190.0,220.0,1920,0.5355930215260416,28.15955934933922,-73.82516,60.98074,3.5570525,220.0,No Stress,No Reaction
230.0,200.0,230.0,1920,0.5697437751770831,34.20506646313209,-136.0212,133.9507,2.6795109999999998,230.0,Stress,Reaction
240.0,210.0,240.0,1920,0.8103000442239581,34.6706660439764,-136.0212,133.9507,2.070446,240.0,No Stress,Reaction
250.0,220.0,250.0,1920,-0.4116929909270829,33.76146244451622,-136.0212,133.9507,-0.45586395,250.0,Stress,Reaction
