label_time_sec,window_start_sec,window_end_sec,n_samples,values_mean,values_std,values_min,values_max,values_median,time_sec,stress_label,reaction_label
10.0,-20.0,10.0,41,13.075361463414636,0.3154889794553923,12.78282,13.87605,12.97239,10.0,No Stress,No Reaction
20.0,-10.0,20.0,81,13.019081234567897,0.46411156019696037,12.46645,14.22884,12.87248,20.0,No Stress,No Reaction
30.0,0.0,30.0,121,13.184621652892565,0.5281496257380527,12.46645,14.61642,13.03515,30.0,No Stress,No Reaction
40.0,10.0,40.0,121,13.311754793388427,0.5854093166410707,12.46645,14.64203,13.22985,40.0,No Stress,Reaction
50.0,20.0,50.0,121,13.59966520661157,0.5455067516143425,12.63424,15.17297,13.5315,50.0,No Stress,No Reaction
60.0,30.0,60.0,121,13.566343553719008,0.4925677139708128,12.63424,15.17297,13.41494,60.0,No Stress,No Reaction
70.0,40.0,70.0,121,13.639259338842974,0.4714403914913944,12.89234,15.17297,13.49746,70.0,Stress,Reaction
80.0,50.0,80.0,121,13.13278,0.7486084415099792,11.41283,14.73938,13.29838,80.0,Stress,Reaction
90.0,60.0,90.0,121,12.295820892561983,1.389995388294465,9.45636,14.73938,12.54842,90.0,No Stress,Reaction
100.0,70.0,100.0,121,11.025461454545455,1.264692627346483,9.205173,13.24714,10.34016,100.0,No Stress,No Reaction
110.0,80.0,110.0,121,10.246181074380166,0.9130922640279673,8.928506,12.96983,10.15593,110.0,No Stress,Reaction
120.0,90.0,120.0,121,9.75437623140496,0.558110590442966,8.74873,11.18384,9.796935,120.0,No Stress,No Reaction
130.0,100.0,130.0,121,9.928784429752069,0.7269951689736875,8.74873,11.18384,9.990346,130.0,No Stress,Reaction
140.0,110.0,140.0,121,10.486571140495867,1.057895367285011,8.74873,12.41063,10.73682,140.0,No Stress,Reaction
150.0,120.0,150.0,121,11.2205307107438,0.837071101644801,9.086053,12.60404,11.26385,150.0,No Stress,Reaction
160.0,130.0,160.0,121,11.721154545454546,0.4233866405072319,10.51523,12.60932,11.70743,160.0,No Stress,Reaction
170.0,140.0,170.0,121,12.023991487603304,0.5099540768060413,10.51523,12.86806,12.02013,170.0,No Stress,Reaction
180.0,150.0,180.0,121,12.355059834710744,0.45521000049424715,11.57678,13.5443,12.44922,180.0,No Stress,Reaction
190.0,160.0,190.0,121,12.56241603305785,0.29008319778550706,11.87523,13.5443,12.53247,190.0,No Stress,No Reaction
200.0,170.0,200.0,121,12.667071818181816,0.3335244538860682,12.13284,13.5443,12.5504,200.0,No Stress,Reaction
210.0,180.0,210.0,121,12.593373388429752,0.3248183721085619,12.03421,13.30926,12.51582,210.0,No Stress,No Reaction
220.0,190.0,220.0,121,12.563351239669423,0.3373612659957923,12.03421,13.30926,12.48822,220.0,No Stress,No Reaction
230.0,200.0,230.0,121,12.364371900826447,0.2728175406057867,11.87395,12.92442,12.26989,230.0,Stress,Reaction
240.0,210.0,240.0,121,12.382847107438016,0.27028892044883507,11.87395,13.09279,12.33122,240.0,No Stress,Reaction
250.0,220.0,250.0,121,12.576408842975207,0.421708928470792,11.87395,13.73515,12.5433,250.0,Stress,Reaction
260.0,230.0,260.0,121,12.962624628099173,0.4844154613501399,12.23259,14.24549,12.94806,260.0,No Stress,No Reaction
270.0,240.0,270.0,121,13.488981487603304,0.5573046620321497,12.54202,14.60104,13.40469,270.0,No Stress,Reaction
280.0,250.0,280.0,121,14.083654628099174,0.6129394014623868,13.05309,15.3113,14.05976,280.0,Stress,Reaction
290.0,260.0,290.0,121,14.819552396694215,0.6818572570218598,13.73698,16.12239,14.7695,290.0,Stress,Reaction
300.0,270.0,300.0,121,15.316997107438016,0.5508059838612835,14.27955,16.33501,15.32139,300.0,No Stress,No Reaction
310.0,280.0,310.0,121,15.535881735537192,0.413651304957202,14.39036,16.33501,15.58525,310.0,No Stress,No Reaction
320.0,290.0,320.0,121,15.510659421487604,0.4411110446952814,14.39036,16.33501,15.56348,320.0,Stress,Reaction
330.0,300.0,330.0,121,15.52020438016529,0.45027843335520845,14.39036,16.21205,15.56348,330.0,No Stress,Reaction
340.0,310.0,340.0,121,15.30003173553719,0.629595020376429,14.122,16.21205,15.5353,340.0,No Stress,Reaction
350.0,320.0,350.0,121,15.0707152892562,0.6060814960590067,14.122,16.21205,14.93919,350.0,No Stress,No Reaction
360.0,330.0,360.0,121,14.764741074380165,0.3934598663137949,13.96189,15.63264,14.75285,360.0,No Stress,No Reaction
370.0,340.0,370.0,121,14.813149421487605,0.30081509100912673,13.96189,15.37791,14.83994,370.0,No Stress,Reaction
380.0,350.0,380.0,121,14.97799214876033,0.38583756178865086,13.96189,15.84142,14.9725,380.0,No Stress,Reaction
390.0,360.0,390.0,121,15.104883801652894,0.29464347667210783,14.47746,15.84142,15.07691,390.0,No Stress,No Reaction
400.0,370.0,400.0,121,15.268091735537189,0.2408367717724935,14.85532,15.84142,15.20227,400.0,No Stress,Reaction
410.0,380.0,410.0,121,15.258421652892562,0.2179461483308323,14.85532,15.79531,15.20227,410.0,No Stress,No Reaction
420.0,390.0,420.0,121,15.375875289256198,0.19757226494405522,15.05497,15.81068,15.36622,420.0,No Stress,Reaction
430.0,400.0,430.0,121,15.388285702479338,0.2317835270060782,14.89246,15.92084,15.36622,430.0,No Stress,No Reaction
440.0,410.0,440.0,121,15.238957768595041,0.3546848251370212,14.3276,15.92084,15.29449,440.0,No Stress,No Reaction
450.0,420.0,450.0,120,14.934318666666666,0.40870133706560796,14.03746,15.92084,14.836105,450.0,No Stress,No Reaction
