label_time_sec,window_start_sec,window_end_sec,n_samples,values_mean,values_std,values_min,values_max,values_median,time_sec,stress_label,reaction_label
10.0,-20.0,10.0,640,0.10620610203124947,32.33345199573403,-98.84747,84.38342,7.028898,10.0,No Stress,No Reaction
20.0,-10.0,20.0,1280,0.10608132121874973,28.231161219278327,-98.84747,84.38342,8.640568,20.0,No Stress,No Reaction
30.0,0.0,30.0,1920,0.07878343617708321,26.69541436813259,-98.84747,84.38342,8.6648405,30.0,No Stress,No Reaction
40.0,10.0,40.0,1920,-0.12578689459374992,25.41995282829788,-80.69879,51.63814,8.4475155,40.0,No Stress,No Reaction
50.0,20.0,50.0,1920,0.09356054121354168,25.380461422766558,-80.69879,51.63814,7.3843630000000005,50.0,No Stress,No Reaction
60.0,30.0,60.0,1920,-0.2971996718437501,24.155105170152364,-80.69879,51.63814,4.750038,60.0,No Stress,No Reaction
70.0,40.0,70.0,1920,0.3129857236666666,20.856985176295957,-66.33429,47.98465,4.2064935000000006,70.0,No Stress,No Reaction
80.0,50.0,80.0,1920,0.14503218527604164,21.082757145898714,-65.85536,44.33743,3.997162,80.0,No Stress,No Reaction
90.0,60.0,90.0,1920,0.4323991821197915,22.275130199001094,-65.85536,44.33743,4.993469,90.0,No Stress,No Reaction
100.0,70.0,100.0,1920,-0.07387863052604166,23.21752251659967,-66.8786,44.33743,5.3604965,100.0,No Stress,No Reaction
110.0,80.0,110.0,1920,-0.36263588263541663,21.616061064803837,-66.8786,43.60274,4.5964375,110.0,No Stress,No Reaction
120.0,90.0,120.0,1920,-0.23153546823437499,20.624960893702553,-66.8786,43.60274,4.309844999999999,120.0,No Stress,No Reaction
130.0,100.0,130.0,1920,-0.327485412859375,19.92702295682521,-54.85454,48.39601,3.860413,130.0,No Stress,No Reaction
140.0,110.0,140.0,1920,0.1597370892812497,23.8619703242571,-108.0836,67.80838,3.6984485,140.0,No Stress,No Reaction
150.0,120.0,150.0,1920,0.1656940274479167,28.489056394552506,-115.482,81.11362,3.4064445,150.0,No Stress,No Reaction
160.0,130.0,160.0,1920,0.49610125839062497,31.710435773515545,-115.482,81.11362,5.1416094999999995,160.0,No Stress,Reaction
170.0,140.0,170.0,1920,-0.32530005005208323,30.388134738603124,-115.482,81.11362,3.3398345000000003,170.0,No Stress,No Reaction
180.0,150.0,180.0,1920,-0.14950498677083318,27.583112715876112,-90.25479,66.00247,3.866207,180.0,No Stress,No Reaction
190.0,160.0,190.0,1920,-0.3998569350625001,22.633220685567213,-77.61176,57.4154,2.1763995,190.0,No Stress,No Reaction
200.0,170.0,200.0,1920,0.3435249470416666,21.899751264732405,-68.8325,57.4154,3.1256105,200.0,No Stress,No Reaction
210.0,180.0,210.0,1920,0.1066425489927083,19.788482436181447,-56.68657,49.3002,1.9309925,210.0,No Stress,No Reaction
220.0,190.0,220.0,1920,-0.024810640324479098,21.519539249633247,-64.11456,49.46661,2.1442259999999997,220.0,No Stress,No Reaction
230.0,200.0,230.0,1920,-0.32565684785052074,20.57927169272604,-64.11456,52.35849,1.8106499999999999,230.0,No Stress,No Reaction
240.0,210.0,240.0,1920,-0.13660925802552082,20.598469084006798,-64.50029,52.35849,3.001416,240.0,No Stress,No Reaction
250.0,220.0,250.0,1920,0.27312597921718745,20.536504695690457,-64.50029,52.35849,3.9617305,250.0,No Stress,No Reaction
260.0,230.0,260.0,1920,0.235388554925,21.050772246642634,-66.96378,50.94073,6.2758685,260.0,No Stress,No Reaction
270.0,240.0,270.0,1426,-0.18419493825666208,22.137561130325025,-66.96378,42.86449,8.09199,270.0,No Stress,No Reaction
