window_start_sec,window_end_sec,n_samples,values_mean,values_median,values_std,values_min,values_max,values_mode
0.0,10.0,40,33.974000000000004,33.97,0.01515729493490004,33.95,33.99,33.97
10.0,20.0,40,33.982,33.99,0.016203829873340254,33.95,34.01,33.99
20.0,30.0,40,33.984,33.99,0.009281909617848343,33.97,33.99,33.99
30.0,40.0,40,33.976,33.97,0.009281909617846966,33.97,33.99,33.97
40.0,50.0,40,33.989999999999995,33.99,0.012810252304408245,33.97,34.01,33.99
50.0,60.0,40,33.986000000000004,33.99,0.015157294934900136,33.95,34.01,33.99
60.0,70.0,40,34.001999999999995,34.01,0.009922778767132476,33.99,34.01,34.01
70.0,80.0,40,33.995999999999995,33.99,0.012969391975150912,33.97,34.01,33.99
80.0,90.0,40,33.994,33.99,0.012152872405002046,33.97,34.01,33.99
90.0,100.0,40,34.007999999999996,34.01,0.01090753679683718,33.99,34.03,34.01
100.0,110.0,40,34.001999999999995,34.0,0.013435505964154259,33.99,34.03,33.99
110.0,120.0,40,33.998000000000005,33.99,0.00992277876713518,33.99,34.01,33.99
120.0,130.0,40,33.995999999999995,33.99,0.012969391975150128,33.97,34.01,33.99
130.0,140.0,40,33.996,33.99,0.009281909617842336,33.99,34.01,33.99
140.0,150.0,40,33.998000000000005,34.0,0.013435505964152793,33.97,34.01,34.01
150.0,160.0,40,33.977999999999994,33.97,0.016203829873337298,33.95,34.01,33.97
160.0,170.0,40,33.97,33.97,0.012810252304408671,33.95,33.99,33.97
170.0,180.0,40,33.956,33.95,0.009281909617843339,33.95,33.97,33.95
180.0,190.0,40,33.946000000000005,33.95,0.012152872405006003,33.93,33.97,33.95
190.0,200.0,40,33.948,33.95,0.010907536796839526,33.93,33.97,33.95
200.0,210.0,40,33.93,33.93,0.009058216273159959,33.91,33.95,33.93
210.0,220.0,40,33.918,33.92,0.013435505964154862,33.89,33.93,33.93
220.0,230.0,40,33.91,33.91,0.015689290811053854,33.89,33.93,33.91
230.0,240.0,40,33.896,33.89,0.012969391975151918,33.87,33.91,33.89
240.0,250.0,40,33.87,33.87,0.009058216273157416,33.85,33.89,33.87
250.0,260.0,40,33.868,33.87,0.010907536796837602,33.85,33.89,33.87
260.0,270.0,40,33.844,33.85,0.012969391975152995,33.83,33.87,33.85
270.0,280.0,40,33.839999999999996,33.83,0.013587324409735632,33.83,33.87,33.83
280.0,290.0,40,33.826,33.83,0.012152872405002258,33.81,33.85,33.83
290.0,300.0,40,33.808,33.81,0.014178351139174402,33.79,33.83,33.81
300.0,310.0,32,33.8,33.8,0.010160010160018317,33.79,33.81,33.79
